model_key,repo_name,file_path,split,level,gold_snippet_index,injection_layer,rank,baseline_input_tokens,vector_input_tokens,vector_f_input_tokens,vector_f_sum_input_tokens,matrix_input_tokens,matrix_f_input_tokens,input_reduction_vector,input_reduction_vector_f,input_reduction_vector_f_sum,input_reduction_matrix,input_reduction_matrix_f,baseline_edit_sim,vector_edit_sim,vector_f_edit_sim,vector_f_sum_edit_sim,matrix_edit_sim,matrix_f_edit_sim,baseline_exact_match,vector_exact_match,vector_f_exact_match,vector_f_sum_exact_match,matrix_exact_match,matrix_f_exact_match,delta_vector,delta_vector_f,delta_vector_f_sum,delta_matrix,delta_matrix_f,f_contrib_vector,f_contrib_matrix,sum_vs_code_f,baseline_output,vector_output,vector_f_output,vector_f_sum_output,matrix_output,matrix_f_output,gold_next_line,fact_block,summary_block,elapsed_baseline_s,elapsed_vector_s,elapsed_vector_f_s,elapsed_vector_f_sum_s,elapsed_matrix_s,elapsed_matrix_f_s
mistral-24b,pantherale0/ha-fuelprices,custom_components/fuel_prices/device_tracker.py,cross_file_first,2k,1,10,8,751,248,326,280,248,326,0.6698,0.5659,0.6272,0.6698,0.5659,0.9933,0.9933,0.9933,0.8095,0.8095,0.8095,False,False,False,False,False,False,0.0,0.0,-0.1838,-0.1838,-0.1838,0.0,0.0,-0.1838,    coordinator: FuelPricesCoordinator = hass.data[DOMAIN][entry.entry_id],    coordinator: FuelPricesCoordinator = hass.data[DOMAIN][entry.entry_id],    coordinator: FuelPricesCoordinator = hass.data[DOMAIN][entry.entry_id],    coordinator = hass.data[DOMAIN][entry.entry_id],    coordinator = hass.data[DOMAIN][entry.entry_id],    coordinator = hass.data[DOMAIN][entry.entry_id],    cooridinator: FuelPricesCoordinator = hass.data[DOMAIN][entry.entry_id],"Facts: __init__(
        self, coordinator: FuelPricesCoordinator, fuel_station_id, entity_id, source
    ) -> None; _fuel_station(self); __init__(self, hass: HomeAssistant, api: FuelPrices, name: str) -> None; _async_update_data(self); DOMAIN = ""fuel_prices""","Summary:
The code defines a Home Assistant integration for fuel prices, including a coordinator for data updates, an entity class for fuel stations, and constants for configuration.",13.07,5.74,6.31,6.08,5.74,6.32
mistral-24b,sehyunkwon/ICTC,step2b.py,cross_file_first,2k,1,10,8,1174,625,669,656,625,669,0.4676,0.4302,0.4412,0.4676,0.4302,1.0,1.0,1.0,0.9651,1.0,1.0,True,True,True,False,True,True,0.0,0.0,-0.0349,0.0,0.0,0.0,0.0,-0.0349,"            response = get_gpt_response(system_prompt, user_prompt, api_key, user, model)","            response = get_gpt_response(system_prompt, user_prompt, api_key, user, model)","            response = get_gpt_response(system_prompt, user_prompt, api_key, user, model)","            response = get_gpt_response(system_prompt, user_prompt, api_key, model)","            response = get_gpt_response(system_prompt, user_prompt, api_key, user, model)","            response = get_gpt_response(system_prompt, user_prompt, api_key, user, model)","            response = get_gpt_response(system_prompt, user_prompt, api_key, user, model)","Facts: str2bool(v); get_gpt_response(system_prompt, user_prompt, api_key, user, model); get_llama_response(system_prompt, user_prompt, url)","Summary:
The code defines utility functions for interacting with language models, specifically GPT and LLama. It includes error handling and retries for API requests.",18.77,11.23,11.9,11.84,11.24,11.91
mistral-24b,theroyallab/tabbyAPI,start.py,cross_file_first,2k,0,10,8,737,519,542,567,519,542,0.2958,0.2646,0.2307,0.2958,0.2646,0.2828,0.5263,0.2828,0.2828,0.5714,0.2828,False,False,False,False,False,False,0.2435,0.0,0.0,0.2886,0.0,-0.2435,-0.2886,0.0,    # Convert args to dict and pass to entrypoint,    # Convert args to dict,    # Convert args to dict and pass to entrypoint,    # Convert args to dict and pass to entrypoint,    entrypoint(args),    # Convert args to dict and pass to entrypoint,"    entrypoint(convert_args_to_dict(args, parser))","Facts: convert_args_to_dict(args: argparse.Namespace, parser: argparse.ArgumentParser); init_argparser()","Summary:
The code defines functions to handle argument parsing and conversion for a command-line interface. It includes functions to initialize an argument parser and convert parsed arguments to a dictionary. The code also includes functions to add specific argument groups to the parser.",12.76,4.88,9.6,9.71,9.5,9.61
mistral-24b,a16z-infra/sunlight,model/agent.py,cross_file_first,2k,0,10,8,1461,920,975,958,920,975,0.3703,0.3326,0.3443,0.3703,0.3326,0.4231,0.4231,0.4231,0.4231,0.4231,0.4231,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,        while True:,        while True:,        while True:,        while True:,        while True:,        while True:,        diffbot = DiffbotClient(),"Facts: request(self, url, token, api, version=3); DiffbotClient(object); BASE_API_URL = 'http://api.diffbot.com'; TIMEOUT_MS = 15000; SLANT_DESCRIPTION = '''Describe","Summary:
The code defines a `DiffbotClient` class for interacting with the Diffbot API and several prompt templates for generating text prompts related to bias analysis and factual claims extraction from articles.",22.78,15.08,15.52,15.24,15.07,15.53
mistral-24b,lldacing/comfyui-easyapi-nodes,easyapi/ImageNode.py,cross_file_first,2k,2,10,8,1687,1191,1235,1237,1191,1235,0.294,0.2679,0.2667,0.294,0.2679,0.9565,0.9565,0.9565,0.9565,0.5806,0.5806,False,False,False,False,False,False,0.0,0.0,0.0,-0.3759,-0.3759,0.0,0.0,0.0,            image = base64_to_image(base64Image),            image = base64_to_image(base64Image),            image = base64_to_image(base64Image),            image = base64_to_image(base64Image),            if not base64Image.strip().isspace():,            if not base64Image.strip().isspace():,            i = base64_to_image(base64Image),"Facts: tensor_to_pil(image); pil_to_tensor(image); base64_to_image(base64_string); image_to_base64(pli_image, pnginfo=None); read_image_from_url(image_url)","Summary:
The code defines utility functions for image processing and conversion between different formats, including tensor, PIL image, and base64 string. The functions are designed to handle image data in various formats and facilitate easy conversion between them.",26.48,18.87,19.49,19.56,18.83,19.47
mistral-24b,fepegar/jvol,src/jvol/jvol.py,cross_file_first,2k,0,10,8,1275,633,699,680,633,699,0.5035,0.4518,0.4667,0.5035,0.4518,0.6835,0.9091,0.6835,0.6835,0.6835,0.6835,False,False,False,False,False,False,0.2256,0.0,0.0,0.0,0.0,-0.2256,0.0,0.0,"        array, ijk_to_ras = open_jvol(path)",        return open_jvol(path),"        array, ijk_to_ras = open_jvol(path)","        array, ijk_to_ras = open_jvol(path)","        array, ijk_to_ras = open_jvol(path)","        array, ijk_to_ras = open_jvol(path)",        return cls(*open_jvol(path)),"Facts: open_jvol(path: Path) -> Tuple[np.ndarray, np.ndarray]; save_jvol(
    array: np.ndarray,
    ijk_to_ras: np.ndarray,
    path: Path,
    block_size: int = 4,
    quality: int = 60,
) -> None","Summary:
This code defines functions for opening and saving JVOL files, which are compressed 3D medical image files. The functions handle the encoding and decoding of the image data using run-length encoding (RLE) and quantization.",20.91,11.48,12.01,11.92,11.47,12.01
mistral-24b,davep/tinboard,tinboard/widgets/tags.py,cross_file_first,2k,2,10,8,1049,827,865,880,827,865,0.2116,0.1754,0.1611,0.2116,0.1754,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,            self.post_message(ShowTaggedWith(event.option.id)),            self.post_message(ShowTaggedWith(event.option.id)),            self.post_message(ShowTaggedWith(event.option.id)),            self.post_message(ShowTaggedWith(event.option.id)),            self.post_message(ShowTaggedWith(event.option.id)),            self.post_message(ShowTaggedWith(event.option.id)),            self.post_message(ShowTaggedWith(event.option.id)),Facts: clear_options(self) -> Self; ClearTags(Message); ShowAlsoTaggedWith(TagMessage); ShowTaggedWith(TagMessage); OptionListEx(OptionList),"Summary:
This code defines several classes and functions related to message handling and user interface components in a Python application, likely for a bookmarking or tagging system. The classes include messages for handling tags, an extended option list widget, and bindings for navigation keys.",16.86,13.76,14.35,14.61,13.75,14.34
mistral-24b,wuc9521/rep-flow,app.py,cross_file_first,2k,0,10,8,1485,373,433,432,373,433,0.7488,0.7084,0.7091,0.7488,0.7084,0.2069,0.625,0.2069,0.2069,0.2222,0.2222,False,False,False,False,False,False,0.4181,0.0,0.0,0.0153,0.0153,-0.4181,0.0,0.0,"qa = {k: v for k, v in qa.items() if v is not None}","keywords = read_keywords_from_file(os.path.join(CORPUS_DIR, 'keywords.csv'))","qa = {k: v for k, v in qa.items() if v is not None}","qa = {k: v for k, v in qa.items() if v is not None}","qa = {k: v for k, v in qa.items() if v in at}","qa = {k: v for k, v in qa.items() if v in at}",key_words = read_keywords_from_file(,"Facts: read_keywords_from_file(file_path, app: Flask = None); LIST_DIR = os.path.join(os.path.dirname(__file__),; TEST_DIR = []; DATA_DIR = os.path.join(os.path.dirname(__file__),; LIST_DIR = os.path.join(DATA_DIR,","Summary:
The code is a collection of utility functions and constants used in a Flask application for processing images and handling keywords. The functions are spread across multiple files and are used for various tasks such as reading keywords from a file, logging messages, processing images, and e",22.98,7.27,7.72,7.71,7.25,7.71
mistral-24b,SciPhi-AI/agent-search,agent_search/search/base.py,cross_file_first,2k,3,10,8,639,194,259,234,194,259,0.6964,0.5947,0.6338,0.6964,0.5947,0.814,0.814,0.814,0.814,0.814,0.814,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,        self.config = load_config(),        self.config = load_config(),        self.config = load_config(),        self.config = load_config(),        self.config = load_config(),        self.config = load_config(),"        self.config = load_config()[""agent_search""]","Facts: __init__(self, **data: Any); to_string_dict(self) -> dict; from_dict(cls, data: dict); cosine_similarity(v1: np.ndarray, v2: np.ndarray) -> float; load_config(config_dir: Optional[str] = None) -> configparser.ConfigParser","Summary:
This code defines a search result model and utility functions for an agent search system. The `AgentSearchResult` class stores search results, and utility functions include cosine similarity calculation and configuration loading.",11.68,4.54,5.97,5.42,4.53,5.97
mistral-24b,joenghl/HYPO,hypo/algo/hypo_bc.py,cross_file_first,2k,0,10,8,753,152,215,226,152,215,0.7981,0.7145,0.6999,0.7981,0.7145,0.496,0.5299,0.4769,0.5299,0.5299,0.4769,False,False,False,False,False,False,0.0339,-0.0191,0.0339,0.0339,-0.0191,-0.053,-0.053,0.053,"        self.actor = PPOPolicy(state_shape, action_shape, hidden_units=units_actor).to(device)","        self.actor = PPOPolicy(state_shape, action_shape, units_actor).to(self.device)","        self.actor = PPOPolicy(state_shape, action_shape, hidden_units=units_actor).to(self.device)","        self.actor = PPOPolicy(state_shape, action_shape, units_actor).to(self.device)","        self.actor = PPOPolicy(state_shape, action_shape, units_actor).to(self.device)","        self.actor = PPOPolicy(state_shape, action_shape, hidden_units=units_actor).to(self.device)",        self.actor = PPOPolicy(,"Facts: __init__(self, state_shape, action_shape, hidden_units=(64, 64); evaluate_log_pi(self, states, actions); __init__(self, state_shape, action_shape, device, seed, logger, gamma); explore(self, state); exploit(self, state)","Summary:
The code defines a PPOPolicy class for a policy network in a reinforcement learning algorithm and an abstract base class Algorithm for defining reinforcement learning algorithms. The PPOPolicy class uses a multi-layer perceptron (MLP) to generate actions and log probabilities, while the Alg",13.12,4.34,4.98,5.24,4.32,4.98
mistral-24b,uhppoted/uhppoted-app-home-assistant,custom_components/uhppoted/config.py,cross_file_first,2k,8,10,8,1273,617,682,656,617,682,0.5153,0.4643,0.4847,0.5153,0.4643,0.7736,0.7736,0.7736,0.7736,0.7736,0.7736,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,    if options and CONF_DOORS in options:,    if options and CONF_DOORS in options:,    if options and CONF_DOORS in options:,    if options and CONF_DOORS in options:,    if options and CONF_DOORS in options:,    if options and CONF_DOORS in options:,    if name.strip() != '-' and options and CONF_DOORS in options:,Facts: CONF_CONTROLLERS = 'controllers'; CONF_CARD_NAME = 'card_name'; ERR_INVALID_DOOR_ID = 'invalid_door_id'; ERR_DUPLICATE_DOOR_ID = 'duplicate_door_id'; ERR_DUPLICATE_DOOR_IDS = 'duplicate_door_ids',"Summary:
The code defines constants for configuration and error messages related to the UHPPOTED integration for Home Assistant. It also includes import statements for various modules and classes used within the integration.",20.87,10.96,11.96,11.85,10.96,11.96
mistral-24b,loliverhennigh/PhantomGaze,phantomgaze/render/camera.py,cross_file_first,2k,0,10,8,727,248,268,295,248,268,0.6589,0.6314,0.5942,0.6589,0.6314,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,    forward = normalize(forward),    forward = normalize(forward),    forward = normalize(forward),    forward = normalize(forward),    forward = normalize(forward),    forward = normalize(forward),    forward = normalize(forward),"Facts: normalize(vector); dot(vector1, vector2); cross(vector1, vector2)","Summary:
The code defines three mathematical utility functions for vector operations: normalization, dot product, and cross product. These functions are designed to be used in CUDA kernels, as indicated by the `@cuda.jit(device=True)` decorator.",12.51,5.75,6.02,6.17,5.75,6.03
mistral-24b,finalparanoia/Bert-VITS2-Preprocess,main.py,cross_file_first,2k,4,10,8,870,85,120,135,85,120,0.9023,0.8621,0.8448,0.9023,0.8621,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,    gen_config(dataset_name),    gen_config(dataset_name),    gen_config(dataset_name),    gen_config(dataset_name),    gen_config(dataset_name),    gen_config(dataset_name),    gen_config(dataset_name),Facts: create(dataset_name: str); tag(dataset_name: str); resample(dataset_name: str); clean(dataset_name: str); gen_config(dataset_name: str),"Summary:
This code is part of a dataset preprocessing pipeline for a speech synthesis model. It includes functions for creating datasets, tagging audio files with transcriptions, resampling audio files, cleaning raw audio files, and generating configuration files for the model.",1.62,3.4,4.06,4.25,3.4,4.05
mistral-24b,intelheropuck/steam.com-scraping,listingcollector.py,cross_file_first,2k,2,10,8,1318,708,751,760,708,751,0.4628,0.4302,0.4234,0.4628,0.4302,1.0,0.5526,0.6667,0.5526,0.5526,0.7119,True,False,False,False,False,False,-0.4474,-0.3333,-0.4474,-0.4474,-0.2881,0.1141,0.1593,-0.1141,                        listing = Listing(,"                        listing = Listing(listing_id, item_name, price, owner_name, owner_avatar, url, online)","                        listing = Listing(item_name, price, owner_name, url, online)","                        listing = Listing(listing_id, item_name, price, owner_name, owner_avatar, url, online)","                        listing = Listing(listing_id, item_name, price, owner_name, owner_avatar, url, online)","                        listing = Listing(item_name, price, owner_name, url)",                        listing = Listing(,"Facts: parse_price(string); get_instance(cls); __init__(self); insert_listing(self, lst); get_listings(self, minprice=0, maxprice=-1, limit=50)","Summary:
This code defines a database interaction class, a listing class, and a helper function for parsing prices. The database class uses PostgreSQL to store and retrieve listing data, while the listing class represents individual listings. The helper function parses prices from strings.",21.32,12.06,13.08,13.28,12.04,13.06
mistral-24b,iesl/softmax_CPR_recommend,recbole/model/sequential_recommender/sasrec.py,cross_file_first,2k,0,10,8,1317,233,342,291,233,342,0.8231,0.7403,0.779,0.8231,0.7403,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,class SASRec(SequentialRecommender):,class SASRec(SequentialRecommender):,class SASRec(SequentialRecommender):,class SASRec(SequentialRecommender):,class SASRec(SequentialRecommender):,class SASRec(SequentialRecommender):,class SASRec(SequentialRecommender):,"Facts: __init__(
        self,
        n_layers=2,
        n_heads=2,
        hidden_size=64,
        inner_size=256,
        hidden_dropout_prob=0.5,
        attn_dropout_prob=0.5,
        hidden_act='gelu',
        layer_norm_eps=1e-12
    ); __init__(self, gamma=1e-10); hidden_states (torch.Tenso","Summary:
This code defines a sequential recommender system using a transformer encoder and a Bayesian Personalized Ranking (BPR) loss function. The key components include the `SequentialRecommender` class, the `TransformerEncoder` class, and the `BPRLoss` class.",21.27,5.39,6.63,6.13,5.37,6.62
mistral-24b,TheJacksonLaboratory/geneweaver-boolean-algebra,tests/unit/test_boolean_algebra_tool.py,cross_file_first,2k,1,10,8,953,270,270,323,270,270,0.7167,0.7167,0.6611,0.7167,0.7167,0.4815,0.4771,0.4771,0.956,0.4771,0.4771,False,False,False,False,False,False,-0.0044,-0.0044,0.4745,-0.0044,-0.0044,0.0,0.0,0.4789,                genesets=[,                gene_sets=[,                gene_sets=[,"                gene_sets=[BOOLEAN_GENESET_GENES_0, BOOLEAN_GENESET_GENES_1],",                gene_sets=[,                gene_sets=[,"                input_genesets=[BOOLEAN_GENESET_GENES_0, BOOLEAN_GENESET_GENES_1],",,"Summary:
The code defines constants for gene sets and their intersections, unions, and differences. It also includes a class `GeneValue` with a constructor and a method `to_dict`. The code is part of a larger project related to gene sets and boolean algebra.",15.15,6.02,6.02,6.29,6.01,6.02
mistral-24b,gregorybchris/typogenetics,tests/test_search.py,cross_file_first,2k,2,10,8,950,99,171,141,99,171,0.8958,0.82,0.8516,0.8958,0.82,1.0,0.8732,0.8732,0.8732,0.8732,0.8732,True,False,False,False,False,False,-0.1268,-0.1268,-0.1268,-0.1268,-0.1268,0.0,0.0,0.0,"        strand = Strand.from_str(""ACGT"")","        strand = Strand(""ACGT"")","        strand = Strand(""ACGT"")","        strand = Strand(""ACGT"")","        strand = Strand(""ACGT"")","        strand = Strand(""ACGT"")","        strand = Strand.from_str(""ACGT"")","Facts: edit(cls, strand: Strand, rng: Generator) -> Strand; mutate(cls, strand: Strand, rng: Generator) -> Strand; insert(cls, strand: Strand, rng: Generator) -> Strand; delete(cls, strand: Strand, rng: Generator) -> Strand; select_edit_type(cls, rng: Generator) -> EditType","Summary:
The code defines classes and methods for manipulating DNA strands, including mutation, insertion, and deletion operations. It also includes classes for representing DNA bases and strands, as well as utility functions for random editing.",15.15,3.66,4.42,4.28,3.65,4.42
mistral-24b,kokiez/raydium-convert-SOLorTokens,main.py,cross_file_first,2k,0,10,8,1824,898,919,940,898,919,0.5077,0.4962,0.4846,0.5077,0.4962,0.4138,0.3774,0.3774,0.3774,0.3774,0.3774,False,False,False,False,False,False,-0.0364,-0.0364,-0.0364,-0.0364,-0.0364,0.0,0.0,0.0,"        base = """"",        try:,        try:,        try:,        try:,        try:,        pool_keys = fetch_pool_keys(mint),Facts: fetch_pool_keys(mint: str); make_simulate_pool_info_instruction(accounts),"Summary:
This code is part of a Python project that interacts with the Raydium decentralized exchange (DEX) on the Solana blockchain. It fetches pool information and creates instructions for simulating pool operations.",28.38,14.96,15.05,15.15,14.94,15.05
mistral-24b,v3ucn/Bert-vits2-V2.2,oldVersion/V210/text/japanese_bert.py,cross_file_first,2k,0,10,8,935,91,150,174,91,150,0.9027,0.8396,0.8139,0.9027,0.8396,0.2889,0.2889,0.3238,0.3789,0.2889,0.3238,False,False,False,False,False,False,0.0,0.0349,0.09,0.0,0.0349,0.0349,0.0349,0.0551,def get_model():,def get_model():,def get_model(model_name: str):,def get_bert_model():,def get_model():,def get_model(model_name: str):,"def get_bert_feature(text, word2ph, device=config.bert_gen_config.device):","Facts: from_dict(cls, dataset_path: str, data: Dict[str, any]); from_dict(cls, data: Dict[str, any]); __init__(self, config_path: str); text2sep_kata(text: str) -> (list, list); Bert_gen_config","Summary:
This code defines configurations and text processing functions for a text-to-speech system using Bert-vits2-V2.2. The configurations include settings for resampling, preprocessing text, generating speech with BERT, generating emotions, training models, web UI, server, and translation. The t",15.14,3.52,4.32,4.45,3.52,4.32
mistral-24b,AVAniketh0905/fluidspy,fluidspylib/fluidspy/numerical/methods/finite_differential.py,cross_file_first,2k,0,10,8,945,131,157,176,131,157,0.8614,0.8339,0.8138,0.8614,0.8339,0.8675,0.8675,0.8675,0.8675,0.8675,0.8675,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"        boundary: CompositeBoundary,","        boundary: CompositeBoundary,","        boundary: CompositeBoundary,","        boundary: CompositeBoundary,","        boundary: CompositeBoundary,","        boundary: CompositeBoundary,","        boundary_conditions: CompositeBoundary,",Facts: get_state(self) -> np.ndarray; Dimension(ABC); ThermalProperties(MaterialProperties); SimulationState; Step,"Summary:
This code defines several classes and functions related to numerical simulations, particularly for fluid dynamics. The classes include boundary conditions, dimensions, material properties, simulation states, and steps. The code also includes type aliases and constants.",15.18,4.24,4.36,4.46,4.23,4.35
mistral-24b,yeyingdege/ctr-din-pytorch,din/model.py,cross_file_first,2k,1,10,8,1055,246,339,309,246,339,0.7668,0.6787,0.7071,0.7668,0.6787,0.8035,0.7363,0.8333,0.7363,0.7363,0.8035,False,False,False,False,False,False,-0.0672,0.0298,-0.0672,-0.0672,0.0,0.097,0.0672,-0.097,"            FCLayer(mlp_input_dim, self.hid_dim[0], bias=True, batch_norm=False, dropout_rate=0.5, activation='relu'),","            FCLayer(mlp_input_dim, self.hid_dim[0], activation='relu'),","            FCLayer(mlp_input_dim, self.hid_dim[0], bias=True, batch_norm=True, dropout_rate=0.2, activation='relu'),","            FCLayer(mlp_input_dim, self.hid_dim[0], activation='relu'),","            FCLayer(mlp_input_dim, self.hid_dim[0], activation='relu'),","            FCLayer(mlp_input_dim, self.hid_dim[0], bias=True, batch_norm=False, dropout_rate=0.0, activation='relu'),","            FCLayer(mlp_input_dim, hidden_size=self.hid_dim[1], bias=True, batch_norm=True, activation='dice'),","Facts: __init__(self, num_emb, embedding_dim); forward(self, batch_cat); __init__(self, input_size, 
                 hidden_size, 
                 bias, 
                 batch_norm=False,
                 dropout_rate=0., 
                 activation='relu', 
                 use_sigmoid=False, 
","Summary:
The code defines three classes: `EmbeddingLayer`, `FCLayer`, and `DinAttentionLayer`. These classes are used for embedding, fully connected layers, and attention mechanisms in a deep learning model, respectively. The code also includes imports from other modules and defines some constants a",16.96,5.71,6.59,6.24,5.69,6.59
mistral-24b,ndiamant/spice,spice/conditional_histogram.py,cross_file_first,2k,0,10,8,1569,171,275,224,171,275,0.891,0.8247,0.8572,0.891,0.8247,0.2182,0.4762,0.2034,0.4762,0.4762,0.4762,False,False,False,False,False,False,0.258,-0.0148,0.258,0.258,0.258,-0.2728,0.0,0.2728,def get_histogram(,def conditional_histogram(,def compute_histogram(,def conditional_histogram(,def conditional_histogram(,def conditional_histogram(,class ConditionalHist(BaseLightning):,"Facts: training_step(self, batch: list[torch.Tensor]) -> torch.Tensor; validation_step(self, batch: list[torch.Tensor], *args) -> torch.Tensor; forward(self, x: torch.Tensor) -> torch.Tensor; unique_quantile(
    x: torch.Tensor, n_bins: int, first_bin_zero: bool = True,
    max_try_n_bins: int = No","Summary:
This code defines utility classes and functions for a machine learning model using PyTorch and Lightning. The key components include a base Lightning module, a multi-layer perceptron (MLP) class, and functions for quantile computation and conformal prediction metrics.",24.81,4.43,6.06,5.2,4.4,6.05
mistral-24b,dcharatan/pixelsplat,src/visualization/drawing/points.py,cross_file_first,2k,0,10,8,826,288,396,318,288,396,0.6513,0.5206,0.615,0.6513,0.5206,0.687,0.6714,0.5921,0.5,0.5,0.5921,False,False,False,False,False,False,-0.0156,-0.0949,-0.187,-0.187,-0.0949,-0.0793,0.0921,-0.0921,"    convert_world_to_pixel, _ = generate_conversions(","    conversions = generate_conversions(x_range, y_range, h, w)","    convert_world_to_pixel, convert_pixel_to_world = generate_conversions(","    x_conversion, y_conversion = generate_conversions(","    x_conversion, y_conversion = generate_conversions(","    convert_world_to_pixel, convert_pixel_to_world = generate_conversions(","    world_to_pixel, _ = generate_conversions((h, w), device, x_range, y_range)","Facts: generate_conversions(
    shape: tuple[int, int],
    device: torch.device,
    x_range: Optional[Pair] = None,
    y_range: Optional[Pair] = None,
) -> tuple[; convert_world_to_pixel(
        xy: Float[Tensor, ""*batch 2""],
    ) -> Float[Tensor, ""*batch 2""]; convert_pixel_to_world(
        x","Summary:
This code is part of a visualization library for drawing and rendering images. It includes functions for coordinate conversion, rendering, and type sanitization.",13.75,6.11,7.57,6.26,6.11,7.56
mistral-24b,ali-vilab/dreamtalk,core/networks/dynamic_fc_decoder.py,cross_file_first,2k,1,10,8,1611,1194,1265,1238,1194,1265,0.2588,0.2148,0.2315,0.2588,0.2148,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"        self.layers = _get_clones(decoder_layer, num_layers)","        self.layers = _get_clones(decoder_layer, num_layers)","        self.layers = _get_clones(decoder_layer, num_layers)","        self.layers = _get_clones(decoder_layer, num_layers)","        self.layers = _get_clones(decoder_layer, num_layers)","        self.layers = _get_clones(decoder_layer, num_layers)","        self.layers = _get_clones(decoder_layer, num_layers)","Facts: _get_clones(module, N); __init__(self, in_planes, out_planes, cond_planes, bias=True, K=4, temperature=30, ratio=4, init_weight=True); forward(self, x, cond); cond (_type_): (B, C_style); DynamicLinear(nn.Module)","Summary:
This code defines a few utility functions and a class for dynamic linear transformations in a neural network context. The functions include activation function retrieval and module cloning, while the class handles dynamic linear transformations conditioned on additional input.",24.96,18.83,20.55,19.56,18.83,20.55
mistral-24b,Dong142857/Live3DPortrait,models/eg3d/volumetric_rendering/renderer.py,cross_file_first,2k,0,10,8,1646,1010,1078,1030,1010,1078,0.3864,0.3451,0.3742,0.3864,0.3451,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,        self.ray_marcher = MipRayMarcher2(),        self.ray_marcher = MipRayMarcher2(),        self.ray_marcher = MipRayMarcher2(),        self.ray_marcher = MipRayMarcher2(),        self.ray_marcher = MipRayMarcher2(),        self.ray_marcher = MipRayMarcher2(),        self.ray_marcher = MipRayMarcher2(),"Facts: __init__(self); forward(self, colors, densities, depths, rendering_options); torch_dot(x: torch.Tensor, y: torch.Tensor); get_ray_limits_box(rays_o: torch.Tensor, rays_d: torch.Tensor, box_side_length); MipRayMarcher2(nn.Module)","Summary:
This code defines a volumetric rendering ray marcher and associated mathematical utilities for 3D rendering.",25.92,16.49,17.12,16.9,16.46,17.08
mistral-24b,xhuangcv/humannorm,threestudio/models/materials/neural_radiance_material.py,cross_file_first,2k,1,10,8,1149,279,338,329,279,338,0.7572,0.7058,0.7137,0.7572,0.7058,0.9718,0.375,0.375,0.375,0.9362,0.375,False,False,False,False,False,False,-0.5968,-0.5968,-0.5968,-0.0356,-0.5968,0.0,-0.5612,0.0,"        self.dir_encoding = get_encoding(3, self.cfg.dir_encoding_config)",        super().configure(),        super().configure(),        super().configure(),        self.dir_encoding = get_encoding(**self.cfg.dir_encoding_config),        super().configure(),"        self.encoding = get_encoding(3, self.cfg.dir_encoding_config)","Facts: configure(self); export(self, *args, **kwargs) -> Dict[str, Any]; get_encoding(n_input_dims: int, config) -> nn.Module; get_mlp(n_input_dims, n_output_dims, config) -> nn.Module; Config(BaseModule.Config)","Summary:
This code defines several classes and functions related to material modeling and neural network configurations in a 3D graphics context. The key components include material base classes, encoding and MLP network configurations, and utility functions for mathematical operations and activatio",18.6,6.09,6.57,6.39,6.08,6.57
mistral-24b,KoeAI/LLVC,infer.py,cross_file_first,2k,0,10,8,1437,74,184,125,74,184,0.9485,0.872,0.913,0.9485,0.872,0.7576,0.7188,0.7576,0.7188,0.7188,0.7576,False,False,False,False,False,False,-0.0388,0.0,-0.0388,-0.0388,0.0,0.0388,0.0388,-0.0388,    model = Net(**config),    model = Net(config),    model = Net(**config),    model = Net(config),    model = Net(config),    model = Net(**config),    model = Net(**config['model_params']),"Facts: __init__(self, label_len, L=8,
                 enc_dim=512, num_enc_layers=10,
                 dec_dim=256, dec_buf_len=100, num_dec_layers=2,
                 dec_chunk_size=72, out_buf_len=2,
                 use_pos_enc=True, skip_connection=True, proj=True, lookahead=True, decoder_dropo","Summary:
The code defines a neural network model for audio processing, specifically for extracting audio corresponding to a given label from a mixture. The model includes convolutional layers, label embedding, and a mask generator. The code also includes utility functions for file handling.",22.63,3.21,4.5,4.15,3.19,4.48
