model_key,model_hf_id,repo_name,file_path,example_id,ratio_name,compressor_model,original_input_tokens,compressed_input_tokens,output_tokens,input_token_reduction,exact_match,edit_sim,prefix_match,prediction,gold_next_line,elapsed_s,status,error_type,error_message,compression_meta
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,nttcom/WASB-SBDT,src/losses/heatmap.py,nttcom/WASB-SBDT/src/losses/heatmap.py#1,matched,NousResearch/Llama-2-7b-hf,3090,1009,8,0.6735,True,1.0,False,            self._loss = BCELoss(),            self._loss = BCELoss(),10.84,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 2895, ""compressed_tokens"": 842, ""ratio"": ""3.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 6, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,giulio98/functional-diffusion-processes,src/functional_diffusion_processes/losses/mse_loss.py,giulio98/functional-diffusion-processes/src/functional_diffusion_processes/losses/mse_loss.py#2,matched,NousResearch/Llama-2-7b-hf,8111,1147,5,0.8586,False,0.26,False,    @abc.abstractmethod,"    def construct_loss_fn(self, model: Union[BaseMAML, BaseViT]) -> Callable:",12.18,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 7779, ""compressed_tokens"": 826, ""ratio"": ""9.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 4, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,Elfenreigen/UniChest,train.py,Elfenreigen/UniChest/train.py#3,matched,NousResearch/Llama-2-7b-hf,15987,2075,27,0.8702,False,0.9652,False,"    optimizer = create_optimizer(arg_opt, model_without_ddp, image_encoder_without_ddp, text_encoder_without_ddp, args)","    optimizer = create_optimizer(arg_opt, model_without_ddp,image_encoder_without_ddp,text_encoder_without_ddp)",22.26,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 14459, ""compressed_tokens"": 699, ""ratio"": ""20.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 17, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,kinggongzilla/ai-clone-whatsapp,utils/config_utils.py,kinggongzilla/ai-clone-whatsapp/utils/config_utils.py#4,matched,NousResearch/Llama-2-7b-hf,1746,1421,13,0.1861,False,0.6122,False,"                kwargs[""sampler""] = DistributedLengthBasedBatchSampler(","                kwargs[""batch_sampler""] = LengthBasedBatchSampler(dataset, batch_size, drop_last=True, shuffle=mode==""train"")",14.35,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 1084, ""compressed_tokens"": 761, ""ratio"": ""1.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 8, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,Eclectic-Sheep/sheeprlhf,sheeprlhf/task/train/ppo.py,Eclectic-Sheep/sheeprlhf/sheeprlhf/task/train/ppo.py#5,matched,NousResearch/Llama-2-7b-hf,9613,2072,7,0.7845,True,1.0,False,                    v_loss = value_loss(,                    v_loss = value_loss(,21.45,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 8257, ""compressed_tokens"": 749, ""ratio"": ""11.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 24, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,UMass-Foundation-Model/CoVLM,transformers/src/transformers/models/gpt_neox/modeling_gpt_neox.py,UMass-Foundation-Model/CoVLM/transformers/src/transformers/models/gpt_neox/modeling_gpt_neox.py#6,matched,NousResearch/Llama-2-7b-hf,34123,1689,10,0.9505,True,1.0,False,"        output_type=SequenceClassifierOutputWithPast,","        output_type=SequenceClassifierOutputWithPast,",25.29,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 32704, ""compressed_tokens"": 420, ""ratio"": ""77.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 10, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,nexB/dejacode,workflow/models.py,nexB/dejacode/workflow/models.py#7,matched,NousResearch/Llama-2-7b-hf,6268,1728,17,0.7243,False,0.3097,False,            # https://github.com/nexB/dejaCode/issues/104,            get_unsecured_manager(model_class).filter(pk=self.pk).update(request_count=true_count),17.19,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 5285, ""compressed_tokens"": 746, ""ratio"": ""7.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 9, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,KoeAI/LLVC,minimal_rvc/model.py,KoeAI/LLVC/minimal_rvc/model.py#8,matched,NousResearch/Llama-2-7b-hf,7151,1343,7,0.8122,False,0.575,False,            self.is_f0 = True,            self.net_g = SynthesizerTrnMs256NSFSid(,15.43,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 6270, ""compressed_tokens"": 572, ""ratio"": ""11.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 6, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,oracle/guardian-ai,tests/unitary/test_fairness_metrics.py,oracle/guardian-ai/tests/unitary/test_fairness_metrics.py#9,matched,NousResearch/Llama-2-7b-hf,16581,1408,13,0.9151,True,1.0,False,"    ""false_positive_rate_scorer"": false_positive_rate,","    ""false_positive_rate_scorer"": false_positive_rate,",15.84,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 15899, ""compressed_tokens"": 833, ""ratio"": ""19.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 27, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,chinhsuanwu/ifusion,ldm/models/diffusion/ddpm.py,chinhsuanwu/ifusion/ldm/models/diffusion/ddpm.py#10,matched,NousResearch/Llama-2-7b-hf,9369,1697,9,0.8189,False,0.4211,False,        self.use_ema = use_ema,"        count_params(self.model, verbose=True)",17.59,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 8400, ""compressed_tokens"": 756, ""ratio"": ""11.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 19, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,RobertCsordas/moe_attention,dataset/text/chunked_setencepiece_lm_dataset.py,RobertCsordas/moe_attention/dataset/text/chunked_setencepiece_lm_dataset.py#11,matched,NousResearch/Llama-2-7b-hf,2973,1957,14,0.3417,False,0.3853,False,"    def get_linear(self, offset: int, clen: int):",    def start_test(self) -> WordLevelLanguageModelTestState:,18.18,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 1697, ""compressed_tokens"": 704, ""ratio"": ""2.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 4, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,colour-science/colour-visuals,utilities/generate_plots.py,colour-science/colour-visuals/utilities/generate_plots.py#12,matched,NousResearch/Llama-2-7b-hf,23532,1850,12,0.9214,True,1.0,False,"        (VisualPointerGamut2D, {}, None),","        (VisualPointerGamut2D, {}, None),",20.16,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 22210, ""compressed_tokens"": 865, ""ratio"": ""25.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 19, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,rohitsinghlab/sceodesic,sceodesic/sceo_main/run_sceo.py,rohitsinghlab/sceodesic/sceodesic/sceo_main/run_sceo.py#13,matched,NousResearch/Llama-2-7b-hf,2708,2046,11,0.2445,False,0.4559,False,    # order the modules and embeddings by the second moment,"    data_embedding, modules = order_by_second_moment(data_embedding, modules)",20.32,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 1372, ""compressed_tokens"": 710, ""ratio"": ""1.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 8, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,StackTipsLab/bloggy,bloggy/models/post.py,StackTipsLab/bloggy/bloggy/models/post.py#14,matched,NousResearch/Llama-2-7b-hf,3587,1210,6,0.6627,False,0.65,False,    category = models.ForeignKey(,    category = models.ManyToManyField(Category),11.93,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 3051, ""compressed_tokens"": 697, ""ratio"": ""4.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 5, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,TheCompAce/ShellSpeak,main.py,TheCompAce/ShellSpeak/main.py#15,matched,NousResearch/Llama-2-7b-hf,10322,1074,8,0.896,False,0.7164,False,"            setup_menu(settings, base_path)",            setup_menu(),13.52,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 9668, ""compressed_tokens"": 459, ""ratio"": ""21.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 4, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,modelscope/normal-depth-diffusion,libs/omnidata_torch/lib/zoe/zoedepth/models/zoedepth/zoedepth_v1.py,modelscope/normal-depth-diffusion/libs/omnidata_torch/lib/zoe/zoedepth/models/zoedepth/zoedepth_v1.py#16,matched,NousResearch/Llama-2-7b-hf,8080,2425,10,0.6999,False,0.8036,False,        self.dist_layer = ConditionalLogBinomial(,        self.conditional_log_binomial = ConditionalLogBinomial(,23.41,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 6424, ""compressed_tokens"": 814, ""ratio"": ""7.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 9, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,upfusion3d/upfusion,control_net/cldm/cldm_dfslt.py,upfusion3d/upfusion/control_net/cldm/cldm_dfslt.py#17,matched,NousResearch/Llama-2-7b-hf,22277,1988,4,0.9108,False,0.597,False,                InputBlock(,                TimestepEmbedSequential(,19.69,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 20991, ""compressed_tokens"": 739, ""ratio"": ""28.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 16, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,liuqidong07/MOELoRA-peft,src/MLoRA/peft/tuners/prompt_tuning.py,liuqidong07/MOELoRA-peft/src/MLoRA/peft/tuners/prompt_tuning.py#18,matched,NousResearch/Llama-2-7b-hf,911,911,23,0.0,False,0.3265,False,        if self.tokenizer_name_or_path is None and self.prompt_tuning_init == PromptTuningInit.TEXT:,        self.peft_type = PeftType.PROMPT_TUNING,9.18,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 396, ""compressed_tokens"": 396, ""ratio"": ""1.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,KieDani/Towards_3D_Object_Localization,general/train.py,KieDani/Towards_3D_Object_Localization/general/train.py#19,matched,NousResearch/Llama-2-7b-hf,6192,3601,13,0.4184,False,0.413,False,"        x, y = joint[1], joint[0]","        heatmap = create_heatmaps(joint, (H, W)).squeeze(0)",34.62,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 3312, ""compressed_tokens"": 759, ""ratio"": ""4.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 15, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,facebookresearch/chat2map-official,main.py,facebookresearch/chat2map-official/main.py#20,matched,NousResearch/Llama-2-7b-hf,3641,871,8,0.7608,False,0.303,False,    # ... rest of the code ...,    trainer_init = baseline_registry.get_trainer(config.TRAINER_NAME),10.76,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 3280, ""compressed_tokens"": 510, ""ratio"": ""6.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,nexB/dejacode,product_portfolio/admin.py,nexB/dejacode/product_portfolio/admin.py#21,matched,NousResearch/Llama-2-7b-hf,26702,2070,11,0.9225,False,0.3902,False,"    view_on_site_name = ""View on site""",    mass_update_form = ProductMassUpdateForm,23.27,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 25232, ""compressed_tokens"": 697, ""ratio"": ""36.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 45, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,BobaZooba/xllm,src/xllm/experiments/base.py,BobaZooba/xllm/src/xllm/experiments/base.py#22,matched,NousResearch/Llama-2-7b-hf,22882,2042,10,0.9108,True,1.0,False,            self.tokenizer = self.build_tokenizer(),            self.tokenizer = self.build_tokenizer(),21.77,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 21515, ""compressed_tokens"": 780, ""ratio"": ""27.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 17, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,spla-tam/SplaTAM,scripts/splatam.py,spla-tam/SplaTAM/scripts/splatam.py#23,matched,NousResearch/Llama-2-7b-hf,20381,2467,8,0.879,False,0.7816,False,    seed = experiment.config['seed'],    seed_everything(seed=experiment.config['seed']),25.1,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 18492, ""compressed_tokens"": 758, ""ratio"": ""24.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 29, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,aliyun/pai-python-sdk,pai/model.py,aliyun/pai-python-sdk/pai/model.py#24,matched,NousResearch/Llama-2-7b-hf,14188,1856,8,0.8692,False,0.6364,False,"        instance_type: str = None,","        session: Session = None,",19.28,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 13000, ""compressed_tokens"": 729, ""ratio"": ""17.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 23, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,MTgeophysics/mtpy-v2,tests/core/test_mt_collection.py,MTgeophysics/mtpy-v2/tests/core/test_mt_collection.py#25,matched,NousResearch/Llama-2-7b-hf,22541,1773,11,0.9213,False,0.6027,False,            tf = self.mc.get_tf(fn=tf_fn),            original = MT(tf_fn),19.76,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 21171, ""compressed_tokens"": 480, ""ratio"": ""44.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 3, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,AIFSH/NativeSpeaker,src/core.py,AIFSH/NativeSpeaker/src/core.py#26,matched,NousResearch/Llama-2-7b-hf,9905,1260,10,0.8728,False,0.8261,False,        audio_process = AudioProcess(org_voice_path),        audio_process = AudioProcess(15),14.24,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 9367, ""compressed_tokens"": 721, ""ratio"": ""13.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 11, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,acolas1/KGSimple,simplify_batched.py,acolas1/KGSimple/simplify_batched.py#27,matched,NousResearch/Llama-2-7b-hf,21753,1277,60,0.9413,False,0.2725,False,"        fluency_scorer = FluencyScorer(args, logger, model, tokenizer, device, args.max_length, args.temperature, args.top_k, args.top_p, args.repetition_penalty, args.num_return_sequences, args.batch_size, args.num_candidates, args.num_beams, args","        scores.append({""name"": ""fluency"", ""model"": FluencyScorer(1, log=False, laplace_smooth=True, prob_dict_path=args.prob_dict_path), ""sign"": 1, ""weight"": 1.0})",15.25,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 21159, ""compressed_tokens"": 739, ""ratio"": ""28.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 12, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,shercoo/RGDiffSR,ldm/models/diffusion/ddpm.py,shercoo/RGDiffSR/ldm/models/diffusion/ddpm.py#28,matched,NousResearch/Llama-2-7b-hf,11667,2300,10,0.8029,False,0.6053,False,            elif self.cond_stage_key == 'text':,            elif isimage(xc):,23.5,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 10033, ""compressed_tokens"": 756, ""ratio"": ""13.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 24, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,asdfghjil/XMUCourseCheckin,checkin.py,asdfghjil/XMUCourseCheckin/checkin.py#29,matched,NousResearch/Llama-2-7b-hf,1460,1460,3,0.0,False,0.1728,False,    try:,"    lesson = printCheckinList(session, http_header, userInfo, today=True)",14.11,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 508, ""compressed_tokens"": 508, ""ratio"": ""1.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,KAIST-AILab/palr,train.py,KAIST-AILab/palr/train.py#30,matched,NousResearch/Llama-2-7b-hf,17946,1692,6,0.9057,True,1.0,False,        trainer = PALR(,        trainer = PALR(,19.33,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 16692, ""compressed_tokens"": 599, ""ratio"": ""27.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 11, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,acolas1/KGSimple,simplify.py,acolas1/KGSimple/simplify.py#31,matched,NousResearch/Llama-2-7b-hf,19458,1112,11,0.9429,False,0.5517,False,"        print(""t_emb_dim:"", t_emb_dim)","        model = GAP_Type_model.from_pretrained(checkpoint,t_emb_dim=t_emb_dim)",12.85,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 19045, ""compressed_tokens"": 739, ""ratio"": ""25.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 11, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,kakaobrain/cxr-clip,cxrclip/data/datasets/imagetext.py,kakaobrain/cxr-clip/cxrclip/data/datasets/imagetext.py#32,matched,NousResearch/Llama-2-7b-hf,1859,1840,28,0.0102,False,0.4945,False,"            report = generate_report_from_labels(labels, self.prompt_json, deterministic=False, num_negs=self.num_negs, name=self.name)",            text = generate_report_from_labels(,17.64,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 739, ""compressed_tokens"": 721, ""ratio"": ""1.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 3, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,shell-nlp/gpt_server,gpt_server/serving/main.py,shell-nlp/gpt_server/gpt_server/serving/main.py#33,matched,NousResearch/Llama-2-7b-hf,993,993,13,0.0,False,0.5536,False,"                + f"" --model_name {model_name_or_path}""","                + f"" --master_port {get_free_tcp_port()}""",10.05,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 387, ""compressed_tokens"": 387, ""ratio"": ""1.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 5, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,cyberark/ark-sdk-python,tests/unit/auth/test_ark_isp_auth.py,cyberark/ark-sdk-python/tests/unit/auth/test_ark_isp_auth.py#34,matched,NousResearch/Llama-2-7b-hf,2652,1065,9,0.5984,False,0.4727,False,        session_mock.return_value.auth = auth_method,"        session_mock.return_value.post.side_effect = [START_AUTH_SUCCESS_RESPONSE, ADVANCE_AUTH_SUCCESS_RESPONSE]",11.37,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 2333, ""compressed_tokens"": 749, ""ratio"": ""3.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 10, ""used_merged_context"": false}"
