model_key,model_hf_id,repo_name,file_path,example_id,ratio_name,compressor_model,original_input_tokens,compressed_input_tokens,output_tokens,input_token_reduction,exact_match,edit_sim,prefix_match,prediction,gold_next_line,elapsed_s,status,error_type,error_message,compression_meta
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,acolas1/KGSimple,simplify.py,acolas1/KGSimple/simplify.py#31,matched,NousResearch/Llama-2-7b-hf,19458,1112,19,0.9429,False,0.9936,False,"        model = GAP_Type_model.from_pretrained(checkpoint, t_emb_dim=t_emb_dim)","        model = GAP_Type_model.from_pretrained(checkpoint,t_emb_dim=t_emb_dim)",8.57,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 19045, ""compressed_tokens"": 739, ""ratio"": ""25.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 11, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,kakaobrain/cxr-clip,cxrclip/data/datasets/imagetext.py,kakaobrain/cxr-clip/cxrclip/data/datasets/imagetext.py#32,matched,NousResearch/Llama-2-7b-hf,1859,1840,8,0.0102,False,0.4524,False,"            if self.split == ""train"":",            text = generate_report_from_labels(,10.08,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 739, ""compressed_tokens"": 721, ""ratio"": ""1.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 3, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,shell-nlp/gpt_server,gpt_server/serving/main.py,shell-nlp/gpt_server/gpt_server/serving/main.py#33,matched,NousResearch/Llama-2-7b-hf,993,993,15,0.0,False,0.6667,False,"                + f"" --model_name_or_path {model_name_or_path}""","                + f"" --master_port {get_free_tcp_port()}""",6.02,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 387, ""compressed_tokens"": 387, ""ratio"": ""1.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 5, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,cyberark/ark-sdk-python,tests/unit/auth/test_ark_isp_auth.py,cyberark/ark-sdk-python/tests/unit/auth/test_ark_isp_auth.py#34,matched,NousResearch/Llama-2-7b-hf,2652,1065,14,0.5984,False,0.7449,False,        session_mock.return_value.post.return_value = ADVANCE_AUTH_SUCCESS_RESPONSE,"        session_mock.return_value.post.side_effect = [START_AUTH_SUCCESS_RESPONSE, ADVANCE_AUTH_SUCCESS_RESPONSE]",6.9,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 2333, ""compressed_tokens"": 749, ""ratio"": ""3.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 10, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,owkin/fedeca,fedeca/tests/strategies/test_webdisco.py,owkin/fedeca/fedeca/tests/strategies/test_webdisco.py#35,matched,NousResearch/Llama-2-7b-hf,20108,2042,12,0.8984,False,0.4259,False,        cls.algo = TorchWebDiscoAlgo(,"        cls.model = CoxPHModelTorch(ndim=ndim, torch_dtype=torch_dtype)",13.22,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 18772, ""compressed_tokens"": 767, ""ratio"": ""24.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 14, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,ej52/hass-ollama-conversation,custom_components/ollama_conversation/config_flow.py,ej52/hass-ollama-conversation/custom_components/ollama_conversation/config_flow.py#36,matched,NousResearch/Llama-2-7b-hf,1987,1188,10,0.4021,True,1.0,False,        CONF_PROMPT_SYSTEM: DEFAULT_PROMPT_SYSTEM,        CONF_PROMPT_SYSTEM: DEFAULT_PROMPT_SYSTEM,7.7,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 1495, ""compressed_tokens"": 699, ""ratio"": ""2.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 31, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Graph-and-Geometric-Learning/D4Explainer,main.py,Graph-and-Geometric-Learning/D4Explainer/main.py#37,matched,NousResearch/Llama-2-7b-hf,1215,1215,8,0.0,True,1.0,True,args.task = task_type[args.dataset],args.task = task_type[args.dataset],6.92,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 622, ""compressed_tokens"": 622, ""ratio"": ""1.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,RoboFlamingo/RoboFlamingo,robot_flamingo/data/data.py,RoboFlamingo/RoboFlamingo/robot_flamingo/data/data.py#38,matched,NousResearch/Llama-2-7b-hf,6938,2058,10,0.7034,False,0.9167,False,    real_dataset = RealDatasetHDF5(,    calvin_dataset = RealDatasetHDF5(,11.93,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 5541, ""compressed_tokens"": 741, ""ratio"": ""7.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 3, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Czm369/MixPL,mmdet/configs/rtmdet/rtmdet_ins_l_8xb32_300e_coco.py,Czm369/MixPL/mmdet/configs/rtmdet/rtmdet_ins_l_8xb32_300e_coco.py#39,matched,NousResearch/Llama-2-7b-hf,23178,1663,21,0.9283,False,0.3364,False,"    dict(type=FilterAnnotations, min_gt_bbox_wh=(1, 1), keep_empty=False),","    dict(type=YOLOXHSVRandomAug),",12.19,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 22244, ""compressed_tokens"": 837, ""ratio"": ""26.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 18, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,modelscope/llmuses,llmuses/run_ms.py,modelscope/llmuses/llmuses/run_ms.py#40,matched,NousResearch/Llama-2-7b-hf,6880,1809,15,0.7371,True,1.0,False,"            model_adapter = ContinuationLogitsModelAdapter(model_id=model_id,","            model_adapter = ContinuationLogitsModelAdapter(model_id=model_id,",10.88,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 5748, ""compressed_tokens"": 727, ""ratio"": ""7.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 10, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,zju3dv/EasyVolcap,scripts/gaussian/merge_pcd.py,zju3dv/EasyVolcap/scripts/gaussian/merge_pcd.py#41,matched,NousResearch/Llama-2-7b-hf,1156,1048,9,0.0934,False,0.8308,False,        pts = load_pts(vhull),"        v, c, n, s = load_pts(vhull)",6.57,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 907, ""compressed_tokens"": 814, ""ratio"": ""1.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,VILA-Lab/GBLM-Pruner,lib/prune.py,VILA-Lab/GBLM-Pruner/lib/prune.py#42,matched,NousResearch/Llama-2-7b-hf,3039,2123,13,0.3014,False,0.8027,False,            wrapped_layers[name] = WrappedGPT(subset[name]),"            wrapped_layers[name] = WrappedGPT(subset[name], layer_id=i, layer_name=name)",12.07,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 1616, ""compressed_tokens"": 707, ""ratio"": ""2.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 3, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,chenruduan/OAReactDiff,oa_reactdiff/tests/model/test_equiv.py,chenruduan/OAReactDiff/oa_reactdiff/tests/model/test_equiv.py#43,matched,NousResearch/Llama-2-7b-hf,5077,1419,4,0.7205,False,0.4557,False,            self.assertTrue(,"            print(tensor_relative_diff(_h, _h_rot))",9.56,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 4306, ""compressed_tokens"": 663, ""ratio"": ""6.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 3, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,ruudjuffermans/Event-Driven-Backtester,example.py,ruudjuffermans/Event-Driven-Backtester/example.py#44,matched,NousResearch/Llama-2-7b-hf,3225,964,16,0.7011,False,0.9016,False,"loop = Loop(generator, execution, portfolio, strategy, 0.0)","backtest = Loop(generator, execution, portfolio, strategy, 0.0)",6.33,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 3044, ""compressed_tokens"": 798, ""ratio"": ""3.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 6, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,RobertCsordas/moe_attention,tasks/simple/language_model/transformer_lm_mixin.py,RobertCsordas/moe_attention/tasks/simple/language_model/transformer_lm_mixin.py#45,matched,NousResearch/Llama-2-7b-hf,17602,2213,10,0.8743,False,0.5169,False,    def is_preln(self) -> bool:,"    def train_step(self) -> Tuple[Result, Dict[str, Any]]:",14.22,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 15925, ""compressed_tokens"": 622, ""ratio"": ""25.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 12, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,IDSIA/automated-cl,main.py,IDSIA/automated-cl/main.py#46,matched,NousResearch/Llama-2-7b-hf,19416,3007,6,0.8451,False,0.2951,False,    if args.use_cache:,    dataloader_a = BatchMetaDataLoader(,18.32,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 16940, ""compressed_tokens"": 734, ""ratio"": ""23.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 16, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,kayprogrammer/socialnet-v2,apps/accounts/views.py,kayprogrammer/socialnet-v2/apps/accounts/views.py#47,matched,NousResearch/Llama-2-7b-hf,3344,1652,1,0.506,False,0.0952,False,),"    auth=AuthUser(),",9.76,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 2434, ""compressed_tokens"": 769, ""ratio"": ""3.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 17, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,SALT-NLP/Efficient_Unlearning,src/models/transformers/parameter-efficient-finetuning/models/auto/adapter_model.py,SALT-NLP/Efficient_Unlearning/src/models/transformers/parameter-efficient-finetuning/models/auto/adapter_model.py#48,matched,NousResearch/Llama-2-7b-hf,4148,1213,10,0.7076,False,0.9091,False,class AdapterAutoModel(_BaseAutoModelClass):,class AutoAdapterModel(_BaseAutoModelClass):,7.6,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 3732, ""compressed_tokens"": 800, ""ratio"": ""4.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 4, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,alipay/PainlessInferenceAcceleration,pia/lookahead/models/baichuan/modeling_baichuan.py,alipay/PainlessInferenceAcceleration/pia/lookahead/models/baichuan/modeling_baichuan.py#49,matched,NousResearch/Llama-2-7b-hf,14982,1833,13,0.8777,False,0.902,False,class BaichuanModel(LookaheadPreTrainedModel):,class BaichuanPreTrainedModel(LookaheadPreTrainedModel):,13.7,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 13473, ""compressed_tokens"": 379, ""ratio"": ""35.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 4, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,modelscope/normal-depth-diffusion,ldm/models/diffusion/ddpm.py,modelscope/normal-depth-diffusion/ldm/models/diffusion/ddpm.py#50,matched,NousResearch/Llama-2-7b-hf,13187,1965,13,0.851,True,1.0,False,            self.prior_model = instantiate_from_config(prior_model),            self.prior_model = instantiate_from_config(prior_model),12.51,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 11957, ""compressed_tokens"": 776, ""ratio"": ""15.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 22, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,mpenning/ciscoconfparse2,ciscoconfparse2/ciscoconfparse2.py,mpenning/ciscoconfparse2/ciscoconfparse2/ciscoconfparse2.py#51,matched,NousResearch/Llama-2-7b-hf,42473,1671,6,0.9607,True,1.0,False,"    NXOSAccessLine,","    NXOSAccessLine,",13.01,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 41029, ""compressed_tokens"": 801, ""ratio"": ""51.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 32, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,newcastleuniversity/DISPEL,dispel/providers/generic/tasks/pinch/steps.py,newcastleuniversity/DISPEL/dispel/providers/generic/tasks/pinch/steps.py#52,matched,NousResearch/Llama-2-7b-hf,29180,2275,13,0.922,False,0.25,False,"    new_data_set_id = ""time-to-peak-speed""",    aggregations = DEFAULT_AGGREGATIONS_Q95_CV,16.2,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 27666, ""compressed_tokens"": 782, ""ratio"": ""35.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 57, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,ali-vilab/dreamtalk,inference_for_demo_video.py,ali-vilab/dreamtalk/inference_for_demo_video.py#53,matched,NousResearch/Llama-2-7b-hf,6805,1879,11,0.7239,False,0.729,False,        src_img = crop_src_image(args.image_path),"        crop_src_image(args.image_path, src_img_path, 0.4)",11.02,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 5597, ""compressed_tokens"": 734, ""ratio"": ""7.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 10, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,CodeWithEmad/num2fa,num2fa/converters/word_converter.py,CodeWithEmad/num2fa/num2fa/converters/word_converter.py#54,matched,NousResearch/Llama-2-7b-hf,1080,1080,8,0.0,True,1.0,False,                + _natural_words(numerator),                + _natural_words(numerator),6.56,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 539, ""compressed_tokens"": 539, ""ratio"": ""1.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 8, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,lmb-freiburg/ldce,scripts/ldce.py,lmb-freiburg/ldce/scripts/ldce.py#55,matched,NousResearch/Llama-2-7b-hf,11650,2113,9,0.8186,False,0.5591,False,    classifier_model = classifier_model.to(device),    classifier_model.train = disabled_train,12.47,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 10156, ""compressed_tokens"": 691, ""ratio"": ""14.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 17, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,SkunkworksAI/BakLLaVA,llava/model/language_model/mpt/modeling_mpt.py,SkunkworksAI/BakLLaVA/llava/model/language_model/mpt/modeling_mpt.py#56,matched,NousResearch/Llama-2-7b-hf,8033,2870,12,0.6427,False,0.4227,False,        init_fn = MODEL_INIT_REGISTRY[init_fn_name],"        MODEL_INIT_REGISTRY[init_fn_name](module=module, n_layers=self.config.n_layers, d_model=self.config.d_model, **self.config.init_config)",15.71,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 5865, ""compressed_tokens"": 714, ""ratio"": ""8.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 13, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,openvinotoolkit/openvino.genai,llm_bench/python/utils/conversion_utils/helpers.py,openvinotoolkit/openvino.genai/llm_bench/python/utils/conversion_utils/helpers.py#57,matched,NousResearch/Llama-2-7b-hf,1609,1609,10,0.0,True,1.0,False,        if model_id in INT4_MODEL_CONFIGURATION:,        if model_id in INT4_MODEL_CONFIGURATION:,8.92,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 752, ""compressed_tokens"": 752, ""ratio"": ""1.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,OPPOMKLab/u-LLaVA,models/GroundingDINO/groundingdino/models/GroundingDINO/groundingdino.py,OPPOMKLab/u-LLaVA/models/GroundingDINO/groundingdino/models/GroundingDINO/groundingdino.py#58,matched,NousResearch/Llama-2-7b-hf,10038,2075,10,0.7933,True,1.0,False,            samples = nested_tensor_from_tensor_list(samples),            samples = nested_tensor_from_tensor_list(samples),12.77,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 8660, ""compressed_tokens"": 737, ""ratio"": ""11.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 21, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,open-mmlab/PIA,predict.py,open-mmlab/PIA/predict.py#59,matched,NousResearch/Llama-2-7b-hf,7660,1149,15,0.85,False,0.864,False,            pipeline_dict[style] = I2VPipeline.from_pretrained(,            pipeline_dict[style] = I2VPipeline.build_pipeline(,8.9,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 6970, ""compressed_tokens"": 518, ""ratio"": ""13.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,BobaZooba/xllm,tests/conftest.py,BobaZooba/xllm/tests/conftest.py#60,matched,NousResearch/Llama-2-7b-hf,12281,1923,9,0.8434,False,0.4789,False,"        dataloader_num_workers=0,","        log_level=enums.LogLevel.info,",11.55,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 11193, ""compressed_tokens"": 900, ""ratio"": ""12.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 9, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,JiahuiLei/NAP,core/models/arti_ddpm_v2.py,JiahuiLei/NAP/core/models/arti_ddpm_v2.py#61,matched,NousResearch/Llama-2-7b-hf,22537,2364,21,0.8951,False,0.3363,False,"        self.use_sdf_loss = cfg_with_default(t_cfg, [""use_sdf_loss""], True)",        count_param(self.network_dict),15.41,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 20739, ""compressed_tokens"": 815, ""ratio"": ""25.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 15, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,kylesargent/ZeroNVS,threestudio/models/geometry/tetrahedra_sdf_grid.py,kylesargent/ZeroNVS/threestudio/models/geometry/tetrahedra_sdf_grid.py#62,matched,NousResearch/Llama-2-7b-hf,12609,1850,17,0.8533,False,0.6667,False,"        points = scale_tensor(points, self.bbox, (0, 1))","        points = contract_to_unisphere(points, self.bbox)  # points normalized to (0, 1)",11.41,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 11464, ""compressed_tokens"": 765, ""ratio"": ""15.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 10, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,ChatClue/ChatClue,osiris.py,ChatClue/ChatClue/osiris.py#63,matched,NousResearch/Llama-2-7b-hf,6654,1533,7,0.7696,True,1.0,False,        video_processor = VideoProcessor(),        video_processor = VideoProcessor(),9.66,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 5809, ""compressed_tokens"": 709, ""ratio"": ""8.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 10, ""used_merged_context"": false}"
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,yasserben/CLOUDS,clouds/modeling/meta_arch/clouds_head.py,yasserben/CLOUDS/clouds/modeling/meta_arch/clouds_head.py#64,matched,NousResearch/Llama-2-7b-hf,1184,1184,13,0.0,True,1.0,False,"                ""pixel_decoder"": build_pixel_decoder(cfg, input_shape),","                ""pixel_decoder"": build_pixel_decoder(cfg, input_shape),",6.79,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 432, ""compressed_tokens"": 432, ""ratio"": ""1.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 4, ""used_merged_context"": false}"
