model_key,model_hf_id,task,example_id,setting_name,evaluator_layer,evaluator_heads,original_input_tokens,compressed_input_tokens,original_context_tokens,compressed_context_tokens,observation_window_tokens,input_token_reduction,exact_match,f1,prediction,best_answer,elapsed_s,status,error_type,error_message,attention_estimated_gb
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,cab5465c3f7663e5d72c15a32bc04c8a917dac3c03828814,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4847,505,4824,482,24,0.8958,False,0.0,Seville.,,3.94,ok,,,1.225
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,c997d53083dff6918a3f066cc76c824e43eb4ea21de33c51,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5513,572,5489,548,26,0.8962,True,1.0,Wolf Warrior,Wolf Warrior,3.93,ok,,,1.585
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,29ec971fbdf0df2d0c41c497de945024db6159c0c30be307,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5480,565,5461,546,21,0.8969,False,0.0,"The director of the film Lady Magdalene' got three film-festival awards: ""Best Cutting Edge Film"" at the Libertarian Ide Film Festival.",,4.03,ok,,,1.566
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,d0b11838d26195f89d1568431f88a02b4f4d8c9cdf99e04a,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6624,682,6602,660,23,0.897,False,0.4,"Peter Greenaway was born in Newport, Monmouthshire, Wales.","Newport, Wales",3.97,ok,,,2.288
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,44b7f326c7b3c430968c237ee4017425d03eef586d5d6cb7,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4521,468,4503,450,20,0.8965,False,0.0,Vasily Karatygin,,4.16,ok,,,1.066
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,24591a37ff748fb849a62e6a4f4095f7089d7ced43595d01,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5317,554,5292,529,27,0.8958,True,0.2,"To determine who was born first between Bogdan Țăruș and Robert Wulnikowski, we need to compare their birth dates:",Bogdan Țăruș,3.98,ok,,,1.474
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,77a79ad1902a4732e8030d79380395b7e614d65de3cdd038,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",2114,233,2089,208,26,0.8898,True,0.16,"To determine which film has a director who is younger, we need to compare the directors of ""Many Tanks Mr. Atkins"" and ""Do Musafir.""",Do Musafir,3.33,ok,,,0.233
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,2c605656720054b6c9e6e0f15f99c1b4675db67e6e098cee,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1423,167,1395,139,30,0.8826,True,0.1,"Yes, both Howard Lake (British Columbia) and North Buck Lake (Alberta) are located in the same country, which is is Canada.",yes,2.84,ok,,,0.106
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,f7abcc33c22de53769935182a278a199e9f263a12e56673e,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4866,506,4844,484,23,0.896,True,0.4,"Nanavati Hospital, in Mumbai.",Mumbai,3.78,ok,,,1.235
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,d0ebddd00bfc9c5747021ae27c0ea5cdf21355bc86b83753,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6633,683,6611,661,23,0.897,False,0.0,"Maurice De Berkeley, 4th Baron Berkeley's maternal grandfather was Thomas de Berkeley, 3rd Baron Berkeley.",,4.67,ok,,,2.295
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,4db5bcd1d49fce674507d9128850eb71b808b7dc4246e882,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6137,627,6122,612,16,0.8978,True,0.3158,"Helena Carroll's father, Paul Vincent Carroll, studied at St Patrick's College, Dublin and the Abbey Theatre.",St Patrick's College,4.33,ok,,,1.964
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,5a867841d94c9f88f3bc0c333e93484486b09341db474bd6,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5651,591,5622,562,30,0.8954,False,0.0,Berengaria of Barcelona,,4.42,ok,,,1.665
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,3816f7d8e90a5497a1c0e415bf25218037c690e8e4d0d016,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6187,643,6160,616,28,0.8961,False,0.0,"Dorothea of Denmark's father was from Denmark. The passage states that she was ""the daughter of king Frederick I of Denmark and Sophie of Pomerania."" This indicates that her father, Frederick I, was the King of Denmark. Therefore, Dorothea's father was from Denmark.",,4.52,ok,,,1.996
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,7218faa7d718853f8df4329a7242806cf70e63ece56f8cdb,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6208,637,6189,618,21,0.8974,True,0.0714,"According to Passage 1 and Passage 5, the director of the film ""Edges of the Lord"" is Yurek Bogayevicz, who was born in Poznań, Poland on 2 June 1949. Therefore, he was born in Poznań, Poland.",Poznań,3.34,ok,,,2.01
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,059802de84ebd63ee99284c9cb2b7db2d45ca66c55e68ee1,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5603,583,5577,557,28,0.8959,True,0.3,"Miley Naa Miley Hum was released more recently, as it was released in 2011, whereas Dance with a Stranger was released in 1985.",Miley Naa Miley Hum,4.1,ok,,,1.637
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,c1d354f1d1855b21eb3c3cd204d5030080ef9e3c7e4b0195,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6261,650,6234,623,28,0.8962,False,0.1429,"From Corcione to Brooklyn was released in 1979, while Durango Valley Raiders was released in 1938. Therefore, the director of From Corcione to Brooklyn, Umberto Lenzi, was born later than the director of Durango Valley Raiders, Sam Newfield. To determine the birth years of each directors, we would need additional information about their respective dates",From Corleone To Brooklyn,4.43,ok,,,2.044
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,919cc6b1e482c475dc93740aae3549bc6012d644fb29562c,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4766,496,4744,474,24,0.8959,False,0.0,Joel The Lump of Coal,,3.71,ok,,,1.185
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,2e86241a9d27925aa52e039067fa83e27e305301188daef7,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",3173,338,3149,314,25,0.8935,False,0.0,"To determine which film has the director who died first, we need to identify the directors of both films and their respective dates of death.",,3.29,ok,,,0.525
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,93ff7c9369b6ff2f37896b54f6e4d8ff91c125f78ae8bf9a,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5767,598,5743,574,26,0.8963,True,0.1111,The director of the film Balls Out (2014) graduated from the Tisch School of the Arts with a BFA in Film Production.,Tisch,4.03,ok,,,1.735
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,544828db02efd1313bfc0a1bdeb8c3df5985c299254b0222,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5556,576,5533,553,25,0.8963,True,0.1429,"Menno Meyjes, the director of The Dinner (2013 Film), was born in Eindhoven, Netherlands.",Eindhoven,2.55,ok,,,1.61
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,b3845fcad97309850a76e3720cd829a45d2bb12ee29a9cfb,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5581,576,5561,556,22,0.8968,False,0.0,"The director of the film Kanneshwara Rama, M. S. Sathyu, was born on 6 July 1931.",,4.05,ok,,,1.624
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,cc32d31bbeb3e0d8787e963cf0843ae6b22f33817eb5a587,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1144,140,1115,111,31,0.8776,True,0.0909,"No, they are not located in the same country. Rhosgoch is in Wales, which is part of the United Kingdom, while Qalee-Ye Sahar is in Iran.",no,3.0,ok,,,0.068
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,0a64d8873482d91efc595a508218c6ce881c13c95028039e,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",3489,366,3469,346,21,0.8951,True,0.1429,"To determine who is the younger brother between Peter Rosegger and Ruel Redinger, we need to look at their birth dates or approximate ages from the provided information.",Ruel Redinger,3.42,ok,,,0.635
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,b1034d8bbeeba5f9001f48311c182d2a20782462f0c2ed65,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5605,578,5585,558,22,0.8969,True,0.2,The place of birth of Frank Wartenberg's wife is Prenzlau.,Prenzlau,3.88,ok,,,1.638
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,fcc4a49fbe72f1b8ffef144e2e9d85bfc8897ba2864fd521,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6100,633,6074,607,27,0.8962,False,0.1481,"To determine which film has the director who is older, we need to find the birth years of both directors, Lynn Reynolds and Tom Mix.",Tom Mix In Arabia,4.03,ok,,,1.941
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,860a0ad0039969cc7f01d512df2b0ea283d8f7d0c08886e5,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6483,669,6460,646,25,0.8968,True,0.3529,"Moment Of Danger was released earlier than The Ballad Of Josie. Moment Of Danger was released in 1960, while The Ballad Of Josie was released in 1967.",Moment Of Danger,4.44,ok,,,2.192
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,1d38c4b905f131417ce218eb86f68305a10160f9757cbeca,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5126,537,5098,509,29,0.8952,True,0.2667,"To determine which film came out first between ""The Pyrammmid"" and ""Revolt of the Praetorians,"" we need to look at the release years information provided for each both films.",Revolt Of The Praetorians,4.1,ok,,,1.37
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,314e76591d11d30d2bd59b2f12b671e873b786656f19956d,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6412,661,6389,638,25,0.8969,False,0.0,Runneburg Castle,,3.97,ok,,,2.144
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,90f7f51f0c27f041e730cf8893f79f3f40fcb0aab1820a4d,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",2370,256,2348,234,23,0.892,False,0.6154,"Manasses of Soissons is Renaud II, Count of Soissons' uncle.","Guy II, Count of Soissons",3.39,ok,,,0.293
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,a7d0cfa55dce1e96490d1e6c0188398864724e96a44e4b79,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4955,519,4928,492,29,0.8953,False,0.3333,"The paternal grandfather of Sir John Hamilton-Dalrymple, 5th Baronet is Sir Hew Dalrymple-Hamilton, 4th Baronet.","Sir Hew Dalrymple, 2nd Baronet",3.84,ok,,,1.28
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,9ef1c9e836fb3844fe16369a346088af89b8da29e24aab1f,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4745,494,4723,472,24,0.8959,False,0.1579,"Sir Ralph Gore, 2nd Baronet is the paternal grandfather of Sir William Gore, 3rd Baronet. This can be inferred from the information provided in Passage 1 and Passage 10, where it states that Sir William Gore, 3rd Baronet, was the oldest son of Sir Ralph Gore, 2nd Baronet. Additionally, Passage 10 mentions that Sir","Sir Paul Gore, 1st Baronet",3.92,ok,,,1.174
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,236eb4a8c2ba63d96ed3b6aec9ff7b00fa5e4df1173dd01c,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4146,432,4126,412,22,0.8958,False,0.0,"The place of death of Randand Monsen's father is not mentioned in the given passages. The information provided does not include details about the place of death of Fredrik Monsen, who was the father of Randand Monsen. To answer this question, we would need additional information that is not present in the given context.",,3.59,ok,,,0.896
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,3ee59c959e64a29c8a30263816ad47b76ffab36e5b8859ee,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5042,527,5016,501,27,0.8955,True,0.3333,"Methala, near Perumbavoor in Kerala",Methala,3.57,ok,,,1.326
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,cf56ec8180c3c7622a439e68704fc1ff73770f2e8ee2926e,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4167,451,4128,412,41,0.8918,True,0.56,"Una Prostituta Al Servizio Del Pubblico E In Regola Con Le Leggi Dello Stato came out first, as it was released in 1970, while The Bag Man does not have a specific release year mentioned in the provided context.",Una Prostituta Al Servizio Del Pubblico E In Regola Con Le Leggi Dello Stato,3.54,ok,,,0.906
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,184929a3ff00c41a966da9d53444da794af70ce90d624205,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6314,646,6297,629,19,0.8977,False,0.0541,"The paternal grandfather of Trịnh Doanh is Trịnh Cương, as per the information provided in Passage 2, where it states that Trịnh Cương ruled Tonkin and was an ancestor of the Trịnh lords who ruled northern Vietnam. Trịnh Doanh, mentioned in Passage 8, is the third son of Trịnh Cương and thus Trịnh Cương is his paternal grandfather.",Trịnh Bính,3.95,ok,,,2.079
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,3292d2bcbbf8fc4816d168bcb7f81c13341198da1e88b903,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1794,201,1770,177,26,0.888,True,0.3158,"Bajo Otro Sol was released more recently than Ride The California Trail. Bajo Otro Sol was released in 1988, while Ride The California Trail was released in 1947.",Bajo Otro Sol,3.38,ok,,,0.168
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,633204c891118a6f3d1ae62d7b444c2ee02ad0cbae4876cc,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4348,457,4323,432,26,0.8949,True,0.2667,"To determine which film has the director die later, we need to identify the directors and their respective death dates for both ""Seven in the Sun"" and ""Daughter of the Jungle.""",Seven In The Sun,3.9,ok,,,0.986
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,9c5350cca5afdd1a7254dbc26b3642401551473f4b071ce6,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5492,571,5467,546,26,0.896,True,0.3,"The Drover's Sweetheart came out earlier than Pigsty (Film). The Drover's Sweetheart was released in 1911, while Pigsty (Porcile) is was released in 1969.",The Drover'S Sweetheart,3.65,ok,,,1.573
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,8daefc2a4f66b3614a6934857c8c8f9cfdeb3ca23d16e172,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4632,481,4612,461,22,0.8962,True,0.1905,"The Magic Aster came out earlier, as it was released on June 19, 2009, while Above Rubies was released in 1932.",Above Rubies,3.71,ok,,,1.119
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,6110cb2d4156df8d180fdd01e5f340c4731f7d1f4583fc5a,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6159,638,6134,613,27,0.8964,False,0.0,"The passage states that Abdulaziz Nasser Al Shamsse's wife is Hissa Abdulla Ahmed Al-Otaiba, but it does not provide information about her place of birth. Therefore, based on the given information, we cannot determine the place of birth of Abdulaziz Nasser Al Shamsse's wife.",,4.6,ok,,,1.978
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,c7347f362602f3a0be4b051c0b68219e0648afa64772bd30,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",2735,296,2710,271,27,0.8918,True,0.4,The date of death of the director of film Nallavan Vazhvan is 3 September 1992.,3 September 1992,3.21,ok,,,0.39
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,44864cf7bbca78294d1b24c5acfa035f30849d802356aad4,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5137,536,5112,511,27,0.8957,True,0.2857,Marco oisi was born in Milan.,Milan,2.58,ok,,,1.376
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,c9e8d02824dfbdf95fe9f90c45dc13bc12f45b6969b1467b,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",3859,408,3834,383,27,0.8943,True,0.1,"Mi Novia Está De Madre came out earlier than X-Paroni. Mi Novia Está De Madre was released in the summer of 2007, while X-Paroni was released in 1964.",X-Paroni,3.63,ok,,,0.777
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,ececb22cb4bba60194702771c0d4de89658a4798d7efa1a1,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",3056,325,3034,303,23,0.8937,False,0.0,Bedford County,,3.71,ok,,,0.487
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,f5cf6d94b9e4e7adfc30d262396bc29e201d9e07ead1d088,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5523,574,5498,549,26,0.8961,True,0.3158,"Women's Suffrage Journal was established first, founding in 1871, while Mostar (Magazine) began publishing in March 2005.",Women'S Suffrage Journal,3.93,ok,,,1.591
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,8af3f07b73fabc0cc4ef4e6928818d1ff08ead9f41a5085a,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",3136,334,3113,311,24,0.8935,False,0.0,"No, Ding Yaping and Johann Christian Gustav Lucae are not of the same nationality. Ding Yaping is a Chinese and German former international table tennis player, while Johann Christian Gustav Lucae was a German anatomist. The information provided in the passages indicates that they come from different nationalities and have different professions. Passage 5 describes Ding Yaping as a female Chinese former table tennis player",,3.4,ok,,,0.513
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,be0651d84c04af5de43e28cf89e78d7e87490e637167632e,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4872,505,4852,485,22,0.8963,False,0.0,Oskar Roehler's mother directed the film Atomised (Film).,,3.53,ok,,,1.238
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,3cff7074281c58717aa65021d875cc1e6a6321f71cd77742,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4668,488,4644,464,25,0.8955,False,0.4,In 1813.,1 August 1813,3.76,ok,,,1.136
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,9ce10c5072e04cbd0d81d7e721fba8cf8062cc665fd32314,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5845,606,5821,582,26,0.8963,False,0.0,"The director of the film Bhagirathi, Baraguru Ramachandrappa, was born in Baraguru village, which is is located in the district of Karnataka, India.",,4.31,ok,,,1.782
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,8720ebfc91b6860392a2b7b0ba954b0cd16ffd8c360a1f2b,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1692,194,1664,166,29,0.8853,True,0.3636,Guy Arvely Dolsin is younger brother of Altuğ Çelikbilek.,Altuğ Çelikbilek,2.86,ok,,,0.149
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,64d6357ab735a8542112f87893a6e7c89b1b307bdb0e24c7,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5712,590,5691,569,22,0.8967,False,0.0,Beaulieu-sur-Loire.,,3.79,ok,,,1.702
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,93ef40c0bfa088c2a2dd3302976a950cba3e8d97767f65ce,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",3711,393,3686,368,27,0.8941,False,0.16,"To determine which film has the director who died earlier, we need to find out when each of these directors passed away.",The Market Of Souls,3.61,ok,,,0.718
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,a49e29926d7019e6cbaf6b0610453eda22fa1ce9043f5829,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5658,585,5636,563,24,0.8966,False,0.0,Catherine of Taranto's mother died in 1311.,,3.79,ok,,,1.67
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,2df722c08f52cbf987c84019f7f2e5455cd29992738441cc,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1225,153,1191,119,36,0.8751,True,0.25,"Yes, both mountains are located in Peru.",yes,2.93,ok,,,0.078
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,550f734c7ef908fcfe6b1b7e761826340f00abaa5eb305a0,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4140,437,4114,411,27,0.8944,True,1.0,Cuchillos De Fuego,Cuchillos De Fuego,3.44,ok,,,0.894
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,78227cb74e7b2401070e50abff8069510f5e5ccec0a2479f,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5901,613,5875,587,27,0.8961,False,0.0,"To determine which film has the director who died earlier, we need to find out when each directors passed away.",,4.41,ok,,,1.816
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,3723ec96e3b1af88c73edaa0a5e87f20194d9d212a67b615,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",3812,399,3792,379,21,0.8953,True,0.1379,"To determine which magazine was established first between Rock Street Journal and De AS, we need to look at the founding dates provided for each of these publications.",De As,3.5,ok,,,0.758
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,bdb42f1c30e16bbcdf6f0ab7c1f76765ddaa5817ee5e674b,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5347,559,5319,531,30,0.8955,False,0.0,Margaret Clinton.,,4.03,ok,,,1.491
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,018c9c2d781ea2c9d57a31bd2e0ff30b55e77017a319484a,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4853,502,4834,483,21,0.8966,True,0.4,"The place of birth of Carrie Watson Fleming's husband is Fairmont, West Virginia.","Fairmont, West Virginia",3.74,ok,,,1.228
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,6a60fa19187345478a447b63d8f52a1cb5341e964cda29db,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4274,449,4250,425,26,0.8949,True,0.1429,"According to Passage 1, the composer of the film score for ""Consenting Adults"" (1992 film) is Michael Small, who was born in New York City, as mentioned in Passage 2.",New York,2.85,ok,,,0.953
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,81c8cd41355e5f0489dad4010b5fd414b817f7a9134affc2,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5769,600,5743,574,28,0.896,True,0.2105,"Mirjam Polkunen was born first, as she was born on 2 March 1922, while Vytautas Strrižys was born on 28 August 1936.",Mirjam Polkunen,3.96,ok,,,1.736
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,5421c1e591296d64636a7e99fbfe98dddfed0f83d2053380,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4887,510,4863,486,26,0.8956,False,0.0,"The mother of the director of the film ""Dalida"" (2017) is not mentioned in the provided passages. The passage only provides information about the film ""Dalida,"" its director Lisa Azuelos, and some details about the production and plot. There is no information given about Lisa Azuelos' family members or parents. Therefore, based on the given information, it is",,3.86,ok,,,1.246
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,13dde588b81d1de4a9984418bf3d6791de7d1b1edf21d61b,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5326,555,5301,530,27,0.8958,True,0.1778,"The director of the film  ""Jagd auf Nihil Baxter"" was born in Mülheim an der Ruhr, Germany. This information can be inferred from Passage 2, which states that Helge Schneider, who directed the film, was born on 31 August 1955 in Mülheim an der Ruhr. Since the film title is a direct translation of",Mülheim an der Ruhr,3.76,ok,,,1.479
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,0cf27c68148c99571860af561ce5f64c4524fde278defc63,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4880,506,4859,485,23,0.8963,True,0.2105,"Nathaniel McLenaghan died first, as he passed away in 1912, whereas Frederick Cleveland Morgan lived until 1962.",Nathaniel Mclenaghan,3.63,ok,,,1.242
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,1ff4dc6c1f7c02445945ced1b35a08544d7ba76089675883,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5377,559,5353,535,26,0.896,True,0.4375,The director of the film Tiramisu (2002) earned the Hong Kong Film Award for Best Director and the Hundred Flowers Award for Best Director and Action Chore in 218 for his work on Operation Red Sea.,Hong Kong Film Award for Best Director,3.9,ok,,,1.508
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,0c43156b7d6bc17425a89dc6c6d48fc8c2c72ac9eba55a87,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",970,120,944,94,28,0.8763,True,0.1667,"Yes, both Gut (Crișul Alb) and Gepepș are located in Romania.",yes,3.03,ok,,,0.049
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,a14e739445167b1be10d3a125f958a244c4b378261598a57,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6183,639,6160,616,25,0.8967,False,0.0,"The place of birth of the director of film Gunsmoke (Film) is Nathan Juran, who was Austrian-born.",,4.87,ok,,,1.994
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,1038dcf795ffefdb5d947e54a7e2d3b04d73895e482fd324,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",3702,390,3679,367,25,0.8947,False,0.0,"No, Twin Cairns Island and Nova Zembla Island are not located in the same country. Twin Cairns Island is part of the Belcher Islands archipelago in Hudson Bay, which is administratively part of the Nunavut region in Canada. On the other hand, Nova Zembla Island is an uninhabited island in the Qikiqtaaluk Region of Nunav",,3.27,ok,,,0.715
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,188123e1b35a7de33fc44a40b55ab9ff0b59d29dc30f9148,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6297,657,6266,626,33,0.8957,True,1.0,Buenos Aires,Buenos Aires,4.28,ok,,,2.068
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,9b0dc01a1388db020e5c5c428a002d099f8a35544e9b6261,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4724,494,4699,469,26,0.8954,False,0.0,"To determine which film has a director who is younger, we need to find the birth years of both directors, Tom Tykwer and Dino Riri.",,3.36,ok,,,1.164
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,2a0554b724822b6c611539e39b44381f752acdecce4868ad,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4774,496,4753,475,23,0.8961,False,0.0571,"Antoine Casavav was born first, as he was born on October 22, 1826, while Abdul Ali Lalu was born on October 23, 1932. To determine who was born first, we can compare their birth years dates. The year 1826 comes before 1932, so Antoine Casavav predates",Antoine Casavant,3.54,ok,,,1.189
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,37022dee1597491021c2aa7522276a600eb0dd316f12cbb6,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5692,589,5670,567,23,0.8965,False,0.25,"Henry III, Duke of Brabant",Marie of Hohenstaufen,3.82,ok,,,1.69
