model_key,model_hf_id,task,example_id,setting_name,evaluator_layer,evaluator_heads,original_input_tokens,compressed_input_tokens,original_context_tokens,compressed_context_tokens,observation_window_tokens,input_token_reduction,exact_match,f1,prediction,best_answer,elapsed_s,status,error_type,error_message,attention_estimated_gb
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,2e86241a9d27925aa52e039067fa83e27e305301188daef7,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3164,338,3140,314,25,0.8932,True,1.0,Sandflow,Sandflow,1.09,ok,,,0.597
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,93ff7c9369b6ff2f37896b54f6e4d8ff91c125f78ae8bf9a,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5756,598,5731,573,27,0.8961,True,0.087,"The director of the film Balls Out (2014) is Andrew Disney. He graduated from the Tisch School of the Arts, where he received a BFA in Film Production.",Tisch,3.9,ok,,,1.975
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,544828db02efd1313bfc0a1bdeb8c3df5985c299254b0222,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5554,576,5531,553,25,0.8963,True,0.1333,"The director of the film The Dinner (2013) is Menno Meyjes, who was born in Eindhoven.",Eindhoven,3.25,ok,,,1.839
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,b3845fcad97309850a76e3720cd829a45d2bb12ee29a9cfb,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5447,560,5429,542,20,0.8972,True,0.1429,"The director of the film Kanneshwara Rama, M. S. Sathyu, was born in Mysore.",Mysore,3.4,ok,,,1.768
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,cc32d31bbeb3e0d8787e963cf0843ae6b22f33817eb5a587,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1099,136,1070,107,31,0.8763,True,0.1818,"No, Rhosgoch is located in Wales, while Qaleh-Ye Sahar is located in Iran.",no,1.43,ok,,,0.072
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,0a64d8873482d91efc595a508218c6ce881c13c95028039e,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3403,358,3383,338,21,0.8948,True,0.1667,"Peter Rosegger is younger than Ruel Redinger. Peter Rosegger was born on July 31, 1843, and died on June 26, 1918. Ruel Redinger was born in December 1891 and died in 1999.",Ruel Redinger,4.07,ok,,,0.69
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,b1034d8bbeeba5f9001f48311c182d2a20782462f0c2ed65,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5500,568,5480,548,22,0.8967,True,1.0,Prenzlau,Prenzlau,2.22,ok,,,1.803
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,fcc4a49fbe72f1b8ffef144e2e9d85bfc8897ba2864fd521,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6126,636,6100,610,27,0.8962,False,0.0,Space Probe Taurus,,2.58,ok,,,2.237
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,860a0ad0039969cc7f01d512df2b0ea283d8f7d0c08886e5,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6558,676,6535,653,25,0.8969,True,0.6667,Moment of Danger was released earlier.,Moment Of Danger,3.0,ok,,,2.563
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,1d38c4b905f131417ce218eb86f68305a10160f9757cbeca,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5122,537,5094,509,29,0.8952,False,0.2222,The Pyrammmid came out first.,Revolt Of The Praetorians,2.32,ok,,,1.564
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,314e76591d11d30d2bd59b2f12b671e873b786656f19956d,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6178,636,6157,615,23,0.8971,True,0.1818,"Agnes of Hohenstaufen's husband, Henry V, died in Brunswick Cathedral.",Brunswick,3.19,ok,,,2.275
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,90f7f51f0c27f041e730cf8893f79f3f40fcb0aab1820a4d,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",2204,238,2184,218,21,0.892,False,0.6,"John I, Count of Soissons","Guy II, Count of Soissons",0.97,ok,,,0.29
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,a7d0cfa55dce1e96490d1e6c0188398864724e96a44e4b79,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4951,519,4924,492,29,0.8952,False,0.8,"Sir Hew Dalrymple, 3rd Baronet","Sir Hew Dalrymple, 2nd Baronet",2.5,ok,,,1.461
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,9ef1c9e836fb3844fe16369a346088af89b8da29e24aab1f,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4729,492,4707,470,24,0.896,True,1.0,"Sir Paul Gore, 1st Baronet","Sir Paul Gore, 1st Baronet",2.22,ok,,,1.333
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,236eb4a8c2ba63d96ed3b6aec9ff7b00fa5e4df1173dd01c,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4116,429,4096,409,22,0.8958,True,0.0541,"The place of death of Randi Monsen's father is not explicitly mentioned in the provided passages. However, it is stated that Fredrik Monsen was a Norwegian politician and was born in Kristiania (now Oslo). There is no information about his place of death in the given context.",Kristiania,3.98,ok,,,1.01
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,3ee59c959e64a29c8a30263816ad47b76ffab36e5b8859ee,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5063,529,5037,503,27,0.8955,True,0.125,"The director of the film Ninamaninja Kalpadukal, N. N. Pisharody, was born in Methala, near Perumbavoor in Kerala.",Methala,3.67,ok,,,1.528
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,cf56ec8180c3c7622a439e68704fc1ff73770f2e8ee2926e,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4165,451,4126,412,41,0.8917,True,1.0,Una Prostituta Al Servizio Del Pubblico E In Regola Con Le Leggi Dello Stato,Una Prostituta Al Servizio Del Pubblico E In Regola Con Le Leggi Dello Stato,2.56,ok,,,1.034
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,184929a3ff00c41a966da9d53444da794af70ce90d624205,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6154,630,6137,613,19,0.8976,False,0.5,Trịnh Cương,Trịnh Bính,2.65,ok,,,2.257
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,3292d2bcbbf8fc4816d168bcb7f81c13341198da1e88b903,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1772,197,1749,174,25,0.8888,True,0.3158,"Bajo Otro Sol was released in 1988, while Riding The California Trail was released in 1947. Therefore, Bajo Otro Sol was released more recently.",Bajo Otro Sol,2.19,ok,,,0.187
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,633204c891118a6f3d1ae62d7b444c2ee02ad0cbae4876cc,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4282,450,4257,425,26,0.8949,True,1.0,Seven In The Sun,Seven In The Sun,1.63,ok,,,1.093
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,9c5350cca5afdd1a7254dbc26b3642401551473f4b071ce6,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5517,574,5492,549,26,0.896,True,0.3333,"The Drover's Sweetheart came out earlier. It was released in 1911, while Pigsty (Film) was released in 1969.",The Drover'S Sweetheart,3.97,ok,,,1.814
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,8daefc2a4f66b3614a6934857c8c8f9cfdeb3ca23d16e172,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4693,488,4672,467,23,0.896,True,0.5714,Above Rubies came out earlier.,Above Rubies,2.12,ok,,,1.313
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,6110cb2d4156df8d180fdd01e5f340c4731f7d1f4583fc5a,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6095,631,6071,607,26,0.8965,True,0.2222,"The place of birth of Abdulaziz Nasser Al Shamsi's wife, Hissa Abdulla Ahmed Al-Otaiba, is Abu Dhabi.",Abu Dhabi,4.09,ok,,,2.214
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,c7347f362602f3a0be4b051c0b68219e0648afa64772bd30,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",2723,294,2698,269,27,0.892,True,1.0,3 September 1992,3 September 1992,1.26,ok,,,0.442
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,44864cf7bbca78294d1b24c5acfa035f30849d802356aad4,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5100,533,5074,507,28,0.8955,True,1.0,Milan,Milan,1.91,ok,,,1.55
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,c9e8d02824dfbdf95fe9f90c45dc13bc12f45b6969b1467b,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3803,401,3780,378,25,0.8946,True,0.125,"X-Paroni came out earlier. X-Paroni was released in 1964, while Mi Novia Está De Madre was released in 2007.",X-Paroni,2.96,ok,,,0.862
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,ececb22cb4bba60194702771c0d4de89658a4798d7efa1a1,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3035,323,3013,301,23,0.8936,False,0.0,St. Mary's in Perryville,,1.32,ok,,,0.549
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,f5cf6d94b9e4e7adfc30d262396bc29e201d9e07ead1d088,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5529,575,5504,550,26,0.896,True,0.3,"Women's Suffrage Journal was established first. It was founded in 1870, while Mostar (Magazine) began publishing in March 2005.",Women'S Suffrage Journal,4.01,ok,,,1.822
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,8af3f07b73fabc0cc4ef4e6928818d1ff08ead9f41a5085a,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3014,321,2992,299,23,0.8935,False,0.0,"No, Ding Yaping is Chinese and German, while Johann Christian Gustav Lucae is German.",,1.79,ok,,,0.541
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,be0651d84c04af5de43e28cf89e78d7e87490e637167632e,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4843,502,4823,482,22,0.8963,True,0.3636,The mother of the director of film Atomised (Film) is Gisela Elsner.,Gisela Elsner,2.69,ok,,,1.398
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,3cff7074281c58717aa65021d875cc1e6a6321f71cd77742,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4630,484,4606,460,25,0.8955,False,0.5,1813,1 August 1813,1.85,ok,,,1.278
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,9ce10c5072e04cbd0d81d7e721fba8cf8062cc665fd32314,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5873,608,5849,584,26,0.8965,True,0.2222,"Baraguru village in the Tumkur district, Karnataka state.",Tumkur,3.2,ok,,,2.056
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,8720ebfc91b6860392a2b7b0ba954b0cd16ffd8c360a1f2b,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1629,188,1601,160,29,0.8846,True,0.4,Guy Arvely Dolsin is younger than Altuğ Çelikbilek.,Altuğ Çelikbilek,1.36,ok,,,0.158
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,64d6357ab735a8542112f87893a6e7c89b1b307bdb0e24c7,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5727,591,5706,570,22,0.8968,False,0.0,"The place of death of Anne Devereux's husband, William Herbert, 1st Earl of Pembroke, is not explicitly mentioned in the provided passages. However, it is known that he died in 1469.",,4.58,ok,,,1.955
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,93ef40c0bfa088c2a2dd3302976a950cba3e8d97767f65ce,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3736,397,3710,371,28,0.8937,True,1.0,The Market of Souls,The Market Of Souls,1.43,ok,,,0.832
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,a49e29926d7019e6cbaf6b0610453eda22fa1ce9043f5829,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5518,571,5496,549,24,0.8965,True,0.1667,"Catherine of Taranto, Countess of Copertino's mother, Mary of Enghien, died in Lecce.",Lecce,3.2,ok,,,1.815
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,2df722c08f52cbf987c84019f7f2e5455cd29992738441cc,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1189,148,1156,115,35,0.8755,True,0.1429,"Yes, both mountains, Yana Urqu (Q'Umirqucha) and Puka Rumi, are located in Peru.",yes,1.6,ok,,,0.084
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,550f734c7ef908fcfe6b1b7e761826340f00abaa5eb305a0,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4004,424,3977,397,28,0.8941,True,1.0,Cuchillos De Fuego,Cuchillos De Fuego,1.59,ok,,,0.956
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,78227cb74e7b2401070e50abff8069510f5e5ccec0a2479f,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5866,610,5840,584,27,0.896,False,0.0,Tiger In The Smoke,,2.44,ok,,,2.051
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,3723ec96e3b1af88c73edaa0a5e87f20194d9d212a67b615,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3821,400,3801,380,21,0.8953,True,0.2222,"De AS was established first. De AS was first published in December 1977, while Rock Street Journal was started in January 1993.",De As,2.88,ok,,,0.87
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,bdb42f1c30e16bbcdf6f0ab7c1f76765ddaa5817ee5e674b,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5343,559,5315,531,30,0.8954,False,0.0,Elizabeth Heneage,,2.42,ok,,,1.702
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,018c9c2d781ea2c9d57a31bd2e0ff30b55e77017a319484a,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4873,504,4854,485,21,0.8966,True,1.0,"Fairmont, West Virginia","Fairmont, West Virginia",2.12,ok,,,1.415
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,6a60fa19187345478a447b63d8f52a1cb5341e964cda29db,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4257,449,4231,423,28,0.8945,True,0.8,New York City,New York,1.72,ok,,,1.08
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,81c8cd41355e5f0489dad4010b5fd414b817f7a9134affc2,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5719,593,5695,569,26,0.8963,True,0.2222,"Vytautas Straižys was born first. He was born on 20 August 1936, while Mirjam Polkunen was born on 2 March 1926.",Mirjam Polkunen,4.34,ok,,,1.949
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,5421c1e591296d64636a7e99fbfe98dddfed0f83d2053380,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4856,507,4832,483,26,0.8956,True,1.0,Marie Laforêt,Marie Laforêt,1.84,ok,,,1.406
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,13dde588b81d1de4a9984418bf3d6791de7d1b1edf21d61b,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5356,558,5331,533,27,0.8958,True,1.0,Mülheim an der Ruhr,Mülheim an der Ruhr,2.27,ok,,,1.71
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,0cf27c68148c99571860af561ce5f64c4524fde278defc63,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4820,500,4800,480,22,0.8963,True,0.2857,"Nathaniel McLenaghan died first. He died in 1912, while Frederick Cleveland Morgan died in 1964.",Nathaniel Mclenaghan,2.95,ok,,,1.385
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,1ff4dc6c1f7c02445945ced1b35a08544d7ba76089675883,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5393,560,5369,536,26,0.8962,True,0.4667,The director of film Tiramisu (2002 Film) is Dante Lam. He earned the Hong Kong Film Award for Best Director for his work on Beast Stalker in 2008.,Hong Kong Film Award for Best Director,4.22,ok,,,1.734
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,0c43156b7d6bc17425a89dc6c6d48fc8c2c72ac9eba55a87,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",952,119,925,92,29,0.875,True,0.1538,"Yes, both the Gut (Crișul Alb) and the Gepiș are located in Romania.",yes,1.33,ok,,,0.054
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,a14e739445167b1be10d3a125f958a244c4b378261598a57,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6210,641,6187,618,25,0.8968,True,1.0,Gura Humorului,Gura Humorului,2.73,ok,,,2.299
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,1038dcf795ffefdb5d947e54a7e2d3b04d73895e482fd324,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3681,389,3657,365,26,0.8943,True,0.1538,"Yes, Twin Cairns Island and Nova Zembla Island are both located in Canada.",yes,2.19,ok,,,0.808
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,188123e1b35a7de33fc44a40b55ab9ff0b59d29dc30f9148,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6270,654,6240,624,32,0.8957,True,1.0,Buenos Aires,Buenos Aires,2.61,ok,,,2.343
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,9b0dc01a1388db020e5c5c428a002d099f8a35544e9b6261,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4627,485,4602,460,26,0.8952,True,1.0,Winter Sleepers,Winter Sleepers,1.91,ok,,,1.276
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,2a0554b724822b6c611539e39b44381f752acdecce4868ad,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4744,492,4724,472,22,0.8963,True,0.2353,"Antoine Casavant was born first. Antoine Casavant was born on October 10, 1826, while Abdul Ali Lalu was born on October 20, 1932.",Antoine Casavant,3.61,ok,,,1.341
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,37022dee1597491021c2aa7522276a600eb0dd316f12cbb6,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5465,565,5444,544,22,0.8966,True,0.4615,"The paternal grandmother of Marie of Brabant, Queen of France, is Marie of Hohenstaufen.",Marie of Hohenstaufen,3.18,ok,,,1.78
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,b8ffb375e75ee2976b8825d05d48c34638c7ffeb6d67baff,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4842,500,4824,482,19,0.8967,False,0.0,The paternal grandfather of Diego Fernández De Oviedo is Fernando Flaínez.,,2.37,ok,,,1.397
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,33e3bc2dc011e79c047553153b1ab176c6a08f923af245ec,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6822,699,6803,680,20,0.8975,False,0.5,Rathold Rátót,Leustach Rátót,3.04,ok,,,2.774
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,517da14d56782303ccf8ec057b86bf43169b6f2edcd6d0f1,10x,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4242,445,4218,421,26,0.8951,True,0.5714,The University of Wisconsin-Madison,University of Wisconsin,1.75,ok,,,1.073
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,670498f9d7fd2582c5791cad2fe212f580d316fa49a8a984,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5033,80,5005,52,30,0.9841,True,1.0,Pope John X,Pope John X,2.09,ok,,,1.51
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,3dd1ade26fd583844dd2af051d61eb20856ccc8e23abae59,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",2196,73,2175,52,23,0.9668,True,0.1053,"Both Pueraria and Pleiospilos are flowering plants. Pueraria is a genus of flowering plants in the legume family, Fabaceae, while Pleiospilos is a genus of flowering plants in the family Aizoaceae.",Pleiospilos,2.84,ok,,,0.287
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,90caafc7fe51eee4143874971f67bb3e0107d26179c437f7,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6257,74,6235,52,24,0.9882,True,0.6667,"Louisville, Kentucky",Louisville,2.85,ok,,,2.334
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,de85aaa5c535ba20bdcad5fbabfe13a03687374265a57b44,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5473,74,5451,52,25,0.9865,True,0.1667,"Yes, both the Tundra Mine and Negus Mine were located in Canada.",yes,2.99,ok,,,1.785
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,5da42038bb9d29bb30e4094504ad06dc2d43afa373568686,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6603,76,6579,52,26,0.9885,True,0.1429,"No, Kaiping is located in Guangdong Province, while Pingxiang, Guangxi is located in Guangxi Zhuang Autonomous Region.",no,4.17,ok,,,2.599
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,c9f8b2166f7c44bf2e0843b2c77fb9fa5738af275555ca73,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3566,74,3544,52,23,0.9792,True,1.0,Atlantic Ocean,Atlantic Ocean,1.17,ok,,,0.758
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,b6352c61b4a748448ce38882861cd5ae5f7f2869a81e92a1,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3296,74,3274,52,24,0.9775,True,1.0,Band-e Amir National Park,Band-e Amir National Park,1.2,ok,,,0.648
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,3a75aba6bc2496016339474aef28ffdc9dbebdc00ccc166b,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5382,75,5359,52,26,0.9861,True,1.0,Long Island,Long Island,2.03,ok,,,1.727
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,1fd7df3ba224e985f87e976c7a4a67ddc1012a249a542bea,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3562,86,3528,52,35,0.9759,True,1.0,Duck,duck,1.18,ok,,,0.756
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,d7d92c85b8becc33e60fc03507933f8eaf53b5e1067286de,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5185,87,5150,52,36,0.9832,False,0.3333,Umina,"Umina Beach, New South Wales",2.21,ok,,,1.602
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,4567b6935bf5c64a1974b1089d67d176d9acac6b29836cb7,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4504,111,4445,52,60,0.9754,True,1.0,IK Start,IK Start,1.54,ok,,,1.209
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,d3b197d5b4da1198fc9c232524faced0f528b89f919b8061,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5749,69,5732,52,19,0.988,True,1.0,Allure,Allure,2.52,ok,,,1.97
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,4670f2a542ac06d27e47a74a042cf57f743fba34722a7dc5,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4493,96,4449,52,46,0.9786,True,1.0,William,William,1.73,ok,,,1.203
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,9dc6d234e2406aef691ea02ddc2064f343fc30cbc534c937,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5591,74,5569,52,24,0.9868,True,0.08,"Yes, both Pothos and Tibouchina Aubl are flowering plant genera. Pothos is a genus in the family Araceae, while Tibouchina is a genus in the family Melastomataceae. Both genera contain species that produce flowers.",yes,4.73,ok,,,1.863
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,5e7675388334946fc508c4c8ac4ab0c491910fcc0e048bfd,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5449,76,5425,52,25,0.9861,True,0.6667,Coaxial cable,coaxial,2.35,ok,,,1.77
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,78e73e15102e688a5b5f43155b11658907db8caa30fdb16e,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1844,88,1808,52,37,0.9523,False,1.0,"Suining had a population of 658,798 in 2002.","In 2002, Suining had a population of 658,798.",1.47,ok,,,0.203
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,hotpotqa,4d6aafffd109cb61fd543f44bda770fda0cf1e1c3798548b,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4721,89,4684,52,37,0.9811,True,1.0,Albert Park,Albert Park,1.82,ok,,,1.328
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,ddd046530f4979511397f82fe5391d0a646c0aa18225a98e,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5050,68,5034,52,18,0.9865,False,0.6667,Toronto,"Toronto, Ontario",5.39,ok,,,1.52
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,57543e0892f90733bf97dc270cdb36eb9bf8e2230940bcb9,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3893,79,3866,52,29,0.9797,False,0.0,Tex And The Lord Of The Deep,,1.65,ok,,,0.903
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,ee29eb2556135405fa19a48b0abdff0aceddef7594169c33,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5411,70,5393,52,20,0.9871,False,0.0,"William Le Poer Trench's father, William Thomas Le Poer Trench, died on 24 November 1933.",,3.53,ok,,,1.745
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,884614fa7d0fe723587d2f2677d3f2143cd13ab74391bea6,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5875,69,5858,52,18,0.9883,True,1.0,"Dayton, Ohio","Dayton, Ohio",2.59,ok,,,2.057
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,7940c60a5ff2d81b62d118253577d1d891057ca45695e91a,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5152,76,5128,52,26,0.9852,True,1.0,"Oklahoma City, Oklahoma","Oklahoma City, Oklahoma",1.9,ok,,,1.582
