model_key,model_hf_id,task,example_id,setting_name,evaluator_layer,evaluator_heads,original_input_tokens,compressed_input_tokens,original_context_tokens,compressed_context_tokens,observation_window_tokens,input_token_reduction,exact_match,f1,prediction,best_answer,elapsed_s,status,error_type,error_message,attention_estimated_gb
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,4db5bcd1d49fce674507d9128850eb71b808b7dc4246e882,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5777,591,5762,576,16,0.8977,True,0.6,"St Patrick's College, Dublin. (Passage 6) (Passage 9) (Passage 9) (Passage 9) (Passage 9) (Passage 9) (Passage 9) (Passage 9) (Passage 9) (Passage 9) (Passage 9) (Passage 9) (",St Patrick's College,4.54,ok,,,1.989
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,5a867841d94c9f88f3bc0c333e93484486b09341db474bd6,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5351,561,5322,532,30,0.8952,False,0.0,"The text does not explicitly mention the place of death of Sancha Of Castile, Queen Of Navarre's mother. However, it mentions that Sancha Of Castile, Queen Of Navarre died in 1179, and her parents were Alfonso VII of León and his wife, but it does not provide information about the place of death of her mother.",,4.47,ok,,,1.707
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,3816f7d8e90a5497a1c0e415bf25218037c690e8e4d0d016,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5624,586,5597,559,28,0.8958,False,0.0,Denmark,,4.31,ok,,,1.885
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,7218faa7d718853f8df4329a7242806cf70e63ece56f8cdb,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5740,591,5721,572,21,0.897,True,0.2857,"Poznań, Poland. (According to Passage 4)",Poznań,4.4,ok,,,1.964
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,059802de84ebd63ee99284c9cb2b7db2d45ca66c55e68ee1,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5471,570,5445,544,28,0.8958,True,0.3158,"Miley Naa Miley Hum was released in 2011, while Dance With A Stranger was released in 1985. Therefore, Miley Naa Miley Hum was released more recently.",Miley Naa Miley Hum,4.49,ok,,,1.784
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,c1d354f1d1855b21eb3c3cd204d5030080ef9e3c7e4b0195,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5881,612,5854,585,28,0.8959,True,1.0,From Corleone To Brooklyn,From Corleone To Brooklyn,4.53,ok,,,2.061
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,919cc6b1e482c475dc93740aae3549bc6012d644fb29562c,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4666,486,4644,464,24,0.8958,True,0.25,"Jugband Blues came out first, in 1967, while Joel The Lump Of Coal came out in 2014.",Jugband Blues,4.26,ok,,,1.298
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,2e86241a9d27925aa52e039067fa83e27e305301188daef7,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3056,327,3032,303,25,0.893,False,0.0,Folgore Division,,4.04,ok,,,0.557
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,93ff7c9369b6ff2f37896b54f6e4d8ff91c125f78ae8bf9a,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5432,563,5410,541,24,0.8964,False,0.0,The University of Texas.,,4.34,ok,,,1.759
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,544828db02efd1313bfc0a1bdeb8c3df5985c299254b0222,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5149,533,5128,512,23,0.8965,True,1.0,Eindhoven,Eindhoven,4.39,ok,,,1.58
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,b3845fcad97309850a76e3720cd829a45d2bb12ee29a9cfb,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5277,545,5257,525,22,0.8967,True,1.0,Mysore.,Mysore,4.44,ok,,,1.66
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,cc32d31bbeb3e0d8787e963cf0843ae6b22f33817eb5a587,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",1098,135,1069,106,31,0.877,False,0.0,"Yes, both villages are located in Iran.",,3.79,ok,,,0.072
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,0a64d8873482d91efc595a508218c6ce881c13c95028039e,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3266,344,3246,324,21,0.8947,True,0.1053,"The question is based on the information provided in the passages. Peter Rosegger was born in 1843, and Ruel Redinger was born in 1896. Since 1843 is earlier than 1896, Peter Rosegger is older than Ruel Redinger. However, the question asks who is younger, which means we need to find the younger brother. The passages do not provide",Ruel Redinger,4.02,ok,,,0.636
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,b1034d8bbeeba5f9001f48311c182d2a20782462f0c2ed65,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5356,553,5336,533,22,0.8968,True,1.0,Prenzlau,Prenzlau,4.34,ok,,,1.71
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,fcc4a49fbe72f1b8ffef144e2e9d85bfc8897ba2864fd521,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5529,576,5503,550,27,0.8958,True,1.0,Tom Mix In Arabia,Tom Mix In Arabia,4.46,ok,,,1.822
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,860a0ad0039969cc7f01d512df2b0ea283d8f7d0c08886e5,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",6312,651,6289,628,25,0.8969,True,0.4,"The Ballad Of Josie was released in 1967, while Moment Of Danger was released in 1960.",Moment Of Danger,3.81,ok,,,2.375
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,1d38c4b905f131417ce218eb86f68305a10160f9757cbeca,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5038,529,5010,501,29,0.895,True,0.5714,The Pyrammmid (2011) came out after Revolt of the Praetorians (1964).,Revolt Of The Praetorians,4.4,ok,,,1.513
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,314e76591d11d30d2bd59b2f12b671e873b786656f19956d,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",6035,624,6012,601,25,0.8966,False,0.0,"The text does not explicitly mention the place of death of Agnes Of Hohenstaufen's husband. However, it mentions that Agnes Of Hohenstaufen's husband, Henry VI, was betrayed by Emperor Henry VI in 1194, and that Agnes Of Hohenstaufen was reconciled with her husband Henry V after that. It also mentions that Agnes Of Hohensta",,4.59,ok,,,2.171
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,90f7f51f0c27f041e730cf8893f79f3f40fcb0aab1820a4d,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",2267,246,2245,224,23,0.8915,False,0.6,"Renaud I, Count of Soissons","Guy II, Count of Soissons",4.09,ok,,,0.306
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,a7d0cfa55dce1e96490d1e6c0188398864724e96a44e4b79,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4586,482,4559,455,29,0.8949,False,0.8,Sir Hew Dalrymple 3rd Baronet,"Sir Hew Dalrymple, 2nd Baronet",4.29,ok,,,1.254
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,9ef1c9e836fb3844fe16369a346088af89b8da29e24aab1f,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4333,453,4311,431,24,0.8955,False,0.6,"Sir Ralph Gore, 2nd Baronet","Sir Paul Gore, 1st Baronet",4.32,ok,,,1.119
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,236eb4a8c2ba63d96ed3b6aec9ff7b00fa5e4df1173dd01c,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3961,414,3941,394,22,0.8955,False,0.0,Hamar,,4.19,ok,,,0.935
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,3ee59c959e64a29c8a30263816ad47b76ffab36e5b8859ee,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4700,493,4674,467,27,0.8951,False,0.0,"Kalady, Kerala.",,4.25,ok,,,1.317
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,cf56ec8180c3c7622a439e68704fc1ff73770f2e8ee2926e,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4089,444,4050,405,41,0.8914,True,0.7778,Una Prostituta Al Servizio Del Pubblico E In Regola Con Le Leggi Dello Stato (1970) came out before The Bag Man (2014).,Una Prostituta Al Servizio Del Pubblico E In Regola Con Le Leggi Dello Stato,3.98,ok,,,0.997
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,184929a3ff00c41a966da9d53444da794af70ce90d624205,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5946,609,5929,592,19,0.8976,False,0.5,Trịnh Cương,Trịnh Bính,4.88,ok,,,2.107
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,3292d2bcbbf8fc4816d168bcb7f81c13341198da1e88b903,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",1749,196,1725,172,26,0.8879,False,0.0,Riding The California Trail,,4.16,ok,,,0.182
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,633204c891118a6f3d1ae62d7b444c2ee02ad0cbae4876cc,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4172,439,4147,414,26,0.8948,True,1.0,Seven In The Sun,Seven In The Sun,4.26,ok,,,1.037
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,9c5350cca5afdd1a7254dbc26b3642401551473f4b071ce6,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5393,561,5368,536,26,0.896,True,0.4615,The Drover's Sweetheart (1911) came out earlier than Pigsty (1969).,The Drover'S Sweetheart,4.68,ok,,,1.734
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,8daefc2a4f66b3614a6934857c8c8f9cfdeb3ca23d16e172,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4494,467,4474,447,22,0.8961,True,0.3077,Above Rubies (1932) came out earlier than The Magic Aster (2009).,Above Rubies,4.39,ok,,,1.204
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,6110cb2d4156df8d180fdd01e5f340c4731f7d1f4583fc5a,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5722,594,5697,569,27,0.8962,True,1.0,Abu Dhabi.,Abu Dhabi,4.55,ok,,,1.952
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,c7347f362602f3a0be4b051c0b68219e0648afa64772bd30,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",2596,282,2571,257,27,0.8914,False,0.0,The date of death of the director of film Nallavan Vazhvan is unknown.,,4.16,ok,,,0.402
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,44864cf7bbca78294d1b24c5acfa035f30849d802356aad4,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4749,495,4726,472,25,0.8958,True,1.0,Milan,Milan,4.52,ok,,,1.344
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,c9e8d02824dfbdf95fe9f90c45dc13bc12f45b6969b1467b,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3806,404,3780,378,28,0.8939,True,0.1538,X-Paroni (1964) came out earlier than Mi Novia Está De Madre (2007).,X-Paroni,4.25,ok,,,0.863
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,ececb22cb4bba60194702771c0d4de89658a4798d7efa1a1,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",2889,308,2867,286,23,0.8934,False,0.0,"St. Louis, Missouri.",,4.23,ok,,,0.497
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,f5cf6d94b9e4e7adfc30d262396bc29e201d9e07ead1d088,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5292,551,5267,526,26,0.8959,True,0.4,"Women'S Suffrage Journal was established first in 1870, while Mostar (Magazine) was established in 2005.",Women'S Suffrage Journal,4.51,ok,,,1.669
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,8af3f07b73fabc0cc4ef4e6928818d1ff08ead9f41a5085a,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",2963,317,2940,294,24,0.893,False,0.0,"No, Ding Yaping is Chinese and German, while Johann Christian Gustav Lucae is German.",,4.23,ok,,,0.523
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,be0651d84c04af5de43e28cf89e78d7e87490e637167632e,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4699,487,4679,467,22,0.8964,False,0.0,"The question is asking for the mother of the director of the film Atomised, which is Oskar Roehler. However, the passage does not provide information about Oskar Roehler's mother. The passage only mentions the film Atomised and its director, Oskar Roehler, but does not provide any information about his personal life or family.",,4.47,ok,,,1.316
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,3cff7074281c58717aa65021d875cc1e6a6321f71cd77742,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4357,457,4333,433,25,0.8951,False,0.5,1813,1 August 1813,4.41,ok,,,1.132
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,9ce10c5072e04cbd0d81d7e721fba8cf8062cc665fd32314,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5431,564,5407,540,26,0.8962,False,0.0,The place of birth of the director of film Bhagirathi (Film) is not mentioned in the given passages.,,4.72,ok,,,1.758
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,8720ebfc91b6860392a2b7b0ba954b0cd16ffd8c360a1f2b,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",1549,179,1522,152,28,0.8844,True,0.1143,"The question cannot be answered as the information about the age of Guy Arvely Dolsin is not available. However, it can be inferred that Altuğ Çelikbilek is younger than his younger brother, but the age of his younger brother is not specified. Therefore, the question cannot be answered based on the given information.",Altuğ Çelikbilek,4.03,ok,,,0.143
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,64d6357ab735a8542112f87893a6e7c89b1b307bdb0e24c7,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5523,571,5502,550,22,0.8966,False,0.0,Beaulieu-sur-Loire.,,4.59,ok,,,1.818
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,93ef40c0bfa088c2a2dd3302976a950cba3e8d97767f65ce,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3508,373,3483,348,27,0.8937,True,1.0,The Market Of Souls,The Market Of Souls,4.28,ok,,,0.733
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,a49e29926d7019e6cbaf6b0610453eda22fa1ce9043f5829,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5333,553,5311,531,24,0.8963,False,0.0,Mary of Enghien died in 1446.,,4.49,ok,,,1.695
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,2df722c08f52cbf987c84019f7f2e5455cd29992738441cc,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",1166,147,1132,113,36,0.8739,True,0.25,"Yes, both mountains are located in Peru.",yes,3.97,ok,,,0.081
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,550f734c7ef908fcfe6b1b7e761826340f00abaa5eb305a0,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3982,421,3956,395,27,0.8943,True,1.0,Cuchillos De Fuego,Cuchillos De Fuego,4.34,ok,,,0.945
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,78227cb74e7b2401070e50abff8069510f5e5ccec0a2479f,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5559,579,5533,553,27,0.8958,True,1.0,Contragolpe,Contragolpe,4.66,ok,,,1.842
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,3723ec96e3b1af88c73edaa0a5e87f20194d9d212a67b615,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3659,383,3639,363,21,0.8953,True,0.2857,"De AS was established first, in 1972, while Rock Street Journal was established in 1993.",De As,4.28,ok,,,0.798
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,bdb42f1c30e16bbcdf6f0ab7c1f76765ddaa5817ee5e674b,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5023,526,4996,499,29,0.8953,False,0.0,"The question is incomplete, but based on the provided text, it can be inferred that Charles Willoughby, 10th Baron Willoughby of Parham's paternal grandmother is not explicitly mentioned. However, it is mentioned that Charles Willoughby, 2nd Baron Willoughby of Parham's mother is Elizabeth Heneage, and Charles Willoughby, 10th Baron Will",,4.57,ok,,,1.504
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,018c9c2d781ea2c9d57a31bd2e0ff30b55e77017a319484a,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4553,472,4534,453,21,0.8963,True,1.0,"Fairmont, West Virginia.","Fairmont, West Virginia",4.35,ok,,,1.236
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,6a60fa19187345478a447b63d8f52a1cb5341e964cda29db,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3936,413,3914,391,24,0.8951,True,0.1481,"The passage does not mention the birthplace of the composer of the film Consenting Adults (1992 film). However, it does mention that Michael Small, a film score composer, was born in New York City.",New York,4.14,ok,,,0.923
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,81c8cd41355e5f0489dad4010b5fd414b817f7a9134affc2,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5370,560,5344,534,28,0.8957,True,0.2353,"Mirjam Polkunen was born first, on 2 March 1926, while Vytautas Straižys was born on 20 August 1936.",Mirjam Polkunen,4.45,ok,,,1.719
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,5421c1e591296d64636a7e99fbfe98dddfed0f83d2053380,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4744,494,4722,472,24,0.8959,False,0.0,"The mother of the director of film Dalida (2017 film) is not mentioned in the passage. However, the passage does mention that the film Dalida is about the life of actress Dalida, and it is written, directed and co-produced by Lisa Azuelos. Therefore, Lisa Azuelos is the director of the film Dalida (2017 film). The passage does not mention",,4.34,ok,,,1.341
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,13dde588b81d1de4a9984418bf3d6791de7d1b1edf21d61b,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4891,510,4867,486,26,0.8957,True,1.0,Mülheim an der Ruhr,Mülheim an der Ruhr,4.39,ok,,,1.426
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,0cf27c68148c99571860af561ce5f64c4524fde278defc63,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4573,476,4552,455,23,0.8959,True,0.6667,Nathaniel McLenaghan died first.,Nathaniel Mclenaghan,4.3,ok,,,1.246
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,1ff4dc6c1f7c02445945ced1b35a08544d7ba76089675883,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5055,525,5033,503,24,0.8961,False,0.5714,The Hundred Flowers Award for Best Director,Hong Kong Film Award for Best Director,4.55,ok,,,1.523
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,0c43156b7d6bc17425a89dc6c6d48fc8c2c72ac9eba55a87,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",938,117,912,91,28,0.8753,True,0.2857,"Yes, both are located in Romania.",yes,4.0,ok,,,0.052
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,a14e739445167b1be10d3a125f958a244c4b378261598a57,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5678,588,5655,565,25,0.8964,False,0.0,California.,,4.47,ok,,,1.922
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,1038dcf795ffefdb5d947e54a7e2d3b04d73895e482fd324,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3566,376,3544,354,24,0.8946,False,0.0,"No, Twin Cairns Island is located in Canada, while Nova Zembla Island is also located in Canada.",,4.19,ok,,,0.758
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,188123e1b35a7de33fc44a40b55ab9ff0b59d29dc30f9148,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5863,614,5832,583,33,0.8953,True,1.0,Buenos Aires,Buenos Aires,4.61,ok,,,2.049
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,9b0dc01a1388db020e5c5c428a002d099f8a35544e9b6261,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4495,472,4470,447,26,0.895,False,0.0,Poveri Milionari,,1.46,ok,,,1.204
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,2a0554b724822b6c611539e39b44381f752acdecce4868ad,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4483,467,4462,446,23,0.8958,True,0.25,"Antoine Casavant was born first, on October 20, 1826, while Abdul Ali Lalu was born on October 20, 1932.",Antoine Casavant,4.4,ok,,,1.198
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,37022dee1597491021c2aa7522276a600eb0dd316f12cbb6,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5381,557,5359,535,23,0.8965,False,0.6667,Marie of Brabant,Marie of Hohenstaufen,4.48,ok,,,1.726
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,b8ffb375e75ee2976b8825d05d48c34638c7ffeb6d67baff,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4915,509,4895,489,21,0.8964,False,0.0,Fernando Flaínez,,4.41,ok,,,1.44
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,33e3bc2dc011e79c047553153b1ab176c6a08f923af245ec,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",6582,675,6563,656,20,0.8974,False,0.5,Rathold Rátót,Leustach Rátót,4.6,ok,,,2.582
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,517da14d56782303ccf8ec057b86bf43169b6f2edcd6d0f1,10x,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4037,423,4015,401,24,0.8952,True,0.6667,University of Wisconsin-Madison.,University of Wisconsin,4.24,ok,,,0.971
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,670498f9d7fd2582c5791cad2fe212f580d316fa49a8a984,matched,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4998,80,4970,52,30,0.984,True,1.0,Pope John X.,Pope John X,4.3,ok,,,1.489
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,3dd1ade26fd583844dd2af051d61eb20856ccc8e23abae59,matched,13,"[18, 11, 21, 8, 16, 13, 1, 4]",2198,73,2177,52,23,0.9668,True,0.3333,Pleiospilos is a flowering plant.,Pleiospilos,3.95,ok,,,0.288
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,90caafc7fe51eee4143874971f67bb3e0107d26179c437f7,matched,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5859,75,5836,52,24,0.9872,True,0.6667,"Louisville, Kentucky.",Louisville,4.62,ok,,,2.046
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,de85aaa5c535ba20bdcad5fbabfe13a03687374265a57b44,matched,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5077,73,5056,52,23,0.9856,True,0.0909,"Yes, both mines were located in Canada. The Tundra Mine was located in the Northwest Territories, and the Negus Mine was located in the Northwest Territories as well. Therefore, they were both located in the same country, Canada.",yes,4.42,ok,,,1.536
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,5da42038bb9d29bb30e4094504ad06dc2d43afa373568686,matched,13,"[18, 11, 21, 8, 16, 13, 1, 4]",6285,76,6261,52,26,0.9879,True,0.0952,"No, they are not. Kaiping is located in Guangdong Province, while Pingxiang is located in Guangxi Province. (Note: Pingxiang, Guangxi is a different city from Pingxiang, Jiangxi, which is located in Jiangxi Province.)",no,4.71,ok,,,2.354
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,c9f8b2166f7c44bf2e0843b2c77fb9fa5738af275555ca73,matched,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3445,74,3423,52,23,0.9785,True,0.8,The Atlantic Ocean.,Atlantic Ocean,4.12,ok,,,0.707
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,b6352c61b4a748448ce38882861cd5ae5f7f2869a81e92a1,matched,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3055,74,3033,52,24,0.9758,False,0.2,Bamyan Province. Band-e-Amir September 201. Band-e-Amir Dragons is named after the lakes in which Afghan national park Bamyan Province. Band-e-Amir September 201. Band-e-Amir Dragons is named after the lakes in which Afghan national park Bamyan Province. Band-e-Amir September 201. Band-e-Amir Dragons is named after the lakes in which Afghan national,Band-e Amir National Park,4.07,ok,,,0.556
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,3a75aba6bc2496016339474aef28ffdc9dbebdc00ccc166b,matched,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5087,75,5064,52,25,0.9853,True,1.0,Long Island,Long Island,4.43,ok,,,1.542
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,1fd7df3ba224e985f87e976c7a4a67ddc1012a249a542bea,matched,13,"[18, 11, 21, 8, 16, 13, 1, 4]",3459,87,3424,52,36,0.9748,True,0.0909,"The waterfowl that are a medium sized version of the animal are ducks. The passage mentions that the site is a ""diving duck"" and that it is a ""medium sized version of a duck"". Therefore, the answer is ducks.",duck,4.15,ok,,,0.713
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,d7d92c85b8becc33e60fc03507933f8eaf53b5e1067286de,matched,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4945,86,4911,52,35,0.9826,True,1.0,"Umina Beach, New South Wales.","Umina Beach, New South Wales",4.41,ok,,,1.458
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,4567b6935bf5c64a1974b1089d67d176d9acac6b29836cb7,matched,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4220,107,4165,52,56,0.9746,False,0.6667,Start,IK Start,4.25,ok,,,1.061
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,d3b197d5b4da1198fc9c232524faced0f528b89f919b8061,matched,13,"[18, 11, 21, 8, 16, 13, 1, 4]",5289,69,5272,52,19,0.987,True,1.0,Allure,Allure,4.51,ok,,,1.667
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,hotpotqa,4670f2a542ac06d27e47a74a042cf57f743fba34722a7dc5,matched,13,"[18, 11, 21, 8, 16, 13, 1, 4]",4138,97,4093,52,47,0.9766,True,1.0,William,William,4.17,ok,,,1.021
