model_key,model_hf_id,task,example_id,setting_name,evaluator_layer,evaluator_heads,original_input_tokens,compressed_input_tokens,original_context_tokens,compressed_context_tokens,observation_window_tokens,input_token_reduction,exact_match,f1,prediction,best_answer,elapsed_s,status,error_type,error_message,attention_estimated_gb
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,cc32d31bbeb3e0d8787e963cf0843ae6b22f33817eb5a587,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",1098,135,1069,106,31,0.877,True,0.1818,"No, Rhosgoch is located in Wales, while Qaleh-Ye Sahar is located in Iran.",no,3.85,ok,,,0.144
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,0a64d8873482d91efc595a508218c6ce881c13c95028039e,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3266,344,3246,324,21,0.8947,False,0.0,Peter Rosegger,,2.54,ok,,,1.272
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,b1034d8bbeeba5f9001f48311c182d2a20782462f0c2ed65,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5356,553,5336,533,22,0.8968,True,1.0,Prenzlau,Prenzlau,4.62,ok,,,3.42
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,fcc4a49fbe72f1b8ffef144e2e9d85bfc8897ba2864fd521,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5529,576,5503,550,27,0.8958,False,0.0,Space Probe Taurus,,15.26,ok,,,3.644
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,860a0ad0039969cc7f01d512df2b0ea283d8f7d0c08886e5,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",6312,651,6289,628,25,0.8969,True,0.375,"Moment Of Danger was released earlier, in 1960, while The Ballad Of Josie was released in 1967.",Moment Of Danger,8.4,ok,,,4.749
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,1d38c4b905f131417ce218eb86f68305a10160f9757cbeca,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5038,529,5010,501,29,0.895,True,0.5,"Revolt Of The Praetorians came out first in 1964, while The Pyrammmid came out in 2011.",Revolt Of The Praetorians,7.6,ok,,,3.026
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,314e76591d11d30d2bd59b2f12b671e873b786656f19956d,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",6035,624,6012,601,25,0.8966,False,0.0,Stahleck Castle,,6.07,ok,,,4.342
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,90f7f51f0c27f041e730cf8893f79f3f40fcb0aab1820a4d,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",2267,246,2245,224,23,0.8915,True,0.7143,"Renaud Ii, Count Of Soissons's uncle is Guy Ii, Count Of Soissons.","Guy II, Count of Soissons",4.52,ok,,,0.613
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,a7d0cfa55dce1e96490d1e6c0188398864724e96a44e4b79,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4586,482,4559,455,29,0.8949,False,0.8,"Sir Hew Dalrymple, 3rd Baronet","Sir Hew Dalrymple, 2nd Baronet",4.98,ok,,,2.507
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,9ef1c9e836fb3844fe16369a346088af89b8da29e24aab1f,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4333,453,4311,431,24,0.8955,True,1.0,"Sir Paul Gore, 1st Baronet","Sir Paul Gore, 1st Baronet",4.68,ok,,,2.238
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,236eb4a8c2ba63d96ed3b6aec9ff7b00fa5e4df1173dd01c,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3961,414,3941,394,22,0.8955,False,0.0,"The passage does not mention the place of death of Randi Monsen's father. However, it does mention that Randi Monsen's father, Fredrik Monsen, was a Norwegian politician, and Passage 3 mentions that Fredrik Monsen was from Hamar, but it does not provide information about his place of death.",,12.02,ok,,,1.87
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,3ee59c959e64a29c8a30263816ad47b76ffab36e5b8859ee,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4700,493,4674,467,27,0.8951,True,0.3333,"Methala, near Peravoor in Kerala.",Methala,4.76,ok,,,2.633
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,cf56ec8180c3c7622a439e68704fc1ff73770f2e8ee2926e,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4089,444,4050,405,41,0.8914,True,0.7778,Una Prostituta Al Servizio Del Pubblico E In Regola Con Le Leggi Dello Stato (1970) came out before The Bag Man (2014).,Una Prostituta Al Servizio Del Pubblico E In Regola Con Le Leggi Dello Stato,7.91,ok,,,1.993
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,184929a3ff00c41a966da9d53444da794af70ce90d624205,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5946,609,5929,592,19,0.8976,False,0.5,Trịnh Cương,Trịnh Bính,5.31,ok,,,4.215
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,3292d2bcbbf8fc4816d168bcb7f81c13341198da1e88b903,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",1749,196,1725,172,26,0.8879,True,0.3158,"Bajo Otro Sol was released in 1988, while Riding The California Trail was released in 1947, so Bajo Otro Sol was released more recently.",Bajo Otro Sol,5.7,ok,,,0.365
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,633204c891118a6f3d1ae62d7b444c2ee02ad0cbae4876cc,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4172,439,4147,414,26,0.8948,True,1.0,Seven In The Sun,Seven In The Sun,13.48,ok,,,2.075
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,9c5350cca5afdd1a7254dbc26b3642401551473f4b071ce6,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5393,561,5368,536,26,0.896,True,0.3529,"The Drover's Sweetheart came out earlier, in 1911, while Pigsty (Film) was released in 1969.",The Drover'S Sweetheart,8.49,ok,,,3.467
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,8daefc2a4f66b3614a6934857c8c8f9cfdeb3ca23d16e172,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4494,467,4474,447,22,0.8961,True,0.25,"Above Rubies came out earlier, in 1932, while The Magic Aster was released in 2009.",Above Rubies,6.26,ok,,,2.408
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,6110cb2d4156df8d180fdd01e5f340c4731f7d1f4583fc5a,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5722,594,5697,569,27,0.8962,True,1.0,Abu Dhabi,Abu Dhabi,4.76,ok,,,3.903
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,c7347f362602f3a0be4b051c0b68219e0648afa64772bd30,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",2596,282,2571,257,27,0.8914,False,0.0,The date of death of the director of film Nallavan Vazhvan is not mentioned in the passage.,,4.6,ok,,,0.803
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,44864cf7bbca78294d1b24c5acfa035f30849d802356aad4,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4749,495,4726,472,25,0.8958,True,1.0,Milan,Milan,4.03,ok,,,2.689
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,c9e8d02824dfbdf95fe9f90c45dc13bc12f45b6969b1467b,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3806,404,3780,378,28,0.8939,True,0.1429,"X-Paroni came out earlier, in 1964, while Mi Novia Está De Madre came out in 2007.",X-Paroni,6.4,ok,,,1.727
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,ececb22cb4bba60194702771c0d4de89658a4798d7efa1a1,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",2889,308,2867,286,23,0.8934,True,0.6667,"Washington, D.C.",Washington,2.69,ok,,,0.995
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,f5cf6d94b9e4e7adfc30d262396bc29e201d9e07ead1d088,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5292,551,5267,526,26,0.8959,True,0.4,"Women's Suffrage Journal was established first, in 1870, while Mostar (Magazine) was established in 2005.",Women'S Suffrage Journal,7.82,ok,,,3.338
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,8af3f07b73fabc0cc4ef4e6928818d1ff08ead9f41a5085a,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",2963,317,2940,294,24,0.893,False,0.0,"No, Ding Yaping is Chinese and German, while Johann Christian Gustav Lucae is German.",,4.81,ok,,,1.047
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,be0651d84c04af5de43e28cf89e78d7e87490e637167632e,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4699,487,4679,467,22,0.8964,False,0.5,Gisela Roehler,Gisela Elsner,4.55,ok,,,2.632
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,3cff7074281c58717aa65021d875cc1e6a6321f71cd77742,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4357,457,4333,433,25,0.8951,False,0.5,1813,1 August 1813,3.87,ok,,,2.263
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,9ce10c5072e04cbd0d81d7e721fba8cf8062cc665fd32314,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5431,564,5407,540,26,0.8962,True,0.2222,"Baraguru village in the Tumkur district, Karnataka state.",Tumkur,6.66,ok,,,3.516
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,8720ebfc91b6860392a2b7b0ba954b0cd16ffd8c360a1f2b,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",1549,179,1522,152,28,0.8844,True,1.0,Altuğ Çelikbilek,Altuğ Çelikbilek,2.08,ok,,,0.286
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,64d6357ab735a8542112f87893a6e7c89b1b307bdb0e24c7,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5523,571,5502,550,22,0.8966,True,0.5,"Northamptonshire, near Banbury.",Banbury,6.0,ok,,,3.636
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,93ef40c0bfa088c2a2dd3302976a950cba3e8d97767f65ce,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3508,373,3483,348,27,0.8937,False,0.0,Mayor Muthanna,,12.8,ok,,,1.467
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,a49e29926d7019e6cbaf6b0610453eda22fa1ce9043f5829,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5333,553,5311,531,24,0.8963,False,0.0,Not mentioned in the passage.,,5.53,ok,,,3.39
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,2df722c08f52cbf987c84019f7f2e5455cd29992738441cc,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",1166,147,1132,113,36,0.8739,True,0.25,"Yes, both mountains are located in Peru.",yes,1.9,ok,,,0.162
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,550f734c7ef908fcfe6b1b7e761826340f00abaa5eb305a0,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3982,421,3956,395,27,0.8943,True,1.0,Cuchillos De Fuego,Cuchillos De Fuego,13.2,ok,,,1.89
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,78227cb74e7b2401070e50abff8069510f5e5ccec0a2479f,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5559,579,5533,553,27,0.8958,True,0.1538,"Contragolpe, as Alejandro Doria died in 2009, while Roy Ward Baker died in 2010.",Contragolpe,8.3,ok,,,3.684
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,3723ec96e3b1af88c73edaa0a5e87f20194d9d212a67b615,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3659,383,3639,363,21,0.8953,True,0.2353,"De As was established first, in December 1972, while Rock Street Journal was started in January 1993.",De As,5.92,ok,,,1.596
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,bdb42f1c30e16bbcdf6f0ab7c1f76765ddaa5817ee5e674b,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5023,526,4996,499,29,0.8953,False,0.0,Elizabeth Heneage,,4.87,ok,,,3.008
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,018c9c2d781ea2c9d57a31bd2e0ff30b55e77017a319484a,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4553,472,4534,453,21,0.8963,False,0.1333,"Dallas, Texas is not the place of birth of Carrie Watson Fleming's husband. The passage does not mention the place of birth of Carrie Watson Fleming's husband. However, it does mention that Aretas B. Fleming, who is Carrie Watson Fleming's husband, was the 8th Governor of West Virginia.","Fairmont, West Virginia",11.94,ok,,,2.471
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,6a60fa19187345478a447b63d8f52a1cb5341e964cda29db,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3936,413,3914,391,24,0.8951,True,0.8,New York City,New York,3.14,ok,,,1.847
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,81c8cd41355e5f0489dad4010b5fd414b817f7a9134affc2,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5370,560,5344,534,28,0.8957,True,0.2353,"Mirjam Polkunen was born first, on March 2, 1926, while Vytautas Straižys was born on August 20, 1936.",Mirjam Polkunen,9.09,ok,,,3.438
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,5421c1e591296d64636a7e99fbfe98dddfed0f83d2053380,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4744,494,4722,472,24,0.8959,True,1.0,Marie Laforêt,Marie Laforêt,3.93,ok,,,2.683
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,13dde588b81d1de4a9984418bf3d6791de7d1b1edf21d61b,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4891,510,4867,486,26,0.8957,True,1.0,Mülheim an der Ruhr,Mülheim an der Ruhr,4.93,ok,,,2.852
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,0cf27c68148c99571860af561ce5f64c4524fde278defc63,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4573,476,4552,455,23,0.8959,True,0.3077,"Nathaniel McLenaghan died first in 1912, while Frederick Cleveland Morgan died in 1962.",Nathaniel Mclenaghan,6.56,ok,,,2.493
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,1ff4dc6c1f7c02445945ced1b35a08544d7ba76089675883,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5055,525,5033,503,24,0.8961,True,0.5,"The director of film Tiramisu (2002 Film), Dante Lam, earned the Hong Kong Film Award for Best Director for his work on Beast Stalker in 2008.",Hong Kong Film Award for Best Director,9.06,ok,,,3.046
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,0c43156b7d6bc17425a89dc6c6d48fc8c2c72ac9eba55a87,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",938,117,912,91,28,0.8753,True,0.2857,"Yes, both are located in Romania.",yes,1.7,ok,,,0.105
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,a14e739445167b1be10d3a125f958a244c4b378261598a57,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5678,588,5655,565,25,0.8964,True,0.5,"Gura Humorului, Austro-Hungarian Empire (now Romania)",Gura Humorului,6.49,ok,,,3.843
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,1038dcf795ffefdb5d947e54a7e2d3b04d73895e482fd324,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3566,376,3544,354,24,0.8946,True,0.25,"Yes, both islands are located in Canada.",yes,3.61,ok,,,1.516
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,188123e1b35a7de33fc44a40b55ab9ff0b59d29dc30f9148,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5863,614,5832,583,33,0.8953,True,1.0,Buenos Aires,Buenos Aires,5.62,ok,,,4.098
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,9b0dc01a1388db020e5c5c428a002d099f8a35544e9b6261,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4495,472,4470,447,26,0.895,True,1.0,Winter Sleepers,Winter Sleepers,14.02,ok,,,2.409
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,2a0554b724822b6c611539e39b44381f752acdecce4868ad,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4483,467,4462,446,23,0.8958,True,0.2857,"Antoine Casavant was born first, in 1826, while Abdul Ali Lalu was born in 1932.",Antoine Casavant,6.98,ok,,,2.396
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,37022dee1597491021c2aa7522276a600eb0dd316f12cbb6,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5381,557,5359,535,23,0.8965,False,0.6667,Marie of Brabant,Marie of Hohenstaufen,5.3,ok,,,3.452
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,b8ffb375e75ee2976b8825d05d48c34638c7ffeb6d67baff,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4915,509,4895,489,21,0.8964,False,0.0,Fernando Flaínez,,4.6,ok,,,2.88
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,33e3bc2dc011e79c047553153b1ab176c6a08f923af245ec,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",6582,675,6563,656,20,0.8974,False,0.5,Rathold Rátót,Leustach Rátót,6.24,ok,,,5.164
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,517da14d56782303ccf8ec057b86bf43169b6f2edcd6d0f1,10x,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4037,423,4015,401,24,0.8952,True,0.6667,University of Wisconsin-Madison,University of Wisconsin,5.34,ok,,,1.943
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,670498f9d7fd2582c5791cad2fe212f580d316fa49a8a984,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4998,80,4970,52,30,0.984,True,1.0,Pope John X,Pope John X,3.8,ok,,,2.978
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,3dd1ade26fd583844dd2af051d61eb20856ccc8e23abae59,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",2198,73,2177,52,23,0.9668,False,0.0,Pueraria,,1.58,ok,,,0.576
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,90caafc7fe51eee4143874971f67bb3e0107d26179c437f7,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5859,75,5836,52,24,0.9872,True,1.0,Louisville,Louisville,5.08,ok,,,4.092
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,de85aaa5c535ba20bdcad5fbabfe13a03687374265a57b44,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5077,73,5056,52,23,0.9856,True,0.25,"Yes, both mines were located in Canada.",yes,5.12,ok,,,3.073
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,5da42038bb9d29bb30e4094504ad06dc2d43afa373568686,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",6285,76,6261,52,26,0.9879,True,0.1333,"No, Pingxiang, Guangxi is located in Guangxi Zhu Autonomous Region, China, while Kaiping is located in Guangdong Province, China.",no,9.66,ok,,,4.709
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,c9f8b2166f7c44bf2e0843b2c77fb9fa5738af275555ca73,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3445,74,3423,52,23,0.9785,True,1.0,Atlantic Ocean,Atlantic Ocean,2.57,ok,,,1.415
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,b6352c61b4a748448ce38882861cd5ae5f7f2869a81e92a1,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3055,74,3033,52,24,0.9758,False,0.5714,Band-e-Amir National Park,Band-e Amir National Park,2.63,ok,,,1.113
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,3a75aba6bc2496016339474aef28ffdc9dbebdc00ccc166b,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5087,75,5064,52,25,0.9853,True,0.6667,Long Island and Fire Island,Long Island,4.67,ok,,,3.085
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,1fd7df3ba224e985f87e976c7a4a67ddc1012a249a542bea,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3459,87,3424,52,36,0.9748,True,1.0,Duck,duck,2.45,ok,,,1.426
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,d7d92c85b8becc33e60fc03507933f8eaf53b5e1067286de,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4945,86,4911,52,35,0.9826,False,0.5714,Umina Beach,"Umina Beach, New South Wales",4.13,ok,,,2.915
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,4567b6935bf5c64a1974b1089d67d176d9acac6b29836cb7,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4220,107,4165,52,56,0.9746,True,1.0,IK Start,IK Start,2.87,ok,,,2.123
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,d3b197d5b4da1198fc9c232524faced0f528b89f919b8061,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5289,69,5272,52,19,0.987,True,1.0,Allure,Allure,4.48,ok,,,3.335
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,4670f2a542ac06d27e47a74a042cf57f743fba34722a7dc5,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4138,97,4093,52,47,0.9766,True,1.0,William,William,2.68,ok,,,2.041
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,9dc6d234e2406aef691ea02ddc2064f343fc30cbc534c937,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5731,74,5709,52,24,0.9871,True,0.1818,"Yes, both Pothos and Tibouchina Aubl are flowering plant genera.",yes,6.99,ok,,,3.915
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,5e7675388334946fc508c4c8ac4ab0c491910fcc0e048bfd,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5262,76,5238,52,25,0.9856,True,0.6667,Coaxial cable,coaxial,4.24,ok,,,3.301
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,78e73e15102e688a5b5f43155b11658907db8caa30fdb16e,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",1755,81,1726,52,31,0.9538,False,0.2222,Suining,"In 2002, Suining had a population of 658,798.",1.23,ok,,,0.367
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,hotpotqa,4d6aafffd109cb61fd543f44bda770fda0cf1e1c3798548b,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4427,87,4392,52,35,0.9803,True,1.0,Albert Park,Albert Park,3.41,ok,,,2.336
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,ddd046530f4979511397f82fe5391d0a646c0aa18225a98e,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4754,68,4738,52,18,0.9857,True,1.0,"Toronto, Ontario","Toronto, Ontario",3.42,ok,,,2.694
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,57543e0892f90733bf97dc270cdb36eb9bf8e2230940bcb9,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",3758,79,3731,52,29,0.979,False,0.0,Tex And The Lord Of The Deep,,3.15,ok,,,1.684
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,ee29eb2556135405fa19a48b0abdff0aceddef7594169c33,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5082,70,5064,52,20,0.9862,False,0.0,1839,,3.82,ok,,,3.079
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,884614fa7d0fe723587d2f2677d3f2143cd13ab74391bea6,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5624,70,5606,52,19,0.9876,True,1.0,"Dayton, Ohio","Dayton, Ohio",4.09,ok,,,3.771
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,7940c60a5ff2d81b62d118253577d1d891057ca45695e91a,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4760,74,4738,52,24,0.9845,True,1.0,"Oklahoma City, Oklahoma","Oklahoma City, Oklahoma",3.51,ok,,,2.701
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,63df7238a0005c6bffc122ca97570a95eb1d3711abaee205,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",2154,71,2135,52,21,0.967,True,0.2,"Yes, both Nick Varner and Carl Duser are American.",yes,2.87,ok,,,0.553
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,7140432f1c424674d04ea819fa63f85aa4f154d72ab66285,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",5532,69,5515,52,19,0.9875,False,0.0,"Antoninus Pius' wife, Annia Galeria Faustina the Elder",,6.06,ok,,,3.648
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,6e7d2d0700c8ec6fc15dc188c42d8104b89935219254fdaf,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4261,73,4240,52,23,0.9829,False,0.0,France,,3.16,ok,,,2.164
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,9b0b29e391c61c570b20fae813486bc757c1fb7d25d83049,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",6340,72,6320,52,21,0.9886,False,0.0,Osman Iah,,5.18,ok,,,4.792
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,ead67129fee9b0024c9c3f53041469d74cf8a0281e39febb,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4644,85,4611,52,35,0.9817,True,1.0,Yes,yes,3.08,ok,,,2.571
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,7a35ba110f4c26f7eb9d4dcc2e8c1baac383c777f0904976,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",4337,79,4310,52,29,0.9818,False,0.0,Khud-Daar,,3.55,ok,,,2.242
llama3.1-70b,meta-llama/Llama-3.1-70B-Instruct,2wikimqa,f0523a41000b43996413780968b611c3f4d28b87f4acc859,matched,35,"[43, 19, 40, 17, 21, 7, 24, 27]",1763,81,1734,52,30,0.9541,True,0.1333,"No, Revolt In The Big House is from America and The Fugitive (1914 Film) is from Russia-France.",no,4.54,ok,,,0.371
