model_key,model_hf_id,task,example_id,ratio_name,compressor_model,original_input_tokens,compressed_input_tokens,output_tokens,input_token_reduction,exact_match,f1,prediction,best_answer,elapsed_s,status,error_type,error_message,compression_meta
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,1d38c4b905f131417ce218eb86f68305a10160f9757cbeca,10x,NousResearch/Llama-2-7b-hf,5038,597,8,0.8815,True,1.0,Revolt Of The Praetorians,Revolt Of The Praetorians,6.27,ok,,,"{""kwargs"": {""question"": ""Which film came out first, The Pyrammmid or Revolt Of The Praetorians?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5037, ""compressed_tokens"": 571, ""ratio"": ""8.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 30, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,314e76591d11d30d2bd59b2f12b671e873b786656f19956d,10x,NousResearch/Llama-2-7b-hf,6035,459,80,0.9239,False,0.0,"The place of death of Agnes Of Hohenstaufen's husband is not mentioned in the text. However, it is mentioned that Agnes' mother, Iengard, had arranged her marriage to Henry V, and that Agnes' father-in-law, Henry the Lion, died on his deathbed. It is also mentioned that Agnes' husband, Henry V, was the Count of",,5.8,ok,,,"{""kwargs"": {""question"": ""Where was the place of death of Agnes Of Hohenstaufen's husband?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 6037, ""compressed_tokens"": 437, ""ratio"": ""13.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 33, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,90f7f51f0c27f041e730cf8893f79f3f40fcb0aab1820a4d,10x,NousResearch/Llama-2-7b-hf,2267,351,9,0.8452,False,0.6,"Renaud I, Count of Soissons","Guy II, Count of Soissons",4.12,ok,,,"{""kwargs"": {""question"": ""Who is Renaud Ii, Count Of Soissons's uncle?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 2265, ""compressed_tokens"": 330, ""ratio"": ""6.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 15, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,a7d0cfa55dce1e96490d1e6c0188398864724e96a44e4b79,10x,NousResearch/Llama-2-7b-hf,4586,466,14,0.8984,False,0.4,"Sir John Hamilton-Dalrymple, 4Th Baronet","Sir Hew Dalrymple, 2nd Baronet",5.52,ok,,,"{""kwargs"": {""question"": ""Who is the paternal grandfather of Sir John Hamilton-Dalrymple, 5Th Baronet?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4580, ""compressed_tokens"": 439, ""ratio"": ""10.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 27, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,9ef1c9e836fb3844fe16369a346088af89b8da29e24aab1f,10x,NousResearch/Llama-2-7b-hf,4333,479,2,0.8895,False,0.2857,Francis Gore,"Sir Paul Gore, 1st Baronet",5.95,ok,,,"{""kwargs"": {""question"": ""Who is Sir William Gore, 3Rd Baronet's paternal grandfather?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4344, ""compressed_tokens"": 457, ""ratio"": ""9.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 39, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,236eb4a8c2ba63d96ed3b6aec9ff7b00fa5e4df1173dd01c,10x,NousResearch/Llama-2-7b-hf,3961,412,52,0.896,False,0.0,The passage does not mention the place of death of Randi Monsen's father. It only mentions that Randi Monsen was born in Hamar and that her father was named Fred. There is no information about the place of death of her father.,,5.32,ok,,,"{""kwargs"": {""question"": ""Where was the place of death of Randi Monsen's father?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 3956, ""compressed_tokens"": 392, ""ratio"": ""10.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 27, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,3ee59c959e64a29c8a30263816ad47b76ffab36e5b8859ee,10x,NousResearch/Llama-2-7b-hf,4700,508,80,0.8919,False,0.0,"The text does not mention the place of birth of the director of the film Ninamaninja Kalpadukal. However, it mentions that the director, N. N. Pisharody, was a resident of Radha Niwas, Kanjoor. This suggests that Kanjoor is likely to be the place of birth of the director, but it is not explicitly stated. Therefore,",,6.14,ok,,,"{""kwargs"": {""question"": ""What is the place of birth of the director of film Ninamaninja Kalpadukal?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4694, ""compressed_tokens"": 484, ""ratio"": ""9.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 28, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,cf56ec8180c3c7622a439e68704fc1ff73770f2e8ee2926e,10x,NousResearch/Llama-2-7b-hf,4089,452,67,0.8895,True,0.7179,"Una Prostituta Al Servizio Del Pubblico E In Regola Con Le Leggi Dello Stato came out first. The Bag Man was released in 2014, while Una Prostituta Al Servizio Del Pubblico E In Regola Con Le Leggi Dello Stato was released in 1976.",Una Prostituta Al Servizio Del Pubblico E In Regola Con Le Leggi Dello Stato,5.78,ok,,,"{""kwargs"": {""question"": ""Which film came out first, Una Prostituta Al Servizio Del Pubblico E In Regola Con Le Leggi Dello Stato or The Bag Man?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4083, ""compressed_tokens"": 413, ""ratio"": ""9.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 23, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,184929a3ff00c41a966da9d53444da794af70ce90d624205,10x,NousResearch/Llama-2-7b-hf,5946,629,4,0.8942,True,1.0,Trịnh Bính,Trịnh Bính,7.13,ok,,,"{""kwargs"": {""question"": ""Who is the paternal grandfather of Tr\u1ecbnh Doanh?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 6220, ""compressed_tokens"": 660, ""ratio"": ""9.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 38, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,3292d2bcbbf8fc4816d168bcb7f81c13341198da1e88b903,10x,NousResearch/Llama-2-7b-hf,1749,291,15,0.8336,True,0.4,Bajo Otro Sol was released more recently than Riding The California Trail.,Bajo Otro Sol,3.65,ok,,,"{""kwargs"": {""question"": ""Which film was released more recently, Bajo Otro Sol or Riding The California Trail?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 1746, ""compressed_tokens"": 267, ""ratio"": ""6.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 18, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,633204c891118a6f3d1ae62d7b444c2ee02ad0cbae4876cc,10x,NousResearch/Llama-2-7b-hf,4172,515,4,0.8766,True,1.0,Seven In The Sun,Seven In The Sun,5.81,ok,,,"{""kwargs"": {""question"": ""Which film has the director died later, Seven In The Sun or Daughter Of The Jungle?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4168, ""compressed_tokens"": 491, ""ratio"": ""8.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 34, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,9c5350cca5afdd1a7254dbc26b3642401551473f4b071ce6,10x,NousResearch/Llama-2-7b-hf,5393,677,80,0.8745,True,0.2222,"Pigsty (Film) came out earlier, in 1969, while The Drover'S Sweetheart came out in 1911. However, Pigsty (Film) is not the correct answer because it is not the film that came out earlier in the context of the question. The correct answer is The Drover'S Sweetheart, which came out in 1911, while Pigsty (",The Drover'S Sweetheart,6.87,ok,,,"{""kwargs"": {""question"": ""Which film came out earlier, The Drover'S Sweetheart or Pigsty (Film)?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5388, ""compressed_tokens"": 653, ""ratio"": ""8.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 27, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,8daefc2a4f66b3614a6934857c8c8f9cfdeb3ca23d16e172,10x,NousResearch/Llama-2-7b-hf,4494,387,19,0.9139,True,0.3077,Above Rubies (1999) came out earlier than The Magic Aster (2009).,Above Rubies,5.27,ok,,,"{""kwargs"": {""question"": ""Which film came out earlier, Above Rubies or The Magic Aster?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4491, ""compressed_tokens"": 370, ""ratio"": ""12.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 22, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,6110cb2d4156df8d180fdd01e5f340c4731f7d1f4583fc5a,10x,NousResearch/Llama-2-7b-hf,5722,558,41,0.9025,False,0.0,The text does not provide information about the place of birth of Abdulaziz Nasser Al Shamsi's wife. It only mentions that he is married to Hissa Abdulla Al Taiba.,,6.41,ok,,,"{""kwargs"": {""question"": ""What is the place of birth of Abdulaziz Nasser Al Shamsi's wife?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5783, ""compressed_tokens"": 541, ""ratio"": ""10.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 38, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,c7347f362602f3a0be4b051c0b68219e0648afa64772bd30,10x,NousResearch/Llama-2-7b-hf,2596,211,80,0.9187,False,0.0,"The date of death of the director of film Nallavan Vazhvan is not mentioned in the text. However, the text does mention that the director of the film is not known. The text only mentions the director of the film as ""Director: Unknown"" and does not provide any information about the date of death. Therefore, the answer is ""Not mentioned"" or ""Unknown"".",,3.73,ok,,,"{""kwargs"": {""question"": ""What is the date of death of the director of film Nallavan Vazhvan?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 2594, ""compressed_tokens"": 186, ""ratio"": ""13.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 17, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,44864cf7bbca78294d1b24c5acfa035f30849d802356aad4,10x,NousResearch/Llama-2-7b-hf,4749,347,80,0.9269,False,0.0,"The director of film Love At First Sight (1985 Film) was born in Italy. However, the name of the director is not mentioned in the text. The director of the film is Risi. The text does not provide information about the birthplace of Risi. Therefore, the answer is not available in the text. However, it is known that Risi was an Italian film director.",,4.91,ok,,,"{""kwargs"": {""question"": ""Where was the director of film Love At First Sight (1985 Film) born?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4744, ""compressed_tokens"": 324, ""ratio"": ""14.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 24, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,c9e8d02824dfbdf95fe9f90c45dc13bc12f45b6969b1467b,10x,NousResearch/Llama-2-7b-hf,3806,389,27,0.8978,True,0.125,Mi Novia Está De Madre (2007) came out earlier than X-Paroni (no release date mentioned).,X-Paroni,5.0,ok,,,"{""kwargs"": {""question"": ""Which film came out earlier, X-Paroni or Mi Novia Est\u00e1 De Madre?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 3801, ""compressed_tokens"": 363, ""ratio"": ""10.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 22, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,ececb22cb4bba60194702771c0d4de89658a4798d7efa1a1,10x,NousResearch/Llama-2-7b-hf,2889,299,5,0.8965,True,0.6667,"Washington, D.C.",Washington,3.88,ok,,,"{""kwargs"": {""question"": ""Where was the place of death of Thomas E. Noell's father?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 2884, ""compressed_tokens"": 278, ""ratio"": ""10.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 21, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,f5cf6d94b9e4e7adfc30d262396bc29e201d9e07ead1d088,10x,NousResearch/Llama-2-7b-hf,5292,538,5,0.8983,True,1.0,Women'S Suffrage Journal,Women'S Suffrage Journal,5.68,ok,,,"{""kwargs"": {""question"": ""Which magazine was established first, Women'S Suffrage Journal or Mostar (Magazine)?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5286, ""compressed_tokens"": 514, ""ratio"": ""10.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 27, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,8af3f07b73fabc0cc4ef4e6928818d1ff08ead9f41a5085a,10x,NousResearch/Llama-2-7b-hf,2963,292,20,0.9015,False,0.0,"No, Ding Yaping is Chinese and German, while Johann Christian Gustav Lucae is German.",,1.85,ok,,,"{""kwargs"": {""question"": ""Are Ding Yaping and Johann Christian Gustav Lucae of the same nationality?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 2960, ""compressed_tokens"": 271, ""ratio"": ""10.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 25, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,be0651d84c04af5de43e28cf89e78d7e87490e637167632e,10x,NousResearch/Llama-2-7b-hf,4699,460,47,0.9021,False,0.0,"The mother of the director of film Atomised (Film) is not mentioned in the text. The text only mentions the director's father, but not the mother. Therefore, the answer is ""Not mentioned"" or ""Unknown"".",,4.32,ok,,,"{""kwargs"": {""question"": ""Who is the mother of the director of film Atomised (Film)?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4705, ""compressed_tokens"": 440, ""ratio"": ""10.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 23, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,3cff7074281c58717aa65021d875cc1e6a6321f71cd77742,10x,NousResearch/Llama-2-7b-hf,4357,434,80,0.9004,False,0.0,"The text does not provide the exact date of Frances Vane, Marchioness Of Londonderry's father's death. However, it does mention that she inherited extensive estates in County Tyrone, which suggests that her father died before her, as she would have inherited the estates upon his death. The text also mentions that she was born in 1800 and died in 1865, but",,5.41,ok,,,"{""kwargs"": {""question"": ""When did Frances Vane, Marchioness Of Londonderry's father die?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4354, ""compressed_tokens"": 411, ""ratio"": ""10.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 22, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,9ce10c5072e04cbd0d81d7e721fba8cf8062cc665fd32314,10x,NousResearch/Llama-2-7b-hf,5431,561,48,0.8967,False,0.0,"The question is incomplete. The passage does not mention the director of the film Bhagirathi. However, it mentions the director of the film Passage 2: Olav Aaraas, who was born in Fredrikstad.",,6.49,ok,,,"{""kwargs"": {""question"": ""What is the place of birth of the director of film Bhagirathi (Film)?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5430, ""compressed_tokens"": 539, ""ratio"": ""10.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 37, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,8720ebfc91b6860392a2b7b0ba954b0cd16ffd8c360a1f2b,10x,NousResearch/Llama-2-7b-hf,1549,307,18,0.8018,True,0.4,Altuğ Çelikbilek is younger than Guy Arvely Dolsin.,Altuğ Çelikbilek,4.04,ok,,,"{""kwargs"": {""question"": ""Who is younger, Guy Arvely Dolsin or Altu\u011f \u00c7elikbilek?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 1598, ""compressed_tokens"": 293, ""ratio"": ""5.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 17, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,64d6357ab735a8542112f87893a6e7c89b1b307bdb0e24c7,10x,NousResearch/Llama-2-7b-hf,5523,576,55,0.8957,False,0.0,"The place of death of Anne Devereux's husband is not specified in the text. However, it is mentioned that he died in 1469, and that he was buried in the Herbert Chapel in St. Davids Cathedral, Pembrokeshire, Wales.",,6.53,ok,,,"{""kwargs"": {""question"": ""Where was the place of death of Anne Devereux's husband?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5524, ""compressed_tokens"": 559, ""ratio"": ""9.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 30, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,93ef40c0bfa088c2a2dd3302976a950cba3e8d97767f65ce,10x,NousResearch/Llama-2-7b-hf,3508,426,4,0.8786,False,0.0,Mayor Muthanna,,5.33,ok,,,"{""kwargs"": {""question"": ""Which film has the director who died earlier, Mayor Muthanna or The Market Of Souls?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 3503, ""compressed_tokens"": 401, ""ratio"": ""8.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 28, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,a49e29926d7019e6cbaf6b0610453eda22fa1ce9043f5829,10x,NousResearch/Llama-2-7b-hf,5333,562,80,0.8946,False,0.0,"There is no information about Catherine Of Taranto, Countess Of Copertino's mother dying in the passage. The passage only mentions that Catherine of Taranto was the daughter of Mary of Enghien and Raimondo Orsini del Balzo di Nola. It does not provide any information about her mother's death. However, it does mention that Catherine of Taranto's sister, Giovanni",,6.42,ok,,,"{""kwargs"": {""question"": ""Where did Catherine Of Taranto, Countess Of Copertino's mother die?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5334, ""compressed_tokens"": 541, ""ratio"": ""9.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 34, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,2df722c08f52cbf987c84019f7f2e5455cd29992738441cc,10x,NousResearch/Llama-2-7b-hf,1166,248,10,0.7873,True,0.25,"Yes, both mountains are located in Peru.",yes,3.95,ok,,,"{""kwargs"": {""question"": ""Are both mountains, Yana Urqu (Q'Umirqucha) and Puka Rumi, located in the same country?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 1169, ""compressed_tokens"": 214, ""ratio"": ""5.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 1, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,550f734c7ef908fcfe6b1b7e761826340f00abaa5eb305a0,10x,NousResearch/Llama-2-7b-hf,3982,271,6,0.9319,True,1.0,Cuchillos De Fuego,Cuchillos De Fuego,4.65,ok,,,"{""kwargs"": {""question"": ""Which film whose director is younger, Cuchillos De Fuego or A Woman Has Killed?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4001, ""compressed_tokens"": 246, ""ratio"": ""16.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 24, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,78227cb74e7b2401070e50abff8069510f5e5ccec0a2479f,10x,NousResearch/Llama-2-7b-hf,5559,493,4,0.9113,False,0.0,Tiger In The Smoke,,6.11,ok,,,"{""kwargs"": {""question"": ""Which film has the director who died earlier, Tiger In The Smoke or Contragolpe?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5558, ""compressed_tokens"": 469, ""ratio"": ""11.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 30, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,3723ec96e3b1af88c73edaa0a5e87f20194d9d212a67b615,10x,NousResearch/Llama-2-7b-hf,3659,442,6,0.8792,True,0.5714,De As was established first.,De As,5.38,ok,,,"{""kwargs"": {""question"": ""Which magazine was established first, Rock Street Journal or De As?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 3661, ""compressed_tokens"": 423, ""ratio"": ""8.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 23, ""used_merged_context"": false}"
llama3.1-8b,meta-llama/Llama-3.1-8B-Instruct,2wikimqa,bdb42f1c30e16bbcdf6f0ab7c1f76765ddaa5817ee5e674b,10x,NousResearch/Llama-2-7b-hf,5023,618,2,0.877,False,0.0,Anne Carey,,6.43,ok,,,"{""kwargs"": {""question"": ""Who is Charles Willoughby, 10Th Baron Willoughby Of Parham's paternal grandmother?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5017, ""compressed_tokens"": 591, ""ratio"": ""8.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 16, ""used_merged_context"": false}"
