model_key,model_hf_id,task,example_id,ratio_name,compressor_model,original_input_tokens,compressed_input_tokens,output_tokens,input_token_reduction,exact_match,f1,prediction,best_answer,elapsed_s,status,error_type,error_message,compression_meta
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,184929a3ff00c41a966da9d53444da794af70ce90d624205,10x,NousResearch/Llama-2-7b-hf,6154,654,4,0.8937,False,0.5,Trịnh Cương,Trịnh Bính,2.9,ok,,,"{""kwargs"": {""question"": ""Who is the paternal grandfather of Tr\u1ecbnh Doanh?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 6220, ""compressed_tokens"": 660, ""ratio"": ""9.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 38, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,3292d2bcbbf8fc4816d168bcb7f81c13341198da1e88b903,10x,NousResearch/Llama-2-7b-hf,1772,300,3,0.8307,True,1.0,Bajo Otro Sol,Bajo Otro Sol,1.18,ok,,,"{""kwargs"": {""question"": ""Which film was released more recently, Bajo Otro Sol or Riding The California Trail?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 1746, ""compressed_tokens"": 267, ""ratio"": ""6.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 18, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,633204c891118a6f3d1ae62d7b444c2ee02ad0cbae4876cc,10x,NousResearch/Llama-2-7b-hf,4282,528,4,0.8767,False,0.25,Daughter of the Jungle,Seven In The Sun,14.29,ok,,,"{""kwargs"": {""question"": ""Which film has the director died later, Seven In The Sun or Daughter Of The Jungle?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4168, ""compressed_tokens"": 491, ""ratio"": ""8.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 34, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,9c5350cca5afdd1a7254dbc26b3642401551473f4b071ce6,10x,NousResearch/Llama-2-7b-hf,5517,702,35,0.8728,True,0.3333,"The Drover's Sweetheart came out earlier. It was released in 1911, while Pigsty (Film) was released in 1969.",The Drover'S Sweetheart,8.68,ok,,,"{""kwargs"": {""question"": ""Which film came out earlier, The Drover'S Sweetheart or Pigsty (Film)?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5388, ""compressed_tokens"": 653, ""ratio"": ""8.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 27, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,8daefc2a4f66b3614a6934857c8c8f9cfdeb3ca23d16e172,10x,NousResearch/Llama-2-7b-hf,4693,411,33,0.9124,True,0.25,"Above Rubies came out earlier. Above Rubies was released in 1939, while The Magic Aster was released in 2009.",Above Rubies,5.8,ok,,,"{""kwargs"": {""question"": ""Which film came out earlier, Above Rubies or The Magic Aster?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4491, ""compressed_tokens"": 370, ""ratio"": ""12.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 22, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,6110cb2d4156df8d180fdd01e5f340c4731f7d1f4583fc5a,10x,NousResearch/Llama-2-7b-hf,6095,558,24,0.9084,False,0.0,The place of birth of Abdulaziz Nasser Al Shamsi's wife is not explicitly mentioned in the provided text.,,6.0,ok,,,"{""kwargs"": {""question"": ""What is the place of birth of Abdulaziz Nasser Al Shamsi's wife?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5783, ""compressed_tokens"": 541, ""ratio"": ""10.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 38, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,c7347f362602f3a0be4b051c0b68219e0648afa64772bd30,10x,NousResearch/Llama-2-7b-hf,2723,224,34,0.9177,False,0.0,"The director of the film Nallavan Vazhvan, C. V. Sridhar, passed away on 20 July 2013.",,3.83,ok,,,"{""kwargs"": {""question"": ""What is the date of death of the director of film Nallavan Vazhvan?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 2594, ""compressed_tokens"": 186, ""ratio"": ""13.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 17, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,44864cf7bbca78294d1b24c5acfa035f30849d802356aad4,10x,NousResearch/Llama-2-7b-hf,5100,377,29,0.9261,True,0.1176,"The director of the film ""Love at First Sight"" (1985), Dino Risi, was born in Milan, Italy.",Milan,5.21,ok,,,"{""kwargs"": {""question"": ""Where was the director of film Love At First Sight (1985 Film) born?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4744, ""compressed_tokens"": 324, ""ratio"": ""14.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 24, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,c9e8d02824dfbdf95fe9f90c45dc13bc12f45b6969b1467b,10x,NousResearch/Llama-2-7b-hf,3803,378,3,0.9006,True,1.0,X-Paroni,X-Paroni,1.59,ok,,,"{""kwargs"": {""question"": ""Which film came out earlier, X-Paroni or Mi Novia Est\u00e1 De Madre?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 3801, ""compressed_tokens"": 363, ""ratio"": ""10.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 22, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,ececb22cb4bba60194702771c0d4de89658a4798d7efa1a1,10x,NousResearch/Llama-2-7b-hf,3035,325,58,0.8929,True,0.069,"The place of death of Thomas E. Noell's father is not explicitly mentioned in the provided text. However, it is stated that Thomas E. Noell's father, John Noell, died on March 14, 1863, in Washington, D.C.",Washington,7.53,ok,,,"{""kwargs"": {""question"": ""Where was the place of death of Thomas E. Noell's father?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 2884, ""compressed_tokens"": 278, ""ratio"": ""10.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 21, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,f5cf6d94b9e4e7adfc30d262396bc29e201d9e07ead1d088,10x,NousResearch/Llama-2-7b-hf,5529,556,36,0.8994,True,0.3333,"Women's Suffrage Journal was established first. It was founded in 1870, while Mostar (Magazine) was first published in 1982.",Women'S Suffrage Journal,7.4,ok,,,"{""kwargs"": {""question"": ""Which magazine was established first, Women'S Suffrage Journal or Mostar (Magazine)?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5286, ""compressed_tokens"": 514, ""ratio"": ""10.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 27, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,8af3f07b73fabc0cc4ef4e6928818d1ff08ead9f41a5085a,10x,NousResearch/Llama-2-7b-hf,3014,299,19,0.9008,False,0.0,"No, Ding Yaping is Chinese and German, while Johann Christian Gustav Lucae is German.",,3.35,ok,,,"{""kwargs"": {""question"": ""Are Ding Yaping and Johann Christian Gustav Lucae of the same nationality?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 2960, ""compressed_tokens"": 271, ""ratio"": ""10.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 25, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,be0651d84c04af5de43e28cf89e78d7e87490e637167632e,10x,NousResearch/Llama-2-7b-hf,4843,497,3,0.8974,False,0.0,Dana Stein Cohen,,1.88,ok,,,"{""kwargs"": {""question"": ""Who is the mother of the director of film Atomised (Film)?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4705, ""compressed_tokens"": 440, ""ratio"": ""10.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 23, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,3cff7074281c58717aa65021d875cc1e6a6321f71cd77742,10x,NousResearch/Llama-2-7b-hf,4630,449,19,0.903,False,0.0,The passage does not provide the exact date of Sir Henry Vane-Tempest's death.,,3.78,ok,,,"{""kwargs"": {""question"": ""When did Frances Vane, Marchioness Of Londonderry's father die?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4354, ""compressed_tokens"": 411, ""ratio"": ""10.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 22, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,9ce10c5072e04cbd0d81d7e721fba8cf8062cc665fd32314,10x,NousResearch/Llama-2-7b-hf,5873,623,28,0.8939,False,0.0,"The passage does not provide the place of birth of the director of the film Bhagirathi, Baraguru Ramachandrappa.",,6.82,ok,,,"{""kwargs"": {""question"": ""What is the place of birth of the director of film Bhagirathi (Film)?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5430, ""compressed_tokens"": 539, ""ratio"": ""10.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 37, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,8720ebfc91b6860392a2b7b0ba954b0cd16ffd8c360a1f2b,10x,NousResearch/Llama-2-7b-hf,1629,327,48,0.7993,True,0.2222,"Altuğ Çelikbilek is younger. Guy Arvely Dolsin was born in 1951, while Altuğ Çelikbilek was born on 7 September 1996.",Altuğ Çelikbilek,6.09,ok,,,"{""kwargs"": {""question"": ""Who is younger, Guy Arvely Dolsin or Altu\u011f \u00c7elikbilek?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 1598, ""compressed_tokens"": 293, ""ratio"": ""5.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 17, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,64d6357ab735a8542112f87893a6e7c89b1b307bdb0e24c7,10x,NousResearch/Llama-2-7b-hf,5727,586,62,0.8977,False,0.0,"The place of death of Anne Devereux's husband, William Herbert, 1st Earl of Pembroke, is not explicitly mentioned in the provided text. However, it is known from historical records that he died at the Battle of Edgcote on 26 July 1469.",,12.14,ok,,,"{""kwargs"": {""question"": ""Where was the place of death of Anne Devereux's husband?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5524, ""compressed_tokens"": 559, ""ratio"": ""9.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 30, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,93ef40c0bfa088c2a2dd3302976a950cba3e8d97767f65ce,10x,NousResearch/Llama-2-7b-hf,3736,449,4,0.8798,False,0.0,Mayor Muthanna,,12.4,ok,,,"{""kwargs"": {""question"": ""Which film has the director who died earlier, Mayor Muthanna or The Market Of Souls?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 3503, ""compressed_tokens"": 401, ""ratio"": ""8.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 28, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,a49e29926d7019e6cbaf6b0610453eda22fa1ce9043f5829,10x,NousResearch/Llama-2-7b-hf,5518,572,23,0.8963,False,0.0,"The passage does not provide information about the death of Catherine of Taranto's mother, Mary of Enghien.",,5.53,ok,,,"{""kwargs"": {""question"": ""Where did Catherine Of Taranto, Countess Of Copertino's mother die?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5334, ""compressed_tokens"": 541, ""ratio"": ""9.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 34, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,2df722c08f52cbf987c84019f7f2e5455cd29992738441cc,10x,NousResearch/Llama-2-7b-hf,1189,254,27,0.7864,True,0.1429,"Yes, both mountains, Yana Urqu (Q'Umirqucha) and Puka Rumi, are located in Peru.",yes,3.53,ok,,,"{""kwargs"": {""question"": ""Are both mountains, Yana Urqu (Q'Umirqucha) and Puka Rumi, located in the same country?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 1169, ""compressed_tokens"": 214, ""ratio"": ""5.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 1, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,550f734c7ef908fcfe6b1b7e761826340f00abaa5eb305a0,10x,NousResearch/Llama-2-7b-hf,4004,272,25,0.9321,False,0.0,"To determine which film's director is younger, we need to identify the directors of both films and their ages or birthdates.",,10.31,ok,,,"{""kwargs"": {""question"": ""Which film whose director is younger, Cuchillos De Fuego or A Woman Has Killed?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4001, ""compressed_tokens"": 246, ""ratio"": ""16.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 24, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,78227cb74e7b2401070e50abff8069510f5e5ccec0a2479f,10x,NousResearch/Llama-2-7b-hf,5866,521,4,0.9112,False,0.0,Tiger In The Smoke,,11.63,ok,,,"{""kwargs"": {""question"": ""Which film has the director who died earlier, Tiger In The Smoke or Contragolpe?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5558, ""compressed_tokens"": 469, ""ratio"": ""11.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 30, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,3723ec96e3b1af88c73edaa0a5e87f20194d9d212a67b615,10x,NousResearch/Llama-2-7b-hf,3821,453,31,0.8814,True,0.2353,"Rock Street Journal was established first. Rock Street Journal started in January 1993, while De AS was founded in 1997.",De As,5.39,ok,,,"{""kwargs"": {""question"": ""Which magazine was established first, Rock Street Journal or De As?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 3661, ""compressed_tokens"": 423, ""ratio"": ""8.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 23, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,bdb42f1c30e16bbcdf6f0ab7c1f76765ddaa5817ee5e674b,10x,NousResearch/Llama-2-7b-hf,5343,647,23,0.8789,False,0.0,"Charles Willoughby, 10th Baron Willoughby of Parham's paternal grandmother is Anne Carey.",,5.92,ok,,,"{""kwargs"": {""question"": ""Who is Charles Willoughby, 10Th Baron Willoughby Of Parham's paternal grandmother?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5017, ""compressed_tokens"": 591, ""ratio"": ""8.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 16, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,018c9c2d781ea2c9d57a31bd2e0ff30b55e77017a319484a,10x,NousResearch/Llama-2-7b-hf,4873,585,65,0.88,False,0.0889,"The place of birth of Carrie Watson Fleming's husband, Aretas B. Fleming, is not explicitly stated in the provided passages. However, it is mentioned that he was the 8th governor of West Virginia, which suggests he was likely born in the United States. For precise details, additional information would be needed.","Fairmont, West Virginia",12.65,ok,,,"{""kwargs"": {""question"": ""What is the place of birth of Carrie Watson Fleming's husband?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4551, ""compressed_tokens"": 527, ""ratio"": ""8.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 31, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,6a60fa19187345478a447b63d8f52a1cb5341e964cda29db,10x,NousResearch/Llama-2-7b-hf,4257,523,37,0.8771,False,0.0,"The composer of the film ""Consenting Adults"" (1992) is Michael Small. According to Passage 2, Michael Small was born in the United States.",,7.11,ok,,,"{""kwargs"": {""question"": ""Where was the composer of film Consenting Adults (1992 Film) born?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 3931, ""compressed_tokens"": 465, ""ratio"": ""8.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 23, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,81c8cd41355e5f0489dad4010b5fd414b817f7a9134affc2,10x,NousResearch/Llama-2-7b-hf,5719,524,50,0.9084,True,0.25,"Vytautas Straižys was born first. Vytautas Straižys was born on August 13, 1936, while Mirjam Polkunen was born on August 26, 1922.",Mirjam Polkunen,9.91,ok,,,"{""kwargs"": {""question"": ""Who was born first, Vytautas Strai\u017eys or Mirjam Polkunen?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5366, ""compressed_tokens"": 482, ""ratio"": ""11.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 27, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,5421c1e591296d64636a7e99fbfe98dddfed0f83d2053380,10x,NousResearch/Llama-2-7b-hf,4856,448,27,0.9077,False,0.0,"The mother of the director of the film ""Dalida"" (2017) is Bethsabée Azuelos.",,5.21,ok,,,"{""kwargs"": {""question"": ""Who is the mother of the director of film Dalida (2017 Film)?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4751, ""compressed_tokens"": 393, ""ratio"": ""12.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 25, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,13dde588b81d1de4a9984418bf3d6791de7d1b1edf21d61b,10x,NousResearch/Llama-2-7b-hf,5356,585,33,0.8908,True,0.3478,"The director of the film 00 Schneider – Jagd Auf Nihil Baxter, Helge Schneider, was born in Mülheim an der Ruhr, Germany.",Mülheim an der Ruhr,7.07,ok,,,"{""kwargs"": {""question"": ""Where was the director of film 00 Schneider \u2013 Jagd Auf Nihil Baxter born?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4887, ""compressed_tokens"": 522, ""ratio"": ""9.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 34, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,0cf27c68148c99571860af561ce5f64c4524fde278defc63,10x,NousResearch/Llama-2-7b-hf,4820,568,39,0.8822,True,0.2,"Nathaniel Mclenaghan died first. He passed away on September 26, 1912, while Frederick Cleveland Morgan died on October 3, 1962.",Nathaniel Mclenaghan,7.99,ok,,,"{""kwargs"": {""question"": ""Who died first, Frederick Cleveland Morgan or Nathaniel Mclenaghan?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 4569, ""compressed_tokens"": 527, ""ratio"": ""8.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 26, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,1ff4dc6c1f7c02445945ced1b35a08544d7ba76089675883,10x,NousResearch/Llama-2-7b-hf,5393,637,80,0.8819,True,0.359,"The director of the film ""Tiramisu"" (2002), Dante Lam, earned the Hong Kong Film Award for Best Director for the film ""Beast Stalker."" Additionally, he won the Hundred Flowers Award for Best Director and the award for Best Action Choreography at the 38th Hong Kong Film Awards for his 2018 film ""Operation Red Sea",Hong Kong Film Award for Best Director,17.24,ok,,,"{""kwargs"": {""question"": ""Which award the director of film Tiramisu (2002 Film) earned?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5054, ""compressed_tokens"": 526, ""ratio"": ""9.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 25, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,0c43156b7d6bc17425a89dc6c6d48fc8c2c72ac9eba55a87,10x,NousResearch/Llama-2-7b-hf,952,165,21,0.8267,True,0.1667,"Yes, both Gut (Crișul Alb) and Gepiș are located in Romania.",yes,2.32,ok,,,"{""kwargs"": {""question"": ""Are Gut (Cri\u0219ul Alb) and Gepi\u0219 both located in the same country?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 932, ""compressed_tokens"": 135, ""ratio"": ""6.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 1, ""used_merged_context"": false}"
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,2wikimqa,a14e739445167b1be10d3a125f958a244c4b378261598a57,10x,NousResearch/Llama-2-7b-hf,6210,686,21,0.8895,False,0.0,The passage does not provide the place of birth of the director of the film Gunsmoke (Film).,,5.93,ok,,,"{""kwargs"": {""question"": ""What is the place of birth of the director of film Gunsmoke (Film)?"", ""condition_in_question"": ""after_condition"", ""reorder_context"": ""sort"", ""dynamic_context_compression_ratio"": 0.3, ""condition_compare"": true, ""context_budget"": ""+100"", ""rank_method"": ""longllmlingua"", ""rate"": 0.1}, ""origin_tokens"": 5672, ""compressed_tokens"": 575, ""ratio"": ""9.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 28, ""used_merged_context"": false}"
