model_key,model_hf_id,repo_name,file_path,example_id,setting_name,evaluator_layer,evaluator_heads,original_input_tokens,compressed_input_tokens,original_context_tokens,compressed_context_tokens,observation_window_tokens,input_token_reduction,exact_match,edit_sim,prefix_match,prediction,gold_next_line,elapsed_s,status,error_type,error_message,attention_estimated_gb
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,Elfenreigen/UniChest,train.py,Elfenreigen/UniChest/train.py#3,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",17281,17281,15701,15701,0,0.0,False,0.0,False,,"    optimizer = create_optimizer(arg_opt, model_without_ddp,image_encoder_without_ddp,text_encoder_without_ddp)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=17.80GiB budget=8.00GiB seq_len=17281,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,kinggongzilla/ai-clone-whatsapp,utils/config_utils.py,kinggongzilla/ai-clone-whatsapp/utils/config_utils.py#4,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1883,1676,1170,963,36,0.1099,False,0.1169,False,# Path: utils/config_utils.py,"                kwargs[""batch_sampler""] = LengthBasedBatchSampler(dataset, batch_size, drop_last=True, shuffle=mode==""train"")",4.5,ok,,,0.211
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,Eclectic-Sheep/sheeprlhf,sheeprlhf/task/train/ppo.py,Eclectic-Sheep/sheeprlhf/sheeprlhf/task/train/ppo.py#5,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",10313,2465,8811,963,47,0.761,False,0.1067,False,# Path: sheeprlhf/task/train/ppo.py,                    v_loss = value_loss(,10.34,ok,,,6.339
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,UMass-Foundation-Model/CoVLM,transformers/src/transformers/models/gpt_neox/modeling_gpt_neox.py,UMass-Foundation-Model/CoVLM/transformers/src/transformers/models/gpt_neox/modeling_gpt_neox.py#6,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",36122,36122,34766,34766,0,0.0,False,0.0,False,,"        output_type=SequenceClassifierOutputWithPast,",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=77.77GiB budget=8.00GiB seq_len=36122,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,nexB/dejacode,workflow/models.py,nexB/dejacode/workflow/models.py#7,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6638,2019,5582,963,44,0.6958,False,0.1774,False,# Path: workflow/models.py,            get_unsecured_manager(model_class).filter(pk=self.pk).update(request_count=true_count),6.46,ok,,,2.626
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,KoeAI/LLVC,minimal_rvc/model.py,KoeAI/LLVC/minimal_rvc/model.py#8,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",7576,1770,6769,963,53,0.7664,False,0.186,False,"# The next line should be a continuation of the class definition for VoiceConvertModel, specifically the __init__ method.",            self.net_g = SynthesizerTrnMs256NSFSid(,6.8,ok,,,3.421
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,oracle/guardian-ai,tests/unitary/test_fairness_metrics.py,oracle/guardian-ai/tests/unitary/test_fairness_metrics.py#9,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",17103,17103,16486,16486,0,0.0,False,0.0,False,,"    ""false_positive_rate_scorer"": false_positive_rate,",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=17.44GiB budget=8.00GiB seq_len=17103,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,chinhsuanwu/ifusion,ldm/models/diffusion/ddpm.py,chinhsuanwu/ifusion/ldm/models/diffusion/ddpm.py#10,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",10006,10006,9006,9006,0,0.0,False,0.0,False,,"        count_params(self.model, verbose=True)",0.0,error,OutOfMemoryError,"CUDA out of memory. Tried to allocate 11.94 GiB. GPU 0 has a total capacity of 79.25 GiB of which 10.12 GiB is free. Process 1 has 69.12 GiB memory in use. Of the allocated memory 62.56 GiB is allocated by PyTorch, and 6.06 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,RobertCsordas/moe_attention,dataset/text/chunked_setencepiece_lm_dataset.py,RobertCsordas/moe_attention/dataset/text/chunked_setencepiece_lm_dataset.py#11,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3198,2347,1814,963,55,0.2661,False,0.0882,False,# The class `ChunkedSentencepieceLmDataset` is designed to handle large text datasets by dividing them into smaller chunks and tokenizing them using the SentencepieceVocabulary. It supports multiprocessing for efficient tokenization and memory mapping for fast data access. The class provides methods to,    def start_test(self) -> WordLevelLanguageModelTestState:,5.12,ok,,,0.61
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,colour-science/colour-visuals,utilities/generate_plots.py,colour-science/colour-visuals/utilities/generate_plots.py#12,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",25418,25418,24333,24333,0,0.0,False,0.0,False,,"        (VisualPointerGamut2D, {}, None),",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=38.51GiB budget=8.00GiB seq_len=25418,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,rohitsinghlab/sceodesic,sceodesic/sceo_main/run_sceo.py,rohitsinghlab/sceodesic/sceodesic/sceo_main/run_sceo.py#13,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",2975,2459,1479,963,47,0.1734,False,0.2931,False,# Path: sceodesic/sceo_main/run_sceo.py,"    data_embedding, modules = order_by_second_moment(data_embedding, modules)",5.13,ok,,,0.528
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,StackTipsLab/bloggy,bloggy/models/post.py,StackTipsLab/bloggy/bloggy/models/post.py#14,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4015,1511,3467,963,43,0.6237,False,0.4138,False,"category = models.ForeignKey(Category, blank=True, on_delete=models.CASCADE, related_name='posts')",    category = models.ManyToManyField(Category),5.2,ok,,,0.961
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,TheCompAce/ShellSpeak,main.py,TheCompAce/ShellSpeak/main.py#15,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",10893,10893,10215,10215,0,0.0,False,0.0,False,,            setup_menu(),0.0,error,OutOfMemoryError,"CUDA out of memory. Tried to allocate 14.15 GiB. GPU 0 has a total capacity of 79.25 GiB of which 12.68 GiB is free. Process 1 has 66.56 GiB memory in use. Of the allocated memory 65.86 GiB is allocated by PyTorch, and 207.75 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,modelscope/normal-depth-diffusion,libs/omnidata_torch/lib/zoe/zoedepth/models/zoedepth/zoedepth_v1.py,modelscope/normal-depth-diffusion/libs/omnidata_torch/lib/zoe/zoedepth/models/zoedepth/zoedepth_v1.py#16,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",8744,2769,6938,963,51,0.6833,False,0.8113,False,self.log_binomial = ConditionalLogBinomial(,        self.conditional_log_binomial = ConditionalLogBinomial(,8.24,ok,,,4.557
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,upfusion3d/upfusion,control_net/cldm/cldm_dfslt.py,upfusion3d/upfusion/control_net/cldm/cldm_dfslt.py#17,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",23957,23957,22594,22594,0,0.0,False,0.0,False,,                TimestepEmbedSequential(,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=34.21GiB budget=8.00GiB seq_len=23957,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,liuqidong07/MOELoRA-peft,src/MLoRA/peft/tuners/prompt_tuning.py,liuqidong07/MOELoRA-peft/src/MLoRA/peft/tuners/prompt_tuning.py#18,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",982,982,426,426,44,0.0,False,0.2571,False,if self.prompt_tuning_init == PromptTuningInit.TEXT and self.prompt_tuning_init_text is None:,        self.peft_type = PeftType.PROMPT_TUNING,4.12,ok,,,0.057
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,KieDani/Towards_3D_Object_Localization,general/train.py,KieDani/Towards_3D_Object_Localization/general/train.py#19,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",6633,3995,3601,963,71,0.3977,False,0.2651,False,# Path: general/train.py,"        heatmap = create_heatmaps(joint, (H, W)).squeeze(0)",7.84,ok,,,2.622
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,facebookresearch/chat2map-official,main.py,facebookresearch/chat2map-official/main.py#20,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4523,1358,4128,963,49,0.6998,False,0.1292,False,# The function `main` is defined to handle command line arguments and configure the experiment. It uses the `get_config` function to create a unified configuration with default values overwritten by values from `config_paths` and options from `opts`. The `get_config` function is responsible for merging configurations,    trainer_init = baseline_registry.get_trainer(config.TRAINER_NAME),5.38,ok,,,1.219
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,nexB/dejacode,product_portfolio/admin.py,nexB/dejacode/product_portfolio/admin.py#21,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",28127,28127,26631,26631,0,0.0,False,0.0,False,,    mass_update_form = ProductMassUpdateForm,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=47.15GiB budget=8.00GiB seq_len=28127,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,BobaZooba/xllm,src/xllm/experiments/base.py,BobaZooba/xllm/src/xllm/experiments/base.py#22,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",23605,23605,22269,22269,0,0.0,False,0.0,False,,            self.tokenizer = self.build_tokenizer(),0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=33.21GiB budget=8.00GiB seq_len=23605,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,spla-tam/SplaTAM,scripts/splatam.py,spla-tam/SplaTAM/scripts/splatam.py#23,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",21663,21663,19815,19815,0,0.0,False,0.0,False,,    seed_everything(seed=experiment.config['seed']),0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=27.97GiB budget=8.00GiB seq_len=21663,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,aliyun/pai-python-sdk,pai/model.py,aliyun/pai-python-sdk/pai/model.py#24,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",14858,14858,13660,13660,0,0.0,False,0.0,False,,"        session: Session = None,",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=13.16GiB budget=8.00GiB seq_len=14858,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,MTgeophysics/mtpy-v2,tests/core/test_mt_collection.py,MTgeophysics/mtpy-v2/tests/core/test_mt_collection.py#25,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",23576,23576,22251,22251,0,0.0,False,0.0,False,,            original = MT(tf_fn),0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=33.13GiB budget=8.00GiB seq_len=23576,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,AIFSH/NativeSpeaker,src/core.py,AIFSH/NativeSpeaker/src/core.py#26,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",10672,10672,10091,10091,0,0.0,False,0.0,False,,        audio_process = AudioProcess(15),0.0,error,OutOfMemoryError,"CUDA out of memory. Tried to allocate 13.58 GiB. GPU 0 has a total capacity of 79.25 GiB of which 13.52 GiB is free. Process 1 has 65.73 GiB memory in use. Of the allocated memory 64.99 GiB is allocated by PyTorch, and 247.37 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,acolas1/KGSimple,simplify_batched.py,acolas1/KGSimple/simplify_batched.py#27,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",23377,23377,22680,22680,0,0.0,False,0.0,False,,"        scores.append({""name"": ""fluency"", ""model"": FluencyScorer(1, log=False, laplace_smooth=True, prob_dict_path=args.prob_dict_path), ""sign"": 1, ""weight"": 1.0})",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=32.57GiB budget=8.00GiB seq_len=23377,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,shercoo/RGDiffSR,ldm/models/diffusion/ddpm.py,shercoo/RGDiffSR/ldm/models/diffusion/ddpm.py#28,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",12487,12487,10825,10825,0,0.0,False,0.0,False,,            elif isimage(xc):,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=9.29GiB budget=8.00GiB seq_len=12487,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,asdfghjil/XMUCourseCheckin,checkin.py,asdfghjil/XMUCourseCheckin/checkin.py#29,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1547,1547,527,527,46,0.0,False,0.902,False,"lesson = printCheckinList(session, http_header, userInfo, today=True, type=""签到"")","    lesson = printCheckinList(session, http_header, userInfo, today=True)",4.28,ok,,,0.143
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,KAIST-AILab/palr,train.py,KAIST-AILab/palr/train.py#30,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",20176,20176,18981,18981,0,0.0,False,0.0,False,,        trainer = PALR(,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=24.26GiB budget=8.00GiB seq_len=20176,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,acolas1/KGSimple,simplify.py,acolas1/KGSimple/simplify.py#31,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",20856,20856,20366,20366,0,0.0,False,0.0,False,,"        model = GAP_Type_model.from_pretrained(checkpoint,t_emb_dim=t_emb_dim)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=25.93GiB budget=8.00GiB seq_len=20856,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,kakaobrain/cxr-clip,cxrclip/data/datasets/imagetext.py,kakaobrain/cxr-clip/cxrclip/data/datasets/imagetext.py#32,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",2001,2001,799,799,48,0.0,False,0.4167,False,"text = generate_report_from_labels(labels, self.prompt_json, deterministic=False, num_negs=self.num_negs, name=self.name)",            text = generate_report_from_labels(,4.59,ok,,,0.239
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,shell-nlp/gpt_server,gpt_server/serving/main.py,shell-nlp/gpt_server/gpt_server/serving/main.py#33,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1105,1105,414,414,57,0.0,False,0.2875,False,"+ f"" --model-names {model_names} --model-name-or-path {model_name_or_path} --host {host} --port {port}""","                + f"" --master_port {get_free_tcp_port()}""",4.09,ok,,,0.073
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,cyberark/ark-sdk-python,tests/unit/auth/test_ark_isp_auth.py,cyberark/ark-sdk-python/tests/unit/auth/test_ark_isp_auth.py#34,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",2911,1333,2541,963,49,0.5421,False,0.1299,False,# Create a mock for the ArkIdentity class,"        session_mock.return_value.post.side_effect = [START_AUTH_SUCCESS_RESPONSE, ADVANCE_AUTH_SUCCESS_RESPONSE]",4.73,ok,,,0.505
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,owkin/fedeca,fedeca/tests/strategies/test_webdisco.py,owkin/fedeca/fedeca/tests/strategies/test_webdisco.py#35,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",21102,21102,19727,19727,0,0.0,False,0.0,False,,"        cls.model = CoxPHModelTorch(ndim=ndim, torch_dtype=torch_dtype)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=26.54GiB budget=8.00GiB seq_len=21102,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,ej52/hass-ollama-conversation,custom_components/ollama_conversation/config_flow.py,ej52/hass-ollama-conversation/custom_components/ollama_conversation/config_flow.py#36,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",2182,1541,1604,963,66,0.2938,False,0.9011,False,"CONF_PROMPT_SYSTEM: DEFAULT_PROMPT_SYSTEM,",        CONF_PROMPT_SYSTEM: DEFAULT_PROMPT_SYSTEM,4.56,ok,,,0.284
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,Graph-and-Geometric-Learning/D4Explainer,main.py,Graph-and-Geometric-Learning/D4Explainer/main.py#37,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1274,1274,651,651,50,0.0,False,0.3448,False,"# args.threshold = 0.5 if args.task == ""nc"" else 0.5",args.task = task_type[args.dataset],4.17,ok,,,0.097
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,RoboFlamingo/RoboFlamingo,robot_flamingo/data/data.py,RoboFlamingo/RoboFlamingo/robot_flamingo/data/data.py#38,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",7455,2423,5995,963,49,0.675,False,0.2982,False,"def get_real_dataset(args, image_processor, tokenizer, epoch=0, floor=False):",    calvin_dataset = RealDatasetHDF5(,7.68,ok,,,3.313
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,Czm369/MixPL,mmdet/configs/rtmdet/rtmdet_ins_l_8xb32_300e_coco.py,Czm369/MixPL/mmdet/configs/rtmdet/rtmdet_ins_l_8xb32_300e_coco.py#39,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",24469,24469,23577,23577,0,0.0,False,0.0,False,,"    dict(type=YOLOXHSVRandomAug),",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=35.69GiB budget=8.00GiB seq_len=24469,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,modelscope/llmuses,llmuses/run_ms.py,modelscope/llmuses/llmuses/run_ms.py#40,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",7359,2116,6206,963,54,0.7125,False,0.9155,False,"model_adapter = ContinuationLogitsModelAdapter(model_id=model_id,","            model_adapter = ContinuationLogitsModelAdapter(model_id=model_id,",7.5,ok,,,3.228
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,zju3dv/EasyVolcap,scripts/gaussian/merge_pcd.py,zju3dv/EasyVolcap/scripts/gaussian/merge_pcd.py#41,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1225,1211,977,963,62,0.0114,False,0.5373,False,# vs.append(load_pts(vhull)[0]),"        v, c, n, s = load_pts(vhull)",4.23,ok,,,0.089
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,VILA-Lab/GBLM-Pruner,lib/prune.py,VILA-Lab/GBLM-Pruner/lib/prune.py#42,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3272,2529,1706,963,48,0.2271,False,0.9277,False,"# wrapped_layers[name] = WrappedGPT(subset[name], layer_id=i, layer_name=name)","            wrapped_layers[name] = WrappedGPT(subset[name], layer_id=i, layer_name=name)",5.2,ok,,,0.638
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,chenruduan/OAReactDiff,oa_reactdiff/tests/model/test_equiv.py,chenruduan/OAReactDiff/oa_reactdiff/tests/model/test_equiv.py#43,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",5452,1794,4621,963,42,0.6709,False,0.0576,False,# The test_rotation function is designed to test the rotation equivariance of the models. It does this by comparing the output of the model when the input positions are rotated with the output of the model when the input positions are not rotated. The function uses the rotation matrix `self.rot`,"            print(tensor_relative_diff(_h, _h_rot))",5.81,ok,,,1.772
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,ruudjuffermans/Event-Driven-Backtester,example.py,ruudjuffermans/Event-Driven-Backtester/example.py#44,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3700,1156,3507,963,67,0.6876,False,0.2133,False,loop = Loop(,"backtest = Loop(generator, execution, portfolio, strategy, 0.0)",3.51,ok,,,0.816
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,RobertCsordas/moe_attention,tasks/simple/language_model/transformer_lm_mixin.py,RobertCsordas/moe_attention/tasks/simple/language_model/transformer_lm_mixin.py#45,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",19084,19084,17312,17312,0,0.0,False,0.0,False,,"    def train_step(self) -> Tuple[Result, Dict[str, Any]]:",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=21.71GiB budget=8.00GiB seq_len=19084,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,IDSIA/automated-cl,main.py,IDSIA/automated-cl/main.py#46,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",20686,20686,18142,18142,0,0.0,False,0.0,False,,    dataloader_a = BatchMetaDataLoader(,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=25.51GiB budget=8.00GiB seq_len=20686,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,kayprogrammer/socialnet-v2,apps/accounts/views.py,kayprogrammer/socialnet-v2/apps/accounts/views.py#47,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",3570,1900,2633,963,48,0.4678,False,0.5161,False,"async def logout(request, auth: AuthUser):","    auth=AuthUser(),",5.02,ok,,,0.76
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,SALT-NLP/Efficient_Unlearning,src/models/transformers/parameter-efficient-finetuning/models/auto/adapter_model.py,SALT-NLP/Efficient_Unlearning/src/models/transformers/parameter-efficient-finetuning/models/auto/adapter_model.py#48,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",4336,1420,3879,963,65,0.6725,False,0.9524,False,class AdapterModel(_BaseAutoModelClass):,class AutoAdapterModel(_BaseAutoModelClass):,5.12,ok,,,1.121
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,alipay/PainlessInferenceAcceleration,pia/lookahead/models/baichuan/modeling_baichuan.py,alipay/PainlessInferenceAcceleration/pia/lookahead/models/baichuan/modeling_baichuan.py#49,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",16273,16273,14691,14691,0,0.0,False,0.0,False,,class BaichuanPreTrainedModel(LookaheadPreTrainedModel):,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=15.78GiB budget=8.00GiB seq_len=16273,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,modelscope/normal-depth-diffusion,ldm/models/diffusion/ddpm.py,modelscope/normal-depth-diffusion/ldm/models/diffusion/ddpm.py#50,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",14218,14218,12944,12944,0,0.0,False,0.0,False,,            self.prior_model = instantiate_from_config(prior_model),0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=12.05GiB budget=8.00GiB seq_len=14218,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,mpenning/ciscoconfparse2,ciscoconfparse2/ciscoconfparse2.py,mpenning/ciscoconfparse2/ciscoconfparse2/ciscoconfparse2.py#51,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",44790,44790,43801,43801,0,0.0,False,0.0,False,,"    NXOSAccessLine,",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=119.58GiB budget=8.00GiB seq_len=44790,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,newcastleuniversity/DISPEL,dispel/providers/generic/tasks/pinch/steps.py,newcastleuniversity/DISPEL/dispel/providers/generic/tasks/pinch/steps.py#52,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",30593,30593,28970,28970,0,0.0,False,0.0,False,,    aggregations = DEFAULT_AGGREGATIONS_Q95_CV,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=55.79GiB budget=8.00GiB seq_len=30593,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,ali-vilab/dreamtalk,inference_for_demo_video.py,ali-vilab/dreamtalk/inference_for_demo_video.py#53,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",7264,2190,6037,963,63,0.6985,False,0.6957,False,"crop_src_image(args.image_path, src_img_path, increase_ratio=1.2, detector=None)","        crop_src_image(args.image_path, src_img_path, 0.4)",6.8,ok,,,3.145
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,CodeWithEmad/num2fa,num2fa/converters/word_converter.py,CodeWithEmad/num2fa/num2fa/converters/word_converter.py#54,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1185,1185,576,576,42,0.0,False,0.5057,False,"+ _point_words(numerator, decimal_separator)",                + _natural_words(numerator),4.18,ok,,,0.084
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,lmb-freiburg/ldce,scripts/ldce.py,lmb-freiburg/ldce/scripts/ldce.py#55,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",12676,12676,11171,11171,0,0.0,False,0.0,False,,    classifier_model.train = disabled_train,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=9.58GiB budget=8.00GiB seq_len=12676,0.0
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,SkunkworksAI/BakLLaVA,llava/model/language_model/mpt/modeling_mpt.py,SkunkworksAI/BakLLaVA/llava/model/language_model/mpt/modeling_mpt.py#56,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",8595,3284,6274,963,49,0.6179,False,0.1767,False,"# The `param_init_fn` method is responsible for initializing the parameters of the model using the specified initialization function. It retrieves the initialization function name from the model configuration and applies it to the given module. This ensures that the model parameters are initialized according to the specified scheme, which is crucial for","        MODEL_INIT_REGISTRY[init_fn_name](module=module, n_layers=self.config.n_layers, d_model=self.config.d_model, **self.config.init_config)",8.82,ok,,,4.403
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,openvinotoolkit/openvino.genai,llm_bench/python/utils/conversion_utils/helpers.py,openvinotoolkit/openvino.genai/llm_bench/python/utils/conversion_utils/helpers.py#57,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",1745,1745,829,829,52,0.0,False,0.9111,False,# if model_id in INT4_MODEL_CONFIGURATION:,        if model_id in INT4_MODEL_CONFIGURATION:,4.49,ok,,,0.181
mistral-24b,mistralai/Mistral-Small-24B-Instruct-2501,OPPOMKLab/u-LLaVA,models/GroundingDINO/groundingdino/models/GroundingDINO/groundingdino.py,OPPOMKLab/u-LLaVA/models/GroundingDINO/groundingdino/models/GroundingDINO/groundingdino.py#58,matched,30,"[27, 5, 30, 26, 17, 31, 29, 7]",10656,10656,9154,9154,0,0.0,False,0.0,False,,            samples = nested_tensor_from_tensor_list(samples),0.0,error,OutOfMemoryError,"CUDA out of memory. Tried to allocate 13.54 GiB. GPU 0 has a total capacity of 79.25 GiB of which 13.35 GiB is free. Process 1 has 65.89 GiB memory in use. Of the allocated memory 64.93 GiB is allocated by PyTorch, and 480.00 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0.0
