model_key,model_hf_id,repo_name,file_path,example_id,setting_name,evaluator_layer,evaluator_heads,original_input_tokens,compressed_input_tokens,original_context_tokens,compressed_context_tokens,observation_window_tokens,input_token_reduction,exact_match,edit_sim,prefix_match,prediction,gold_next_line,elapsed_s,status,error_type,error_message,attention_estimated_gb
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,SALT-NLP/Efficient_Unlearning,src/models/transformers/models/beit/modeling_beit.py,SALT-NLP/Efficient_Unlearning/src/models/transformers/models/beit/modeling_beit.py#124,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",25140,25140,23768,23768,0,0.0,False,0.0,False,,"    @replace_return_docstrings(output_type=SemanticSegmenterOutput, config_class=_CONFIG_FOR_DOC)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=32.96GiB budget=8.00GiB seq_len=25140,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,aurelio-labs/semantic-router,semantic_router/llms/llamacpp.py,aurelio-labs/semantic-router/semantic_router/llms/llamacpp.py#125,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1134,504,758,128,36,0.5556,False,0.5778,False,"logger.error(f""Error generating response: {e}"")","            logger.error(f""LLM error: {e}"")",2.75,ok,,,0.067
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,u2seg/U2Seg,tools/train_net.py,u2seg/U2Seg/tools/train_net.py#126,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",23729,23729,23104,23104,0,0.0,False,0.0,False,,"        return LVISEvaluator(dataset_name, output_dir=output_folder)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=29.37GiB budget=8.00GiB seq_len=23729,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,vita-epfl/social-transmotion,evaluate_jrdb.py,vita-epfl/social-transmotion/evaluate_jrdb.py#127,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",2167,1276,1073,182,53,0.4112,False,0.5752,False,"dataset = create_dataset(name, logger, **args)","    dataset = create_dataset(name[0], logger, split=args.split, track_size=(in_F+out_F), track_cutoff=in_F)",2.9,ok,,,0.245
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,LiYunfengLYF/LightFC,lib/train/data/base_functions.py,LiYunfengLYF/LightFC/lib/train/data/base_functions.py#128,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",19479,19479,18073,18073,0,0.0,False,0.0,False,,"        optimizer = Lion(param_dicts,",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=19.79GiB budget=8.00GiB seq_len=19479,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,sehyun03/MulActSeg,tools/label_assignment_tensor.py,sehyun03/MulActSeg/tools/label_assignment_tensor.py#129,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1505,650,1030,175,51,0.5681,False,0.4227,False,"trg_dataset = RegionCityscapesTensor(args, trg_data_dir, trg_datalist, split='train', transform=identity_transform, region_dict=args.region_dict)","    region_dataset = RegionCityscapesTensor(args,",2.77,ok,,,0.118
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,ai-safety-foundation/sparse_autoencoder,sparse_autoencoder/activation_resampler/tests/test_activation_resampler.py,ai-safety-foundation/sparse_autoencoder/sparse_autoencoder/activation_resampler/tests/test_activation_resampler.py#130,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",15534,15534,14256,14256,0,0.0,False,0.0,False,,"        sampled_input: Float[Tensor, Axis.names(Axis.DEAD_FEATURE, Axis.INPUT_OUTPUT_FEATURE)],",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=12.59GiB budget=8.00GiB seq_len=15534,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,xinghaochen/TinySAM,tinysam/hierarchical_mask_generator.py,xinghaochen/TinySAM/tinysam/hierarchical_mask_generator.py#131,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",8437,2473,7185,1221,44,0.7069,False,0.8,False,"mask, modified = remove_small_regions(mask, min_area, ""holes"")","            mask, changed = remove_small_regions(mask, min_area, mode=""holes"")",5.09,ok,,,3.712
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,spla-tam/SplaTAM,scripts/gaussian_splatting.py,spla-tam/SplaTAM/scripts/gaussian_splatting.py#132,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",15321,15321,14889,14889,0,0.0,False,0.0,False,,"        return ScannetDataset(config_dict, basedir, sequence, **kwargs)",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=12.24GiB budget=8.00GiB seq_len=15321,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,user1342/Tweezer,Tweezer/tweezer.py,user1342/Tweezer/Tweezer/tweezer.py#133,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",2206,502,2052,348,40,0.7724,False,0.8261,False,trainer = Trainer(),        trainer = Trainer(),2.79,ok,,,0.254
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,baaivision/GeoDream,extern/ldm_zero123/models/diffusion/ddpm.py,baaivision/GeoDream/extern/ldm_zero123/models/diffusion/ddpm.py#134,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",10019,2884,8596,1461,62,0.7121,False,0.1573,False,# 3. Reshape back,"                if isinstance(self.first_stage_model, VQModelInterface):",5.84,ok,,,5.235
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,masked-spacetime-hashing/msth,MSTH/SpaceTimeHashing/stmodel.py,masked-spacetime-hashing/msth/MSTH/SpaceTimeHashing/stmodel.py#135,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",30519,30519,28691,28691,0,0.0,False,0.0,False,,"        self, training_callback_attributes: TrainingCallbackAttributes",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=48.58GiB budget=8.00GiB seq_len=30519,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Fraunhofer-SCAI/corr_shap,corr_shap/CorrExplainer.py,Fraunhofer-SCAI/corr_shap/corr_shap/CorrExplainer.py#136,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",940,384,669,113,38,0.5915,False,0.6508,False,"def __init__(self, model, data, *, link=IdentityLink(), nsamples=10_sampling_strategy(""default""), **kwargs):","    def __init__(self, model, data, link=IdentityLink(), sampling: typing.Union[str, SamplingStrategy]=""default"", sampling_kwargs={}, **kwargs):",2.65,ok,,,0.046
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,ai-safety-foundation/sparse_autoencoder,sparse_autoencoder/activation_resampler/tests/test_activation_resampler.py,ai-safety-foundation/sparse_autoencoder/sparse_autoencoder/activation_resampler/tests/test_activation_resampler.py#137,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",14627,14627,14256,14256,0,0.0,False,0.0,False,,        SparseAutoencoderConfig(,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=11.16GiB budget=8.00GiB seq_len=14627,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,tylerlight071/Project-Cipher,main.py,tylerlight071/Project-Cipher/main.py#138,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",13636,13636,12364,12364,0,0.0,False,0.0,False,,                    sixth_call(),0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=9.70GiB budget=8.00GiB seq_len=13636,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Sam-Izdat/tinycio,src/tinycio/usertypes.py,Sam-Izdat/tinycio/src/tinycio/usertypes.py#139,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",46223,46223,44890,44890,0,0.0,False,0.0,False,,"    def lut(self, lut:Union[str, LookupTable], lut_format=LUTFormat.UNKNOWN) -> ColorImage:",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=111.43GiB budget=8.00GiB seq_len=46223,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,alibaba-damo-academy/FunCodec,funcodec/models/encoder/sanm_encoder.py,alibaba-damo-academy/FunCodec/funcodec/models/encoder/sanm_encoder.py#140,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",12750,12750,11417,11417,0,0.0,False,0.0,False,,            encoder_selfattn_layer = MultiHeadedAttention,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=8.48GiB budget=8.00GiB seq_len=12750,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,MMC-K/multimodal_understanding,text_generated_image_to_image_retriever/text_to_image_retrieval.py,MMC-K/multimodal_understanding/text_generated_image_to_image_retriever/text_to_image_retrieval.py#141,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",3927,1717,2662,452,52,0.5628,False,0.7952,False,model = MODEL_CLS[args.model_cls](,        model_cls_cfg = MODEL_CLS[args.model_cls],3.28,ok,,,0.804
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,JiNanPiWang/apple_health_export_gpx_add_heartrate,src/sport_type_getter.py,JiNanPiWang/apple_health_export_gpx_add_heartrate/src/sport_type_getter.py#142,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1830,911,1107,188,49,0.5022,False,0.3333,False,for file in files:,    for record in ExportXmlParser().load_activities_type_in_dict(files):,2.8,ok,,,0.175
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Graph-and-Geometric-Learning/D4Explainer,explainers/diff_explainer.py,Graph-and-Geometric-Learning/D4Explainer/explainers/diff_explainer.py#143,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",7155,2258,5900,1003,37,0.6844,False,0.1481,False,"graph_batch, score, mask, full_edge, mask_adj, pred_adj = gen_list_of_data_single(","                train_adj_b, train_x_b = graph2tensor(graph, device=args.device)",4.42,ok,,,2.67
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Elfenreigen/UniChest,test.py,Elfenreigen/UniChest/test.py#144,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",9770,2642,8587,1459,43,0.7296,False,0.552,False,"model = TQN_Model_Add(embed_dim=config['embed_dim'], class_num=config['class_num'], lam=config['lam']).cuda()","            model = TQN_Model_Add(class_num = args.class_num, gate_num = args.gate_num, high_dim = args.high_dim, lam = config['lam']).cuda()",5.15,ok,,,4.978
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,pradyunsg/pip-resolver-benchmarks,src/common/creation.py,pradyunsg/pip-resolver-benchmarks/src/common/creation.py#145,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",684,231,545,92,61,0.6623,False,0.6136,False,"def _make_wheel(name: str, version: str, distribution_info: DistributionInfo, progress: Progress) -> Path:","    name: str, version: str, wheel: DistributionInfo, output_dir: Path",2.65,ok,,,0.024
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,sophiaalthammer/alforrankers,matchmaker/models/all.py,sophiaalthammer/alforrankers/matchmaker/models/all.py#146,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",31351,31351,29643,29643,0,0.0,False,0.0,False,,"        model = CO_PACRR.from_config(config,word_embedder.get_output_dim())",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=51.26GiB budget=8.00GiB seq_len=31351,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,embrake/Aquilify,aquilify/middlewares/dispatcher.py,embrake/Aquilify/aquilify/middlewares/dispatcher.py#147,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1300,1040,313,53,38,0.2,False,0.8861,False,"async def __call__(self, scope: Scope, receive: Receive, send: Send) -> None:","    async def dispatch(self, scope: Scope, receive: Receive, send: Send) -> None:",2.76,ok,,,0.088
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,eai-lab/On-NAS,cifar_search.py,eai-lab/On-NAS/cifar_search.py#148,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",13653,13653,13068,13068,0,0.0,False,0.0,False,,"            PRIMITIVES=gt.PRIMITIVES,",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=9.72GiB budget=8.00GiB seq_len=13653,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,1in-oos/ccplus,caringcaribou/modules/uds.py,1in-oos/ccplus/caringcaribou/modules/uds.py#149,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",10756,3010,9332,1586,53,0.7202,False,0.2338,False,# Auto-blacklist interfering arbitration IDs,"    with IsoTp(None, None) as tp:",5.64,ok,,,6.034
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,chaoren2357/gsplatstudio,gsplatstudio/data/processor/colmapWcam_processor.py,chaoren2357/gsplatstudio/gsplatstudio/data/processor/colmapWcam_processor.py#150,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1305,793,616,104,43,0.3923,False,0.2043,False,"W2C_quaternion, W_translation = transform_camera_from_carla_matrix_to_colmap_quaternion(camera_data)","            focal_length = fov_to_focal_length(intrinsics['fov'], intrinsics['width'])",3.68,ok,,,0.089
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,timapage/pyqt6-yolov8,main.py,timapage/pyqt6-yolov8/main.py#151,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",11702,2117,11547,1962,44,0.8191,False,0.5957,False,self.file_thread = FileProcessThread(),        self.display_thread = VideoVisualizationThread(),6.14,ok,,,7.142
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Improbable-AI/dexenv,dexenv/envs/dclaw_base.py,Improbable-AI/dexenv/dexenv/envs/dclaw_base.py#152,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",8109,2773,6428,1092,58,0.658,False,0.3117,False,"if bd.startswith(""finger""):",            if bd not in dclaw_body_color_mapping:,5.62,ok,,,3.429
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Con6924/SPM,train_spm_xl.py,Con6924/SPM/train_spm_xl.py#153,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4856,1057,4576,777,56,0.7823,False,0.9048,False,"config: RootConfig,","    config: RootConfig,",3.89,ok,,,1.23
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,see2023/Bert-VITS2-ext,train_ms.py,see2023/Bert-VITS2-ext/train_ms.py#154,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",12441,12441,11416,11416,0,0.0,False,0.0,False,,            mel = spec_to_mel_torch(,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=8.07GiB budget=8.00GiB seq_len=12441,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,YuroFR/freqtrade-modded-crypto-trading-bot,tests/optimize/test_hyperopt.py,YuroFR/freqtrade-modded-crypto-trading-bot/tests/optimize/test_hyperopt.py#155,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",23424,23424,22174,22174,0,0.0,False,0.0,False,,    patch_exchange(mocker),0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=28.62GiB budget=8.00GiB seq_len=23424,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,JustlfC03/SCUNet-plusplus,test.py,JustlfC03/SCUNet-plusplus/test.py#156,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",3750,1511,2697,458,48,0.5971,False,0.4277,False,# Add code to call `test_single_volume` function with appropriate arguments,"        metric_i = test_single_volume(image, label, model, classes=args.num_classes,",3.57,ok,,,0.733
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,moonbow721/DPoser,run/train.py,moonbow721/DPoser/run/train.py#157,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",10217,2902,8813,1498,42,0.716,False,0.0889,False,# Path: run/train.py,"        model = TimeMLPs(",5.94,ok,,,5.444
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,AzizKpln/AutoIOC-MISP,main.py,AzizKpln/AutoIOC-MISP/main.py#158,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",3170,846,2800,476,54,0.7331,False,0.6667,False,"runManually(mispapi,mispurl,mispeventid,ioclist)","        threading.Thread(target=runManually,args=(mispapi,mispurl,mispeventid,ioclist,)).start()",3.26,ok,,,0.524
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,dvlab-research/LLMGA,llmga/diffusers/src/diffusers/models/controlnet_flax.py,dvlab-research/LLMGA/llmga/diffusers/src/diffusers/models/controlnet_flax.py#159,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",14875,14875,14087,14087,0,0.0,False,0.0,False,,"class FlaxControlNetModel(nn.Module, FlaxModelMixin, ConfigMixin):",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=11.54GiB budget=8.00GiB seq_len=14875,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,bytedance/ColTrack,models/dino/dino.py,bytedance/ColTrack/models/dino/dino.py#160,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",8919,2639,7566,1286,44,0.7041,False,0.8696,False,"postprocessors[""segm""] = PostProcessSegm()",        postprocessors['segm'] = PostProcessSegm(),5.39,ok,,,4.149
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,pythonlessons/FinRock,finrock/trading_env.py,pythonlessons/FinRock/finrock/trading_env.py#161,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1851,554,1562,265,45,0.7007,False,0.4719,False,def reset(self -> State:,"    def _get_obs(self, index: int, balance: float=None) -> State:",2.74,ok,,,0.179
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Emperor-WS/PyEmber,ember/autograd/function.py,Emperor-WS/PyEmber/ember/autograd/function.py#162,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1384,854,638,108,39,0.3829,False,0.6327,False,"data = np_or_cupy.multiply(tensor1.data, tensor2.data)","        nc = numpy_or_cupy(tensor1, tensor2)",2.7,ok,,,0.1
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,AVAniketh0905/fluidspy,fluidspylib/fluidspy/numerical/methods/finite_differential.py,AVAniketh0905/fluidspy/fluidspylib/fluidspy/numerical/methods/finite_differential.py#163,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",923,272,784,133,42,0.7053,False,0.4444,False,"boundary: CompositeBoundary,  # Add this line to specify the boundary condition","        boundary_conditions: CompositeBoundary,",2.64,ok,,,0.044
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Sam-Izdat/tinycio,src/tinycio/lut.py,Sam-Izdat/tinycio/src/tinycio/lut.py#164,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",18866,18866,18611,18611,0,0.0,False,0.0,False,,    lut_format= LUTFormat.UNKNOWN,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=18.56GiB budget=8.00GiB seq_len=18866,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,shuttworth/NICE-SLAM-Easyread,src/Tracker.py,shuttworth/NICE-SLAM-Easyread/src/Tracker.py#165,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",2182,838,1619,275,46,0.6159,False,0.5109,False,"self.vis = Visualizer(freq=1, inside_freq=1, vis_dir=os.path.join(","        self.visualizer = Visualizer(freq=cfg['tracking']['vis_freq'], inside_freq=cfg['tracking']['vis_inside_freq'],",2.82,ok,,,0.248
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,NVlabs/EmerNeRF,train_emernerf.py,NVlabs/EmerNeRF/train_emernerf.py#166,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",17548,17548,16452,16452,0,0.0,False,0.0,False,,"    proposal_estimator: PropNetEstimator = None,",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=16.06GiB budget=8.00GiB seq_len=17548,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,WithSecureLabs/IceKube,icekube/icekube.py,WithSecureLabs/IceKube/icekube/icekube.py#167,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",3986,1279,3261,554,44,0.6791,False,0.2353,False,if threaded:,    resources = find(),3.3,ok,,,0.829
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,zju3dv/nr_in_a_room,tools/make_axis_align_real_data.py,zju3dv/nr_in_a_room/tools/make_axis_align_real_data.py#168,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",3100,1719,1663,282,54,0.4455,False,0.625,False,"normal = compute_normal_from_depth(rendered_depth, focal, cx, cy)",        normal_map = compute_normal_from_depth(,3.1,ok,,,0.501
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Kushalhk/AutoFilter,utils.py,Kushalhk/AutoFilter/utils.py#169,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",11223,2264,10793,1834,61,0.7983,False,0.9429,False,"user = await bot.get_chat_member(AUTH_CHANNEL, query.from_user.id)","        user = await bot.get_chat_member(AUTH_CHANNEL, query.from_user.id)",6.38,ok,,,6.569
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,cvlab-yonsei/RankMixup,tools/train_net.py,cvlab-yonsei/RankMixup/tools/train_net.py#170,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",7857,1488,7673,1304,49,0.8106,False,0.4103,False,"set_random_seed(cfg.seed, deterministic=cfg.deterministic)",    set_random_seed(,4.66,ok,,,3.22
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,zhyever/PatchFusion,ControlNet/cldm/cldm.py,zhyever/PatchFusion/ControlNet/cldm/cldm.py#171,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",19868,19868,18599,18599,0,0.0,False,0.0,False,,                        else Downsample(,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=20.59GiB budget=8.00GiB seq_len=19868,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,andriioreshk1118/python-storage-main,google/cloud/storage/bucket.py,andriioreshk1118/python-storage-main/google/cloud/storage/bucket.py#172,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",48584,48584,47188,47188,0,0.0,False,0.0,False,,        _add_etag_match_headers(,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=123.10GiB budget=8.00GiB seq_len=48584,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,nv-tlabs/pacer,pacer/env/tasks/humanoid.py,nv-tlabs/pacer/pacer/env/tasks/humanoid.py#173,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",27212,27212,25817,25817,0,0.0,False,0.0,False,,                    sk_tree = SkeletonTree.from_mjcf(asset_file_real),0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=38.62GiB budget=8.00GiB seq_len=27212,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,NVlabs/curobo,src/curobo/rollout/dynamics_model/tensor_step.py,NVlabs/curobo/src/curobo/rollout/dynamics_model/tensor_step.py#174,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5012,1619,4087,694,48,0.677,False,0.3333,False,"start_state_idx = torch.arange(0, device=start_state.position.device)",            state_seq = tensor_step_acc_semi_euler(,3.46,ok,,,1.31
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,baaivision/JudgeLM,judgelm/serve/multi_model_worker.py,baaivision/JudgeLM/judgelm/serve/multi_model_worker.py#175,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6392,2125,5140,873,40,0.6676,False,0.1304,False,"model_names=model_names,","            worker_id,",3.85,ok,,,2.131
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,JustRin/Stable-Video-Diffusion,scripts/demo/streamlit_helpers.py,JustRin/Stable-Video-Diffusion/scripts/demo/streamlit_helpers.py#176,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5322,1866,4163,707,33,0.6494,False,0.16,False,"additional_model_inputs[k] = repeat(batch[k], ""b ... -> b t ..."", t=T)","                            sampler.guider, (VanillaCFG, LinearPredictionGuider)",3.65,ok,,,1.477
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,mpenning/ciscoconfparse2,ciscoconfparse2/models_junos.py,mpenning/ciscoconfparse2/ciscoconfparse2/models_junos.py#177,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",29648,29648,29216,29216,0,0.0,False,0.0,False,,class JunosCfgLine(BaseCfgLine):,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=45.84GiB budget=8.00GiB seq_len=29648,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Charl-AI/stochastic-caching,run_benchmark.py,Charl-AI/stochastic-caching/run_benchmark.py#178,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",842,309,641,108,49,0.633,False,0.8551,False,"dataset = DummyDataset(args.data_dir, cache_limit_gib=args.cache_limit_gib)","    dataset = DummyDataset(args.data_dir, args.cache_limit_gib)",2.79,ok,,,0.037
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,Beckschen/3D-TransUNet,nn_transunet/trainer/network_trainer.py,Beckschen/3D-TransUNet/nn_transunet/trainer/network_trainer.py#179,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",12608,12608,11704,11704,0,0.0,False,0.0,False,,"        self.network: Tuple[SegmentationNetwork, nn.DataParallel] = None",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=8.29GiB budget=8.00GiB seq_len=12608,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,BouncyKoishi/ChuCaoQi-Bot,plugins/spellcard_battle.py,BouncyKoishi/ChuCaoQi-Bot/plugins/spellcard_battle.py#180,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5185,1923,3930,668,50,0.6291,False,0.2637,False,# Path: plugins/spellCard_battle.py,"def setCardByIdList(battler: Battler, cardIdList: list):",5.86,ok,,,1.402
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,TianrongChen/DMSB,runner.py,TianrongChen/DMSB/runner.py#181,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",2530,1587,1135,192,41,0.3727,False,0.1103,False,util.save_RNasc_traj(,"                    processed_data = compute_metrics(opt, ms.detach().cpu().numpy(), self.x_data, self.metrics, self, stage)",3.01,ok,,,0.334
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,nerdslab/bams,fruit_flies.py,nerdslab/bams/fruit_flies.py#182,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",2724,1510,1462,248,51,0.4457,False,0.45,False,"dataset = KeypointsDataset(keypoints, hoa_bins=args.hoa_bins, cache_path=args.cache_path)",    dataset = KeypointsDataset(,3.16,ok,,,0.387
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,ahayler/s4c,scripts/voxel/gen_voxelgrid_3.py,ahayler/s4c/scripts/voxel/gen_voxelgrid_3.py#183,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",23468,23468,21577,21577,0,0.0,False,0.0,False,,    dataset = Kitti360Dataset(,0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=28.72GiB budget=8.00GiB seq_len=23468,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,alibaba/animate-anything,train.py,alibaba/animate-anything/train.py#184,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",16978,16978,15298,15298,0,0.0,False,0.0,False,,"    initial_latents, timesteps = DDPM_forward_timesteps(input_image_latents, forward_t, validation_data.num_frames, diffusion_scheduler) ",0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=15.03GiB budget=8.00GiB seq_len=16978,0.0
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,mpenning/ciscoconfparse2,tests/test_Ccp_Util.py,mpenning/ciscoconfparse2/tests/test_Ccp_Util.py#185,6x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",42920,42920,42307,42307,0,0.0,False,0.0,False,,    test_result = _RGX_IPV4ADDR.search(addr),0.0,error,RuntimeError,EHPC attention capture budget exceeded: estimated=96.07GiB budget=8.00GiB seq_len=42920,0.0
